	ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
hdrC1_1220534.B655_1684	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	24.0	1.0	10.0	4.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
hdrC1_A0A089ZUU9	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	23.0	13.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	17.0	17.0	14.0	0.0	0.0	11.0	0.0	12.0	27.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	9.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0
hdrC1_566003279	2.0	2316.0	2.0	12.0	4403.0	3.0	10.0	35.0	70.0	25.0	3796.0	6.0	4.0	72.0	20.0	121.0	2620.0	15.0	10.0	1542.0	10.0	0.0	61.0	0.0	3.0	5.0	0.0	1.0	4.0	21.0	163.0	50.0	10.0	1.0	2549.0	2.0	14.0	0.0	6.0	22.0	29.0	290.0	4.0	29.0	66.0	7.0	6.0	0.0	0.0	2686.0	1.0	0.0	1.0	3.0	2.0	8.0	18.0	55.0	2.0	23.0	1670.0	2.0	204.0	1803.0
hdrC1_21226490	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
hdrC1_452208996	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hdrC1_mek_MSKOL_2781	0.0	0.0	415.0	30.0	0.0	7.0	1194.0	29.0	0.0	0.0	0.0	0.0	1.0	43.0	0.0	0.0	3.0	27.0	2199.0	0.0	0.0	4.0	0.0	197.0	354.0	1.0	0.0	0.0	0.0	34.0	0.0	150.0	2183.0	14.0	0.0	1191.0	16.0	960.0	0.0	0.0	3410.0	0.0	220.0	0.0	60.0	401.0	0.0	0.0	501.0	0.0	406.0	1010.0	0.0	1348.0	56.0	0.0	395.0	0.0	669.0	0.0	0.0	1.0	0.0	0.0
hdrC1_mfz_AOB57_002770	0.0	0.0	187.0	0.0	0.0	3.0	1107.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	104.0	0.0	0.0	0.0	0.0	3986.0	0.0	0.0	0.0	0.0	0.0	2255.0	0.0	1410.0	1.0	1.0	0.0	215.0	0.0	1506.0	0.0	0.0	6.0	0.0	7552.0	0.0	3.0	5491.0	0.0	0.0	117.0	0.0	133.0	576.0	0.0	0.0	3.0	0.0	1226.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0
hdrC1_mthr_MSTHT_2520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
hdrC1_566003279_m01	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	6.0	0.0	0.0	13.0	0.0	18.0	5.0	4.0	0.0	0.0	0.0	17.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	16.0	5.0	0.0	7.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0
