PD	SR	MNTD	MPD
ZB_1	0	0	NA	NA
ZB_2	0.64211	2	0.64211	0.0089177583255905
ZB_3	0	0	NA	NA
ZB_4	0.10515	1	Inf	0
ZB_5	0.65993	2	0.65993	0.00799885410469958
ZB_6	0.08733	1	Inf	0
ZB_7	0	0	NA	NA
ZB_8	0	0	NA	NA
ZB_9	0.08733	1	Inf	0
ZB_10	0	0	NA	NA
ZB_11	0.65993	2	0.65993	0.0299805949161709
ZB_12	0.19248	2	0.19248	0.096182748364069
ZB_13	0.19248	2	0.19248	0.0444842666666667
ZB_14	0.55478	1	Inf	0
ZB_15	0.55478	1	Inf	0
ZB_16	0	0	NA	NA
ZB_17	0.74726	3	0.627448152173913	0.0413516753308129
ZB_18	0.10515	1	Inf	0
ZB_19	0.19248	2	0.19248	0.0855466666666667
ZB_20	0.55478	1	Inf	0
ZB_21	0.08733	1	Inf	0
ZB_22	0	0	NA	NA
ZB_23	0.08733	1	Inf	0
ZB_24	0	0	NA	NA
ZB_25	0.19248	2	0.19248	0.095973407202216
ZB_26	0.19248	2	0.19248	0.0380207407407407
ZB_27	0.19248	2	0.19248	0.0855466666666667
ZB_28	0	0	NA	NA
ZB_29	0	0	NA	NA
ZB_30	0.19248	2	0.19248	0.0848987302294498
ZB_31	0	0	NA	NA
ZB_32	0.19248	2	0.19248	0.0511858171745152
ZB_33	0.19248	2	0.19248	0.0101231263696129
ZB_34	0.19248	2	0.19248	0.09624
ZB_35	0.64211	2	0.64211	0.0291710329908058
ZB_36	0.08733	1	Inf	0
ZB_37	0.08733	1	Inf	0
ZB_38	0.19248	2	0.19248	0.083767296
ZB_39	0	0	NA	NA
ZB_40	0.55478	1	Inf	0
ZB_41	0.19248	2	0.19248	0.0846559266972095
ZB_42	0	0	NA	NA
ZB_43	0	0	NA	NA
ZB_44	0	0	NA	NA
ZB_45	0.55478	1	Inf	0
ZB_46	0	0	NA	NA
ZB_47	0	0	NA	NA
ZB_48	0.19248	2	0.19248	0.0213126643598616
ZB_49	0	0	NA	NA
ZB_50	0.64211	2	0.64211	0.0851778571428572
ZB_51	0	0	NA	NA
ZB_52	0	0	NA	NA
ZB_53	0	0	NA	NA
ZB_54	0.19248	2	0.19248	0.0580872427983539
ZB_55	0.19248	2	0.19248	0.0742266918714556
ZB_56	0	0	NA	NA
ZB_57	0.19248	2	0.19248	0.0935666666666667
ZB_58	0	0	NA	NA
ZB_59	0.19248	2	0.19248	0.090225
ZB_60	0	0	NA	NA
ZB_61	0.55478	1	Inf	0
ZB_62	0.10515	1	Inf	0
ZB_63	0	0	NA	NA
ZB_64	0.55478	1	Inf	0
