PD	SR	MNTD	MPD
ZB_1	1.01626	2	1.01626	0.451671111111111
ZB_2	1.67641	8	0.09179407960199	0.109322450256182
ZB_3	1.10411	2	0.23295	0.0244453703703704
ZB_4	1.0785	3	0.974502792792793	0.0893363265968671
ZB_5	1.55832	7	0.09302045256745	0.0634309890488898
ZB_6	0.37821	4	0.12238	0.171589387755102
ZB_7	1.0785	3	0.894865833333333	0.238324657029478
ZB_8	1.12258	4	0.812663611111111	0.28472277271412
ZB_9	1.0785	3	0.189467297297297	0.218566621621622
ZB_10	0.21369	3	0.0920772727272727	0.0356780578512397
ZB_11	1.67641	8	0.112885477111541	0.330254378371559
ZB_12	1.33041	5	0.257405416666667	0.304547222222222
ZB_13	0.4558	3	0.2314	0.219209917355372
ZB_14	1.39855	4	0.878170915492958	0.355827281293394
ZB_15	1.39855	4	0.791421978021978	0.544268957855331
ZB_16	1.0785	3	0.190211485148515	0.216165195569062
ZB_17	1.60616	7	0.102551961766045	0.0787821046078268
ZB_18	1.14424	4	0.939320082644628	0.032855341165221
ZB_19	0.57556	6	0.160991791044776	0.223844196925819
ZB_20	1.60616	7	0.11056105019305	0.130699502440333
ZB_21	1.0785	3	0.166500833333333	0.181978194444444
ZB_22	1.10411	2	0.23295	0.00931411911703457
ZB_23	1.12258	4	0.138386296296296	0.136335425240055
ZB_24	1.0785	3	0.978163698630137	0.0810880840683055
ZB_25	1.33954	4	0.561083636363636	0.545143140495868
ZB_26	0.4558	3	0.25688125	0.195115625
ZB_27	0.31294	2	0.31294	0.0389436444444445
ZB_28	0.98925	1	Inf	0
ZB_29	1.0785	3	0.969123898305085	0.0993295374892272
ZB_30	1.40609	7	0.172458571428571	0.294858351020408
ZB_31	1.23744	5	0.104276875	0.20182214765625
ZB_32	0.4558	3	0.168986666666667	0.0781455692729767
ZB_33	1.63339	6	0.437335555555556	0.473412160493827
ZB_34	0	0	NA	NA
ZB_35	1.67641	8	0.0949837482837529	0.138807578779802
ZB_36	1.10411	2	0.23295	0.0647083333333333
ZB_37	1.17048	4	0.871512051282051	0.122712294543064
ZB_38	0.50901	3	0.284652857142857	0.229381224489796
ZB_39	0.98925	1	Inf	0
ZB_40	1.0785	3	0.635948205128205	0.509502669296516
ZB_41	1.35742	6	0.357224561403509	0.486527485380117
ZB_42	1.12258	4	0.192169352226721	0.241090441082463
ZB_43	1.0785	3	0.922385569620253	0.190134484858196
ZB_44	0.06224	1	Inf	0
ZB_45	1.39855	4	0.75122875	0.575271853615703
ZB_46	1.10411	2	0.23295	0.00523415547520661
ZB_47	0.98925	1	Inf	0
ZB_48	1.26574	3	0.472694615384615	0.278988639053254
ZB_49	1.10411	2	0.23295	0.0647083333333333
ZB_50	1.67641	8	0.116929936647173	0.361409824855891
ZB_51	1.13112	3	0.255238	0.0689583020408163
ZB_52	1.16635	3	0.283906875	0.129926137695312
ZB_53	0.98925	1	Inf	0
ZB_54	0.43521	2	0.43521	0.2040046875
ZB_55	0.2051	2	0.16345	0.0454027777777778
ZB_56	0	0	NA	NA
ZB_57	0.57556	6	0.140422962962963	0.203856790123457
ZB_58	1.12258	4	0.128155217391304	0.104682655954631
ZB_59	0.52796	4	0.17118625	0.1726428125
ZB_60	1.0785	3	0.250469130434783	0.320244083175803
ZB_61	1.62774	7	0.118838715697036	0.355046291839826
ZB_62	1.05149	2	1.05149	0.116427958477509
ZB_63	1.28611	6	0.099688273381295	0.183486579369598
ZB_64	1.67641	8	0.090193811737362	0.0786191921578505
