PD	SR	MNTD	MPD
ZB_1	0.10451	1	Inf	0
ZB_2	0	0	NA	NA
ZB_3	1.44907	10	0.114007780195865	0.484248136096741
ZB_4	1.1655	6	0.1196855	0.451048605555556
ZB_5	0.66718	1	Inf	0
ZB_6	1.27876	7	0.239927068965517	0.400077146254459
ZB_7	1.3695	10	0.104389634415916	0.493009601251784
ZB_8	1.22784	8	0.111620403225806	0.441013755202914
ZB_9	0	0	NA	NA
ZB_10	0.83818	2	0.7769	0.345288888888889
ZB_11	0.17732	1	Inf	0
ZB_12	0.77101	2	0.70973	0.347622857142857
ZB_13	0.80267	3	0.333375714285714	0.356506428571429
ZB_14	1.20413	7	0.125503700787402	0.463041532643065
ZB_15	0.21208	1	Inf	0
ZB_16	0.17732	1	Inf	0
ZB_17	0.791	2	0.72972	0.36486
ZB_18	1.07107	6	0.0968738926174497	0.464214889419396
ZB_19	1.78971	14	0.102244578765147	0.482632170297714
ZB_20	0.68717	1	Inf	0
ZB_21	0	0	NA	NA
ZB_22	0.85645	2	0.85645	0.419485714285714
ZB_23	0	0	NA	NA
ZB_24	1.31249	9	0.149316460556497	0.438974923051931
ZB_25	1.48667	10	0.104300307377049	0.446176980482397
ZB_26	1.2845	7	0.193445862068966	0.42104758356454
ZB_27	0.94269	3	0.326836363636364	0.171160661157025
ZB_28	0	0	NA	NA
ZB_29	0.96146	3	0.461781428571429	0.457738775510204
ZB_30	1.89936	15	0.108514686452848	0.436337930929547
ZB_31	0	0	NA	NA
ZB_32	1.63368	12	0.10827990738423	0.448239360950876
ZB_33	1.50721	10	0.104254361858191	0.444213853992318
ZB_34	1.48186	8	0.2001084375	0.400446311035156
ZB_35	0	0	NA	NA
ZB_36	1.31249	9	0.10807319476082	0.465785553124724
ZB_37	1.05271	5	0.110235208333333	0.442609496527778
ZB_38	1.77026	13	0.106735503591849	0.492537610134505
ZB_39	0.30289	2	0.30289	0.151445
ZB_40	0	0	NA	NA
ZB_41	1.58456	12	0.104349298986486	0.444718709245324
ZB_42	0	0	NA	NA
ZB_43	1.31249	9	0.148885023489566	0.436588638100099
ZB_44	0.19123	1	Inf	0
ZB_45	1.07107	6	0.0976698181818182	0.46319894214876
ZB_46	1.31249	9	0.148633248704323	0.445183940611696
ZB_47	0	0	NA	NA
ZB_48	0.77101	2	0.70973	0.354865
ZB_49	1.31249	9	0.112017529691211	0.469107289488606
ZB_50	0	0	NA	NA
ZB_51	1.31249	9	0.111555951008646	0.480588916204354
ZB_52	1.31249	9	0.118256143837237	0.491333750680354
ZB_53	0.13778	1	Inf	0
ZB_54	1.39333	10	0.105446380415278	0.443701261844599
ZB_55	1.52991	11	0.119321548387097	0.470103949635796
ZB_56	0.21208	1	Inf	0
ZB_57	1.61464	13	0.107301641653198	0.480234426288151
ZB_58	0.72214	1	Inf	0
ZB_59	1.65313	13	0.104278422806368	0.492275977087483
ZB_60	0	0	NA	NA
ZB_61	0	0	NA	NA
ZB_62	0.99951	4	0.143434166666667	0.445940416666667
ZB_63	0	0	NA	NA
ZB_64	0.77101	2	0.70973	0.315435555555556
