PD	SR	MNTD	MPD
ZB_1	1.68687	6	0.207933033707865	0.35343171695493
ZB_2	1.18055	1	Inf	0
ZB_3	1.20765	6	0.100938651911469	0.332282444393614
ZB_4	1.25883	3	0.122114848484848	0.143274820936639
ZB_5	1.18055	1	Inf	0
ZB_6	2.09498	11	0.122137667238422	0.263447586359076
ZB_7	1.20765	6	0.0998547096620657	0.524957845248778
ZB_8	1.28025	3	0.856454	0.498559577777778
ZB_9	1.43575	2	0.70183	0.00948375028923134
ZB_10	1.49938	4	0.493223096646943	0.258054239853102
ZB_11	1.60957	4	0.233696875	0.26201734375
ZB_12	2.12833	10	0.138780733788396	0.112547490477466
ZB_13	2.03511	7	0.273519801980198	0.163593097844438
ZB_14	1.3188	4	0.0710830434782609	0.389656483931947
ZB_15	1.28025	3	0.158712429906542	0.0578506804087693
ZB_16	1.51901	4	0.614707834923268	0.0658097550749443
ZB_17	1.8679	5	0.404493333333333	0.571850864197531
ZB_18	1.3188	4	0.0813191525423729	0.528467095662166
ZB_19	1.99728	11	0.0796417041420118	0.251053223832032
ZB_20	0	0	NA	NA
ZB_21	1.7811	5	0.52518387755102	0.218207403664451
ZB_22	1.28025	3	0.480943333333333	0.541696790123457
ZB_23	1.43575	2	0.70183	0.00281858296661255
ZB_24	1.4953	7	0.127631204884668	0.207018945349238
ZB_25	2.02659	9	0.137500593220339	0.616367613846596
ZB_26	2.05643	10	0.133766180257511	0.220843525852383
ZB_27	2.03511	7	0.283547740740741	0.088677272702332
ZB_28	1.57898	5	0.126697272727273	0.333075877388384
ZB_29	1.28025	3	0.245513448275862	0.235149916765755
ZB_30	2.19073	13	0.073044655242758	0.4162840152139
ZB_31	1.43575	2	0.70183	0.0104549791086596
ZB_32	1.7501	8	0.0642811843971631	0.0933774271113123
ZB_33	1.83311	6	0.0806318774703557	0.0939745591635551
ZB_34	1.95479	8	0.142968301104972	0.236688444530081
ZB_35	1.16092	1	Inf	0
ZB_36	1.20765	6	0.0928310219594595	0.439093011571009
ZB_37	1.60052	5	0.131842549019608	0.409893810073049
ZB_38	1.88189	7	0.0627827607096495	0.0909587753189129
ZB_39	1.79112	5	0.495464231578947	0.260046361351801
ZB_40	1.49318	3	0.695776843177189	0.014165354569626
ZB_41	1.98915	8	0.0635228725490196	0.138670437959759
ZB_42	1.51901	4	0.600477757459095	0.0984376266927647
ZB_43	1.24641	7	0.0594307041139241	0.0770764118893707
ZB_44	1.7811	5	0.559744775993238	0.149305805561887
ZB_45	1.3188	4	0.0790629577464789	0.50644848244396
ZB_46	1.20765	6	0.125665070551585	0.191885980172034
ZB_47	1.7811	5	0.595324479254869	0.070662334235041
ZB_48	1.96859	7	0.293346844036697	0.0678276488511068
ZB_49	1.20765	6	0.0929777100958827	0.464492787157364
ZB_50	1.43575	2	0.70183	0.0636580498866213
ZB_51	1.20765	6	0.0976999289099526	0.404155309839739
ZB_52	1.67341	8	0.0877811042793901	0.487384936365997
ZB_53	1.7811	5	0.497913563474388	0.265570393946459
ZB_54	2.10137	10	0.0687715	0.166712819469815
ZB_55	2.03014	10	0.233009109730849	0.406680453000356
ZB_56	1.49938	4	0.475625991237678	0.279566190393357
ZB_57	1.68819	7	0.0618648475836431	0.0917211089067315
ZB_58	1.63597	6	0.139687070805044	0.0683672155798754
ZB_59	1.39645	6	0.074235183982684	0.238810821222428
ZB_60	1.18055	1	Inf	0
ZB_61	1.47229	2	1.15211	0.5530128
ZB_62	1.3188	4	0.09661	0.605492654320988
ZB_63	1.43575	2	0.70183	0.0146918408843698
ZB_64	1.18055	1	Inf	0
