PD	SR	MNTD	MPD
ZB_1	0	0	NA	NA
ZB_2	0.81113	3	0.0929765868263473	0.0506801655706551
ZB_3	0	0	NA	NA
ZB_4	0.27762	1	Inf	0
ZB_5	0.81113	3	0.0802940128755365	0.0258406545524876
ZB_6	0.54012	4	0.224108571428571	0.215124081632653
ZB_7	0.27762	1	Inf	0
ZB_8	0.29958	2	0.07682	0.0138276
ZB_9	0.29958	2	0.07682	0.0188130612244898
ZB_10	0.29958	2	0.07682	0.0288075
ZB_11	0.81113	3	0.0822929208924949	0.0280176820311954
ZB_12	0.44324	3	0.228681428571429	0.0932764285714286
ZB_13	0.16069	1	Inf	0
ZB_14	0.81113	3	0.292672	0.3145971
ZB_15	0.81113	3	0.30809	0.321521836734694
ZB_16	0.29958	2	0.07682	0.00652495802469136
ZB_17	0.81113	3	0.0797448238482385	0.0261657512062925
ZB_18	0.78917	2	0.64935	0.207792
ZB_19	0.50722	4	0.187154545454545	0.157467438016529
ZB_20	0.81113	3	0.0892538709677419	0.0494300649833294
ZB_21	0.27762	1	Inf	0
ZB_22	0.27762	1	Inf	0
ZB_23	0.29958	2	0.07682	0.0288075
ZB_24	0	0	NA	NA
ZB_25	0.16069	1	Inf	0
ZB_26	0.33802	2	0.33802	0.16901
ZB_27	0.22109	2	0.22109	0.0982622222222222
ZB_28	0	0	NA	NA
ZB_29	0.27762	1	Inf	0
ZB_30	0.44324	3	0.242346	0.174961955555556
ZB_31	0.29958	2	0.07682	0.0188130612244898
ZB_32	0.56208	5	0.0890276	0.088307712
ZB_33	0.22109	2	0.22109	0.0541444897959184
ZB_34	0	0	NA	NA
ZB_35	0.81113	3	0.0803104915912031	0.024733069692015
ZB_36	0	0	NA	NA
ZB_37	0.29958	2	0.07682	0.0213388888888889
ZB_38	0.22109	2	0.22109	0.110545
ZB_39	0	0	NA	NA
ZB_40	0.27762	1	Inf	0
ZB_41	0.54012	4	0.230190714285714	0.17266387755102
ZB_42	0.29958	2	0.07682	0.0179564645726808
ZB_43	0	0	NA	NA
ZB_44	0.29958	2	0.07682	0.0368736
ZB_45	0.81113	3	0.354570735294118	0.325890376297578
ZB_46	0	0	NA	NA
ZB_47	0	0	NA	NA
ZB_48	0.16069	1	Inf	0
ZB_49	0	0	NA	NA
ZB_50	0.29958	2	0.07682	0.0148375764052705
ZB_51	0.24472	1	Inf	0
ZB_52	0	0	NA	NA
ZB_53	0.24472	1	Inf	0
ZB_54	0.22109	2	0.22109	0.0436720987654321
ZB_55	0.44324	3	0.236272857142857	0.12746612244898
ZB_56	0	0	NA	NA
ZB_57	0.50168	4	0.14912	0.1960816
ZB_58	0.29958	2	0.07682	0.0188130612244898
ZB_59	0.0604	1	Inf	0
ZB_60	0.29958	2	0.07682	0.0265550617283951
ZB_61	0.29958	2	0.07682	0.014301362700853
ZB_62	0	0	NA	NA
ZB_63	0.29958	2	0.07682	0.0094141144853534
ZB_64	0.81113	3	0.0904642477876106	0.0518231020599954
