PD	SR	MNTD	MPD
ZB_1	2.01538	4	0.423176350877193	0.236285212188366
ZB_2	1.82385	3	0.717572857142857	0.658758367346939
ZB_3	1.86999	8	0.739770271923861	0.302455443611615
ZB_4	0.97941	5	0.195121333333333	0.309508266666667
ZB_5	1.12966	3	0.898633333333333	0.201262345679012
ZB_6	2.28787	8	0.163162808641975	0.447332093621399
ZB_7	2.58035	10	0.549219605430632	0.473286521229877
ZB_8	0.97941	4	0.617317142857143	0.44094112244898
ZB_9	1.14583	2	0.4231	0.00262792480663037
ZB_10	1.14583	2	0.4231	0.151156649564966
ZB_11	2.48367	4	0.903498333333333	0.770069074074074
ZB_12	2.05478	5	0.16341397260274	0.101622317038844
ZB_13	2.47771	8	0.179107444444444	0.390780738888889
ZB_14	0.97941	6	0.23171	0.351688846880907
ZB_15	1.17743	2	0.98324	0.0427284543209877
ZB_16	1.14583	2	0.4231	0.0439274060561384
ZB_17	1.82631	5	0.472667619047619	0.705376689342403
ZB_18	1.28305	7	0.251483939393939	0.379447529843894
ZB_19	2.51861	14	0.0462828059701492	0.304803242704389
ZB_20	0.98376	3	0.329383333333333	0.437226666666667
ZB_21	1.14583	2	0.4231	0.110156213017751
ZB_22	0.9543	1	Inf	0
ZB_23	1.14583	2	0.4231	0.00398515409646827
ZB_24	1.02234	7	0.214551977011494	0.231751656017968
ZB_25	2.21507	11	0.0987847204968944	0.541454562516878
ZB_26	2.28618	7	0.177360678571429	0.529335510969388
ZB_27	2.31451	7	0.149510588235294	0.100858750480584
ZB_28	1.14583	2	0.4231	0.205559398254324
ZB_29	0.95599	2	0.95464	0.233789387755102
ZB_30	2.37084	11	0.127499729344729	0.452364752619703
ZB_31	1.14583	2	0.4231	0.00583558063271605
ZB_32	2.10234	10	0.124214574616457	0.0831627592109537
ZB_33	2.42905	12	0.025026941923775	0.0949362017911667
ZB_34	3.1241	14	0.167694963898917	0.559056110727365
ZB_35	1.80195	2	1.38524	0.678484897959184
ZB_36	1.5877	8	0.621436716492277	0.410171049567669
ZB_37	0.97695	3	0.731663448275862	0.350636670630202
ZB_38	2.32964	12	0.0682002765773552	0.0920556395888691
ZB_39	1.99348	3	0.435075324675325	0.202457346938776
ZB_40	1.14583	2	0.4231	0.00903311164018426
ZB_41	2.12372	10	0.034784144486692	0.126845565935666
ZB_42	1.14583	2	0.4231	0.0571607733584786
ZB_43	1.02234	7	0.140091805300446	0.0826353022176617
ZB_44	1.14583	2	0.4231	0.0883869317870485
ZB_45	1.20008	6	0.417572121212121	0.500541965105601
ZB_46	1.25391	8	0.130518722707424	0.178239714840911
ZB_47	1.23795	3	0.158114721723519	0.0529534934842659
ZB_48	2.34253	7	0.157668423076923	0.103841894970414
ZB_49	1.02234	7	0.667497518557794	0.369393806279231
ZB_50	2.39965	4	0.726899090909091	0.731184669421488
ZB_51	1.25391	8	0.317783615107914	0.360074069697479
ZB_52	1.02234	7	0.614577833800187	0.428367278301299
ZB_53	1.36896	3	0.425968198529412	0.17485390841263
ZB_54	1.39407	8	0.0393607091172214	0.143342656231347
ZB_55	2.43564	13	0.153635269230769	0.510816284319527
ZB_56	1.46108	4	0.210278014888337	0.160618962742213
ZB_57	2.08893	11	0.0822307384230288	0.0623260803789468
ZB_58	1.14583	2	0.4231	0.0284720909014393
ZB_59	3.00727	13	0.0567960498960499	0.254272572127541
ZB_60	1.14583	2	0.4231	0.00290786920332937
ZB_61	2.20812	3	1.09581857142857	0.650584489795918
ZB_62	0.95599	2	0.95464	0.3054848
ZB_63	1.79251	3	0.423853531870428	0.0180707994440132
ZB_64	0.98207	1	Inf	0
