PD	SR	MNTD	MPD
ZB_1	1.23818	4	0.247871111111111	0.299133333333333
ZB_2	1.34665	6	0.231382025518341	0.233387998150734
ZB_3	0.42355	5	0.12634	0.113024986479178
ZB_4	0.37379	4	0.117127572815534	0.0165419565934584
ZB_5	1.41677	7	0.189953654004955	0.138913530154018
ZB_6	0.17742	2	0.15346	0.07673
ZB_7	0.48799	6	0.118332074074074	0.07182020521262
ZB_8	0.24416	3	0.118243991416309	0.0295521263055131
ZB_9	0.28941	3	0.17522375	0.0966822265625
ZB_10	0.21779	2	0.21779	0.0967955555555555
ZB_11	1.41677	7	0.151084879412793	0.156525671963262
ZB_12	0.18374	2	0.18374	0.0546664462809917
ZB_13	0.08816	1	Inf	0
ZB_14	1.39514	5	0.242232874432678	0.294042608618034
ZB_15	1.33251	4	0.490341913580247	0.546447961438805
ZB_16	0.37954	4	0.169029375	0.1355226953125
ZB_17	1.50493	8	0.164769535840188	0.092086330314374
ZB_18	0.24416	3	0.115962541176471	0.0198167496193772
ZB_19	0.12963	1	Inf	0
ZB_20	1.41677	7	0.165393661097852	0.0900831194536372
ZB_21	0	0	NA	NA
ZB_22	0.156	2	0.11413	0.00460935274736954
ZB_23	0.33175	3	0.17862025	0.096337325
ZB_24	0.37379	4	0.116611384615385	0.0198195124260355
ZB_25	0.28941	3	0.164706857142857	0.108748604081633
ZB_26	0.07175	1	Inf	0
ZB_27	0.15991	2	0.15991	0.0552775308641975
ZB_28	0.12963	1	Inf	0
ZB_29	0.24416	3	0.1171255	0.023207666
ZB_30	0	0	NA	NA
ZB_31	0.28941	3	0.159694117647059	0.100629515570934
ZB_32	0.12963	1	Inf	0
ZB_33	0.28941	3	0.164394444444444	0.111901018518519
ZB_34	0.12963	1	Inf	0
ZB_35	1.41677	7	0.197904225651943	0.188438661523502
ZB_36	0.28563	3	0.169889	0.12273105
ZB_37	1.32873	4	0.124910472972973	0.0415255031044558
ZB_38	0	0	NA	NA
ZB_39	0.20015	2	0.20015	0.0816938775510204
ZB_40	0.35009	4	0.151522727272727	0.117435309917355
ZB_41	0.28941	3	0.161835319148936	0.124444182888185
ZB_42	0.4402	5	0.123517356321839	0.120818131853613
ZB_43	0.28563	3	0.12597961038961	0.054804054646652
ZB_44	0.23783	2	0.23783	0.118915
ZB_45	1.37652	5	0.509907046818728	0.589078203286116
ZB_46	0.42158	5	0.117116764705882	0.0351370285467128
ZB_47	1.33251	4	0.270593333333333	0.31892049382716
ZB_48	0.2719	3	0.1658675	0.1129825
ZB_49	0.28941	3	0.157536153846154	0.0654567603550296
ZB_50	1.41677	7	0.129198732581287	0.145421377610082
ZB_51	0.3941	5	0.111130285714286	0.0728816081632653
ZB_52	0.37757	4	0.177121343283582	0.0818708477512933
ZB_53	0.28941	3	0.16103	0.1217375
ZB_54	0.17363	2	0.14967	0.0327403125
ZB_55	0	0	NA	NA
ZB_56	0.24162	2	0.24162	0.12081
ZB_57	0.07175	1	Inf	0
ZB_58	0.28941	3	0.16103	0.1076633
ZB_59	0.07175	1	Inf	0
ZB_60	0.28563	3	0.161199285714286	0.126031683673469
ZB_61	1.41677	7	0.11897596359743	0.132079480808294
ZB_62	0.42158	5	0.123331081081081	0.0836654200146092
ZB_63	0.39788	5	0.141475531914894	0.128635780896333
ZB_64	1.34665	6	0.211999238699445	0.190510402088898
