ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_53	ZB_54	ZB_55	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_26	0.519435366834066	0.692390026031687	0.51988715197484	0.652585639858424	0	0.624271575247433	0.445941303170052	0.843010425888975	0.843010425888975	0.652585639858424	0.0667529905043779	0.270890368726107	0.58660053871478	0.552081106503057	0.843010425888975	0.513227330223733	0.843010425888975	0.0667529905043779	0.729345681203604	0.843010425888975	0.602930877281076	0.722914617982812	0.123572573683561	0	0.0667529905043779	0.781261149358458	0.843010425888975	0.0667529905043779	0.843010425888975	0.0667529905043779	0.0667529905043779	0.300606525100096	0.519435366834066	0.51988715197484	0.409140161475746	0.123572573683561	0.843010425888975	0.843010425888975	0.0667529905043779	0.535400451920663	0.843010425888975	0.723625081959348	0.722914617982812	0.843010425888975	0.676876726085865	0.0667529905043779	0.459313926292004	0.729345681203604	0.641225576125529	0.0667529905043779	0.0667529905043779	0.0667529905043779	0.843010425888975	0.237200066525887	0.843010425888975	0.729345681203604	0.649715237126207	0.843010425888975	0.473497156783103
ZB_27	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_28	1	1	1	1	0.781261149358458	0.417827249068017	1	1	1	1	0.795862621778271	1	1	1	1	1	1	0.795862621778271	1	1	1	1	0.783564867780211	0.781261149358458	0.795862621778271	0	1	0.795862621778271	1	0.795862621778271	0.795862621778271	0.687244936517533	1	1	1	0.783564867780211	1	1	0.795862621778271	1	1	1	1	1	1	0.795862621778271	1	1	1	0.795862621778271	0.795862621778271	0.795862621778271	1	0.833146019282428	1	1	1	1	1
ZB_29	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_30	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_31	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_32	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_33	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_34	0.75695089737834	0.560176088270859	0.62268838192521	0.890101170402698	0.300606525100096	0.744578257481658	0.536341683575457	1	1	0.890101170402698	0.347293131088914	0.551430509310643	0.729954526472089	0.692491067699875	1	0.738037591904498	1	0.347293131088914	0.880963958971807	1	0.432266475211608	0.877894297248388	0.307972411989671	0.300606525100096	0.347293131088914	0.687244936517533	1	0.347293131088914	1	0.347293131088914	0.347293131088914	0	0.75695089737834	0.62268838192521	0.493368925372443	0.307972411989671	1	1	0.347293131088914	0.640803289691938	1	0.87823401141773	0.877894297248388	1	0.537995012091898	0.347293131088914	0.52898669989733	0.880963958971807	0.595699879580483	0.347293131088914	0.347293131088914	0.347293131088914	1	0.466502703874125	1	0.880963958971807	0.499159235187424	1	0.716656334174185
ZB_35	0	0.647981249054892	0.608390658635465	0.192847421745048	0.519435366834066	0.856313532929787	0.636051523814933	0.820346287615303	0.820346287615303	0.192847421745048	0.545141908451261	0.456181288657053	0.144790564040526	0.336334808746779	0.820346287615303	0.26256504476066	0.820346287615303	0.545141908451261	0.30402238016029	0.820346287615303	0.786009555004386	0.337637985785574	0.590674163965531	0.519435366834066	0.545141908451261	1	0.820346287615303	0.545141908451261	0.820346287615303	0.545141908451261	0.545141908451261	0.75695089737834	0	0.608390658635465	0.535449560679131	0.590674163965531	0.820346287615303	0.820346287615303	0.545141908451261	0.468327536670195	0.820346287615303	0.334001209738394	0.337637985785574	0.820346287615303	0.769745821987111	0.545141908451261	0.648825188859647	0.30402238016029	0.515951303557567	0.545141908451261	0.545141908451261	0.545141908451261	0.820346287615303	0.366081310775555	0.820346287615303	0.30402238016029	0.775999207240537	0.820346287615303	0.23919534914448
ZB_36	0.608390658635465	0.602580932511311	0	0.66708516581481	0.51988715197484	0.775360674645943	0.133462120941104	0.673015261397883	0.673015261397883	0.66708516581481	0.551936120360094	0.437008514561527	0.549852079088901	0.482147651006711	0.673015261397883	0.581257262523464	0.673015261397883	0.551936120360094	0.626259340805978	0.673015261397883	0.416806782814009	0.611867518924631	0.608755703539277	0.51988715197484	0.551936120360094	1	0.673015261397883	0.551936120360094	0.673015261397883	0.551936120360094	0.551936120360094	0.62268838192521	0.608390658635465	0	0.320422754118744	0.608755703539277	0.673015261397883	0.673015261397883	0.551936120360094	0.324081670925244	0.673015261397883	0.613477777106927	0.611867518924631	0.673015261397883	0.326984738602116	0.551936120360094	0.536857456721845	0.626259340805978	0.613849190682985	0.551936120360094	0.551936120360094	0.551936120360094	0.673015261397883	0.633769951466341	0.673015261397883	0.626259340805978	0.501246139352961	0.673015261397883	0.536015959930388
ZB_37	0.535449560679131	0.479385881537309	0.320422754118744	0.703950584660104	0.409140161475746	0.806089638963243	0.204455496839706	0.734303190240302	0.734303190240302	0.703950584660104	0.448581822666173	0.307144019275914	0.468166691877174	0.419316291030101	0.734303190240302	0.526634442279711	0.734303190240302	0.448581822666173	0.672098400480002	0.734303190240302	0.450657962905398	0.661072454999244	0.505401405845357	0.409140161475746	0.448581822666173	1	0.734303190240302	0.448581822666173	0.734303190240302	0.448581822666173	0.448581822666173	0.493368925372443	0.535449560679131	0.320422754118744	0	0.505401405845357	0.734303190240302	0.734303190240302	0.448581822666173	0.213689071777611	0.734303190240302	0.662300962313773	0.661072454999244	0.734303190240302	0.566625220184437	0.448581822666173	0.551641902120138	0.672098400480002	0.619406895858608	0.448581822666173	0.448581822666173	0.448581822666173	0.734303190240302	0.549292154481174	0.734303190240302	0.672098400480002	0.407160988046383	0.734303190240302	0.47743050829
ZB_38	0.590674163965531	0.695629719216814	0.608755703539277	0.716701913194719	0.123572573683561	0.70617215439635	0.539745961277593	0.910309532618079	0.910309532618079	0.716701913194719	0.0568195831791836	0.260956961400913	0.65576594691267	0.623134516868919	0.910309532618079	0.505267214799589	0.910309532618079	0.0568195831791836	0.789355877935015	0.910309532618079	0.607112738208087	0.784624478372015	0	0.123572573683561	0.0568195831791836	0.783564867780211	0.910309532618079	0.0568195831791836	0.910309532618079	0.0568195831791836	0.0568195831791836	0.307972411989671	0.590674163965531	0.608755703539277	0.505401405845357	0	0.910309532618079	0.910309532618079	0.0568195831791836	0.623233444321125	0.910309532618079	0.7851465837445	0.784624478372015	0.910309532618079	0.680279802569215	0.0568195831791836	0.465008335240088	0.789355877935015	0.644288189568839	0.0568195831791836	0.0568195831791836	0.0568195831791836	0.910309532618079	0.229080884391112	0.910309532618079	0.789355877935015	0.653404373549505	0.910309532618079	0.548848629368792
ZB_39	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_40	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_41	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_42	0.468327536670195	0.337902984968501	0.324081670925244	0.661174958415243	0.535400451920663	0.770260862839131	0.402466065692674	0.662097015031499	0.662097015031499	0.661174958415243	0.566413861141941	0.45519977067241	0.378313146494563	0.563848131901376	0.662097015031499	0.644454857086488	0.662097015031499	0.566413861141941	0.618794446901902	0.662097015031499	0.648668531758367	0.60381045000442	0.623233444321125	0.535400451920663	0.566413861141941	1	0.662097015031499	0.566413861141941	0.662097015031499	0.566413861141941	0.566413861141941	0.640803289691938	0.468327536670195	0.324081670925244	0.213689071777611	0.623233444321125	0.662097015031499	0.662097015031499	0.566413861141941	0	0.662097015031499	0.605488110853853	0.60381045000442	0.662097015031499	0.602580932511311	0.566413861141941	0.713252767512072	0.618794446901902	0.756591840690304	0.566413861141941	0.566413861141941	0.566413861141941	0.662097015031499	0.645603495632979	0.662097015031499	0.618794446901902	0.620850059823994	0.662097015031499	0.607497753940813
ZB_43	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_44	0.334001209738394	0.81466841563152	0.613477777106927	0.174878693070049	0.723625081959348	0.803939203907849	0.647505329148673	0.730249191122212	0.730249191122212	0.174878693070049	0.73870445874639	0.686374854819977	0.288517812787097	0.325573519332339	0.730249191122212	0.410979972583503	0.730249191122212	0.73870445874639	0.0430744160782184	0.730249191122212	0.834407028970117	0.0913742531233025	0.7851465837445	0.723625081959348	0.73870445874639	1	0.730249191122212	0.73870445874639	0.730249191122212	0.73870445874639	0.73870445874639	0.87823401141773	0.334001209738394	0.613477777106927	0.662300962313773	0.7851465837445	0.730249191122212	0.730249191122212	0.73870445874639	0.605488110853853	0.730249191122212	0	0.0913742531233025	0.730249191122212	0.818421756268383	0.73870445874639	0.801988225755279	0.0430744160782184	0.543250747543785	0.73870445874639	0.73870445874639	0.73870445874639	0.730249191122212	0.556065699353389	0.730249191122212	0.0430744160782184	0.824639733444398	0.730249191122212	0.397061685854137
ZB_45	0.337637985785574	0.813880293519583	0.611867518924631	0.179384379039661	0.722914617982812	0.803157955778678	0.646166600868535	0.728768092781152	0.728768092781152	0.179384379039661	0.738069496509008	0.685459652613889	0.225497303509858	0.267335178850705	0.728768092781152	0.414196395733726	0.728768092781152	0.738069496509008	0.0482998370450842	0.728768092781152	0.833778128701145	0	0.784624478372015	0.722914617982812	0.738069496509008	1	0.728768092781152	0.738069496509008	0.728768092781152	0.738069496509008	0.738069496509008	0.877894297248388	0.337637985785574	0.611867518924631	0.661072454999244	0.784624478372015	0.728768092781152	0.728768092781152	0.738069496509008	0.60381045000442	0.728768092781152	0.0913742531233025	0	0.728768092781152	0.817665298203676	0.738069496509008	0.801314430437059	0.0482998370450842	0.495909988156336	0.738069496509008	0.738069496509008	0.738069496509008	0.728768092781152	0.586731164518934	0.728768092781152	0.0482998370450842	0.82393429735132	0.728768092781152	0.347568014418386
ZB_46	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_47	0.769745821987111	0.449177185372906	0.326984738602116	0.843605134910258	0.676876726085865	1	0.416806782814009	1	1	0.843605134910258	0.698446170921199	0.621098138262844	0.73532694814572	0.669759178839321	1	0.732962598802242	1	0.698446170921199	0.824426207632773	1	0.186229159040234	0.817665298203676	0.680279802569215	0.676876726085865	0.698446170921199	1	1	0.698446170921199	1	0.698446170921199	0.698446170921199	0.537995012091898	0.769745821987111	0.326984738602116	0.566625220184437	0.680279802569215	1	1	0.698446170921199	0.602580932511311	1	0.818421756268383	0.817665298203676	1	0	0.698446170921199	0.402382843526608	0.824426207632773	0.524672219576437	0.698446170921199	0.698446170921199	0.698446170921199	1	0.75352158815436	1	0.824426207632773	0.304053379480182	1	0.704111662917215
ZB_48	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_49	0.648825188859647	0.641142603136973	0.536857456721845	0.706522633744856	0.459313926292004	1	0.43086859350733	1	1	0.706522633744856	0.495406338636083	0.365978942149016	0.734164475179377	0.575180044427466	1	0.522722919566356	1	0.495406338636083	0.807373113854595	1	0.265619844809678	0.801314430437059	0.465008335240088	0.459313926292004	0.495406338636083	1	1	0.495406338636083	1	0.495406338636083	0.495406338636083	0.52898669989733	0.648825188859647	0.536857456721845	0.551641902120138	0.465008335240088	1	1	0.495406338636083	0.713252767512072	1	0.801988225755279	0.801314430437059	1	0.402382843526608	0.495406338636083	0	0.807373113854595	0.429124182561887	0.495406338636083	0.495406338636083	0.495406338636083	1	0.587564698945162	1	0.807373113854595	0.352147614101546	1	0.47115751941933
ZB_50	0.30402238016029	0.820919391609106	0.626259340805978	0.137737227644866	0.729345681203604	0.810150451033502	0.658166534448038	0.741868549701249	0.741868549701249	0.137737227644866	0.743823622420745	0.693720942597045	0.254789206846099	0.293601580453977	0.741868549701249	0.384466214183022	0.741868549701249	0.743823622420745	0	0.741868549701249	0.839415390248368	0.0482998370450842	0.789355877935015	0.729345681203604	0.743823622420745	1	0.741868549701249	0.743823622420745	0.741868549701249	0.743823622420745	0.743823622420745	0.880963958971807	0.30402238016029	0.626259340805978	0.672098400480002	0.789355877935015	0.741868549701249	0.741868549701249	0.743823622420745	0.618794446901902	0.741868549701249	0.0430744160782184	0.0482998370450842	0.741868549701249	0.824426207632773	0.743823622420745	0.807373113854595	0	0.513005736254348	0.743823622420745	0.743823622420745	0.743823622420745	0.741868549701249	0.564763024745039	0.741868549701249	0	0.830246341168407	0.741868549701249	0.368478723174187
ZB_53	0.515951303557567	0.706534533494894	0.613849190682985	0.562119341563786	0.641225576125529	1	0.525479668377418	1	1	0.562119341563786	0.660848346451919	0.592728309601956	0.4494081162375	0.243521515988946	1	0.388300792971793	1	0.660848346451919	0.513005736254348	1	0.415894799249677	0.495909988156336	0.644288189568839	0.641225576125529	0.660848346451919	1	1	0.660848346451919	1	0.660848346451919	0.660848346451919	0.595699879580483	0.515951303557567	0.613849190682985	0.619406895858608	0.644288189568839	1	1	0.660848346451919	0.756591840690304	1	0.543250747543785	0.495909988156336	1	0.524672219576437	0.660848346451919	0.429124182561887	0.513005736254348	0	0.660848346451919	0.660848346451919	0.660848346451919	1	0.511206419479801	1	0.513005736254348	0.484716539183003	1	0.322212318010102
ZB_54	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_55	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_57	0.545141908451261	0.712923911703046	0.551936120360094	0.671169657680449	0.0667529905043779	0.649352571217166	0.482926378098409	0.853489949438895	0.853489949438895	0.671169657680449	0	0.204137378221729	0.609210965049662	0.576579535005911	0.853489949438895	0.459734959285319	0.853489949438895	0	0.743823622420745	0.853489949438895	0.629436428659514	0.738069496509008	0.0568195831791836	0.0667529905043779	0	0.795862621778271	0.853489949438895	0	0.853489949438895	0	0	0.347293131088914	0.545141908451261	0.551936120360094	0.448581822666173	0.0568195831791836	0.853489949438895	0.853489949438895	0	0.566413861141941	0.853489949438895	0.73870445874639	0.738069496509008	0.853489949438895	0.698446170921199	0	0.495406338636083	0.743823622420745	0.660848346451919	0	0	0	0.853489949438895	0.182638759393002	0.853489949438895	0.743823622420745	0.67309779257615	0.853489949438895	0.502293647505785
ZB_58	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_59	0.366081310775555	0.765355132320997	0.633769951466341	0.492109060004743	0.237200066525887	0.713394382594409	0.577364062917362	0.880248363311981	0.880248363311981	0.492109060004743	0.182638759393002	0.349492740110574	0.460703415289746	0.428788837062218	0.880248363311981	0.280674361609613	0.880248363311981	0.182638759393002	0.564763024745039	0.880248363311981	0.697115699605381	0.586731164518934	0.229080884391112	0.237200066525887	0.182638759393002	0.833146019282428	0.880248363311981	0.182638759393002	0.880248363311981	0.182638759393002	0.182638759393002	0.466502703874125	0.366081310775555	0.633769951466341	0.549292154481174	0.229080884391112	0.880248363311981	0.880248363311981	0.182638759393002	0.645603495632979	0.880248363311981	0.556065699353389	0.586731164518934	0.880248363311981	0.75352158815436	0.182638759393002	0.587564698945162	0.564763024745039	0.511206419479801	0.182638759393002	0.182638759393002	0.182638759393002	0.880248363311981	0	0.880248363311981	0.564763024745039	0.732802806182876	0.880248363311981	0.356134872321923
ZB_60	0.820346287615303	1	0.673015261397883	0.777422860033348	0.843010425888975	0.582172750931983	0.716655338127094	0	0	0.777422860033348	0.853489949438895	0.815910376298684	0.789930156484838	0.80127792320752	0	0.841111371159183	0	0.853489949438895	0.741868549701249	0	1	0.728768092781152	0.910309532618079	0.843010425888975	0.853489949438895	1	0	0.853489949438895	0	0.853489949438895	0.853489949438895	1	0.820346287615303	0.673015261397883	0.734303190240302	0.910309532618079	0	0	0.853489949438895	0.662097015031499	0	0.730249191122212	0.728768092781152	0	1	0.853489949438895	1	0.741868549701249	1	0.853489949438895	0.853489949438895	0.853489949438895	0	0.880248363311981	0	0.741868549701249	1	0	0.823039628220119
ZB_61	0.30402238016029	0.820919391609106	0.626259340805978	0.137737227644866	0.729345681203604	0.810150451033502	0.658166534448038	0.741868549701249	0.741868549701249	0.137737227644866	0.743823622420745	0.693720942597045	0.254789206846099	0.293601580453977	0.741868549701249	0.384466214183022	0.741868549701249	0.743823622420745	0	0.741868549701249	0.839415390248368	0.0482998370450842	0.789355877935015	0.729345681203604	0.743823622420745	1	0.741868549701249	0.743823622420745	0.741868549701249	0.743823622420745	0.743823622420745	0.880963958971807	0.30402238016029	0.626259340805978	0.672098400480002	0.789355877935015	0.741868549701249	0.741868549701249	0.743823622420745	0.618794446901902	0.741868549701249	0.0430744160782184	0.0482998370450842	0.741868549701249	0.824426207632773	0.743823622420745	0.807373113854595	0	0.513005736254348	0.743823622420745	0.743823622420745	0.743823622420745	0.741868549701249	0.564763024745039	0.741868549701249	0	0.830246341168407	0.741868549701249	0.368478723174187
