ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_22	ZB_24	ZB_25	ZB_26	ZB_27	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_61	ZB_62	ZB_64
ZB_29	0.807666701706437	0.84903013758913	0.45314961614444	0.41346086550799	0.84903013758913	0.783054351259008	0.456731415911698	0.378688281520289	0.79042619195342	0.84903013758913	0.752805212370065	0.790597120496498	0.446071141368408	0.526226032882649	0.928397286410854	0.620286734426987	0.637952882898451	0.795954167133206	0.663921209161041	0.909254749817711	0.464815388882544	0.644690450013269	0.77531223154695	0.732306909722375	0	0.804631191971387	0.833067864323576	0.712593423346856	0.740146453136547	0.77956706925725	0.733014234688518	0.57965285030531	0.296953427568754	0.740289148232015	0.793131389268385	0.294330114621109	0.706758448060075	0.491969581984605	0.793131389268385	0.428162030613869	0.594466285883836	0.793131389268385	0.716403920336617	0.45314961614444	0.827178150763582	0.45314961614444	0.45314961614444	0.793131389268385	0.750796755997037	0.774673632670207	0.793131389268385	0.7744140625	0.801422979263648	0.780083335288774	0.84903013758913	0.388160856604003	0.84903013758913
ZB_30	0.824948806418132	0.719078200447868	0.737058539597619	0.841902086144725	0.719078200447868	0.223225892737729	0.711508643819622	0.843836136718434	0.834795400676639	0.719078200447868	0.31899340718125	0.290451083105938	0.84407820634847	0.750292366045134	0.980336188646974	0.549946933073073	0.676684097632099	0.1935697855966	0.627171404751268	0.969776037650487	0.730007038018784	0.546312634487047	0.220530807648946	0.372800141132417	0.804631191971387	0	0.941045916407497	0.411989226879926	0.580059486089801	0.25305581684972	0.646298261738034	0.639701976308033	0.8487777534337	0.379395053971627	0.83089718674152	0.862134115631838	0.457282461850433	0.734694418315028	0.83089718674152	0.836026232263915	0.624328893898496	0.83089718674152	0.486201176293168	0.737058539597619	0.710035482283044	0.737058539597619	0.737058539597619	0.83089718674152	0.350674004902344	0.206543961690683	0.83089718674152	0.276354144476234	0.550658285980941	0.256138042244292	0.719078200447868	0.840336908894406	0.719078200447868
ZB_31	0.877701687838904	0.91252651608263	0.822778205457189	0.830167627447334	0.91252651608263	0.943397242567859	0.836064406377339	0.818607422540007	0.86109785892932	0.91252651608263	0.961636440589988	0.951753126285639	0.840837513848605	0.866382418409255	0.803705049037414	0.943241630680711	0.900454672853539	0.93493981956861	0.908412761212819	0.733441099211962	0.826655511399289	0.932533044877714	0.933714398995573	0.945648039245692	0.833067864323576	0.941045916407497	0	0.907999378344175	0.913399762541472	0.95232325293675	0.903759080223444	0.864594089429725	0.790664549190393	0.916973556083623	0.863795523170922	0.83869180531538	0.90610569057794	0.835663919668139	0.863795523170922	0.834998064266357	0.869457833223073	0.863795523170922	0.94987531432268	0.822778205457189	0.883593259224866	0.822778205457189	0.822778205457189	0.863795523170922	0.929403604516889	0.932005985862338	0.863795523170922	0.927998776754159	0.891114614888017	0.929826997588533	0.91252651608263	0.821775553727994	0.91252651608263
ZB_32	0.700490664061633	0.878934490622977	0.544550706634107	0.721057923497268	0.878934490622977	0.342154485198276	0.55005464255521	0.722230856330898	0.765622276451107	0.878934490622977	0.403905884939941	0.440122142021326	0.698994535519126	0.610319486689905	0.962098360655738	0.673224872037127	0.488673224043716	0.292828904191748	0.767150831801932	0.952834084500788	0.533425792783058	0.598822670313243	0.36467351351016	0.535248951471884	0.712593423346856	0.411989226879926	0.907999378344175	0	0.707815011587598	0.375184412987551	0.790414291696516	0.419695570606644	0.76401056814902	0.119950419965072	0.736107102417797	0.801127651558297	0.496868110010586	0.546078390795083	0.736107102417797	0.723343987942101	0.395875203168807	0.736107102417797	0.605810725378632	0.544550706634107	0.867936086049192	0.544550706634107	0.544550706634107	0.736107102417797	0.45456860953424	0.351798977344829	0.736107102417797	0.295239962645521	0.674090070634814	0.270324791210398	0.878934490622977	0.716667036699896	0.878934490622977
ZB_33	0.833516861334577	0.779910807764447	0.573261290133469	0.615415800653222	0.779910807764447	0.486010828924709	0.592140712621459	0.642812278738323	0.871238340489179	0.779910807764447	0.584311073310858	0.550048331949981	0.586597537857159	0.735868744620386	0.930252609460293	0.697558459422283	0.706859297361607	0.450064215487708	0.636009248905145	0.939348605623187	0.578644232949201	0.299094030135419	0.517592779581502	0.448802161560151	0.740146453136547	0.580059486089801	0.913399762541472	0.707815011587598	0	0.475234802923395	0.665956811711716	0.610439930383526	0.696537468880616	0.647902346150295	0.872086593159294	0.844580872207494	0.307490667134201	0.591553313164281	0.872086593159294	0.602831007468652	0.619622744488365	0.872086593159294	0.517799177441735	0.573261290133469	0.76575232002281	0.573261290133469	0.573261290133469	0.872086593159294	0.345023437232696	0.450582343387246	0.872086593159294	0.461885315354531	0.730744898970267	0.474964661332365	0.779910807764447	0.635657675353448	0.779910807764447
ZB_34	0.79255772652251	0.861688486219525	0.682386844807316	0.80426794484051	0.861688486219525	0.0380876816427427	0.652994878508036	0.814826191573235	0.811398593448001	0.861688486219525	0.222547061020968	0.189962481118745	0.788183478285811	0.717664715301684	0.960320940733161	0.695270065962617	0.63485679502583	0.0909323676798712	0.786976818748428	0.980820804290917	0.684942550664345	0.442718823480748	0.0696675518866581	0.28397407786386	0.77956706925725	0.25305581684972	0.95232325293675	0.375184412987551	0.475234802923395	0	0.805556092990345	0.570390269475474	0.834591854853029	0.285443594775665	0.80694830190518	0.842609105231529	0.360539385234841	0.664781434048655	0.80694830190518	0.797243937650782	0.577855810380775	0.80694830190518	0.41343533271614	0.682386844807316	0.85489717155401	0.682386844807316	0.682386844807316	0.80694830190518	0.237451324138573	0.129955489886008	0.80694830190518	0.184510528305107	0.714363396470153	0.161658558591512	0.861688486219525	0.815565633355748	0.861688486219525
ZB_35	0.838934098670348	0.20576641513684	0.754577090282009	0.695931142410016	0.20576641513684	0.808185189224561	0.766023321864371	0.68566947078187	0.829223509774339	0.20576641513684	0.782412600407826	0.789483232260405	0.706026299690166	0.728297632468997	0.958784902034061	0.291329437810765	0.74763022871554	0.796134164976372	0.0927147371015813	0.914549579264074	0.757846528474709	0.691410628267324	0.802364879101245	0.755043300517873	0.733014234688518	0.646298261738034	0.903759080223444	0.790414291696516	0.665956811711716	0.805556092990345	0	0.768238570495823	0.702731944820124	0.806698521831002	0.830712444713145	0.789218056811253	0.722289714433868	0.765668058506574	0.830712444713145	0.700423666322549	0.773962277228581	0.830712444713145	0.729112562684197	0.754577090282009	0.180990672241878	0.754577090282009	0.754577090282009	0.830712444713145	0.769075135256267	0.788221836207262	0.830712444713145	0.777567149036151	0.290256136864807	0.782406560973699	0.20576641513684	0.688415548195921	0.20576641513684
ZB_36	0.610447563642781	0.881847375644596	0.235952265805743	0.559824591213876	0.881847375644596	0.566634459754694	0.280505141886528	0.591181199105964	0.620557596036964	0.881847375644596	0.670904471544715	0.695215118616807	0.526840681244853	0.482456085062934	0.920170703334335	0.662376739827543	0.474671261752601	0.519517426105087	0.738381725229967	0.93058151541689	0.248790392536095	0.586837070418252	0.58851247181008	0.620071538899276	0.57965285030531	0.639701976308033	0.864594089429725	0.419695570606644	0.610439930383526	0.570390269475474	0.768238570495823	0	0.652672304495014	0.405831594204046	0.661002527433048	0.709138789397133	0.365424657054871	0.279138740049698	0.661002527433048	0.545420680460611	0.0359197303342469	0.661002527433048	0.623915088112996	0.235952265805743	0.867731776975318	0.235952265805743	0.235952265805743	0.661002527433048	0.445051554150674	0.550889445374852	0.661002527433048	0.468256422909449	0.652725901917794	0.481758203050912	0.881847375644596	0.582992405923641	0.881847375644596
ZB_37	0.77741507081234	0.831001092997121	0.545410999914464	0.210933440232803	0.831001092997121	0.837198218064656	0.579491237093009	0.186732071213641	0.753994397759104	0.831001092997121	0.808024452368823	0.842661810502475	0.265939226519337	0.445111454425072	0.87980736272023	0.713132125109617	0.558994614599497	0.833115094878776	0.624992534193394	0.884628839291961	0.555356619953985	0.707316804529083	0.837566525487526	0.791994347912481	0.296953427568754	0.8487777534337	0.790664549190393	0.76401056814902	0.696537468880616	0.834591854853029	0.702731944820124	0.652672304495014	0	0.787030098538552	0.757713529022291	0.579505893209177	0.759153097710083	0.578463954567447	0.757713529022291	0.235935994939402	0.665148221655168	0.757713529022291	0.786459388029555	0.545410999914464	0.806539509536785	0.545410999914464	0.545410999914464	0.757713529022291	0.795747853557675	0.825589561496203	0.757713529022291	0.815310728769561	0.783668059357441	0.82000027095131	0.831001092997121	0.167095035105316	0.831001092997121
ZB_38	0.744666780188578	0.888340946015391	0.548805841890377	0.730098939277972	0.888340946015391	0.285870612190156	0.553818455998892	0.749325778310298	0.767338417211988	0.888340946015391	0.428613213763399	0.396371116789612	0.709874292217498	0.648330775364961	0.951051304964596	0.698614396108435	0.517080950682637	0.216392063028522	0.78524256845828	0.957434871988042	0.538450267502505	0.614245536216512	0.318793664728044	0.489394596853254	0.740289148232015	0.379395053971627	0.916973556083623	0.119950419965072	0.647902346150295	0.285443594775665	0.806698521831002	0.405831594204046	0.787030098538552	0	0.761848469426601	0.820291840192554	0.50294024941975	0.550122938322403	0.761848469426601	0.721266935687466	0.383255254018478	0.761848469426601	0.617495138453626	0.548805841890377	0.878197087071846	0.548805841890377	0.548805841890377	0.761848469426601	0.377068283193617	0.276088903818161	0.761848469426601	0.289319269379061	0.699412371166927	0.265450238626631	0.888340946015391	0.744304680080305	0.888340946015391
ZB_39	0.118915953803502	0.797798672818626	0.857783189967872	0.790550144523834	0.797798672818626	0.81000882341658	0.866006749705539	0.780503653940357	0.155717761557178	0.797798672818626	0.751686965968204	0.7616756093453	0.800171105084005	0.322796782059755	0.949070746483212	0.860725561134468	0.506849997095701	0.813382570440779	0.837657225507607	0.947852207870231	0.86015197549029	0.875934536940735	0.803213875358854	0.762086964214624	0.793131389268385	0.83089718674152	0.863795523170922	0.736107102417797	0.872086593159294	0.80694830190518	0.830712444713145	0.661002527433048	0.757713529022291	0.761848469426601	0	0.74447780648465	0.73067528312404	0.865754412996558	0	0.794863170483318	0.672761012411779	0	0.670877383411511	0.857783189967872	0.802568003859428	0.857783189967872	0.857783189967872	0	0.797681338233469	0.826702925284264	0	0.816686207413668	0.623665446624197	0.82125350198238	0.797798672818626	0.783219130743864	0.797798672818626
ZB_40	0.766293761376095	0.824666198172874	0.621604274508823	0.649189315292196	0.824666198172874	0.845104282553932	0.616631720536456	0.628391736272426	0.74033776432187	0.824666198172874	0.819446780406362	0.826582717372461	0.668693611817971	0.716634474961134	0.93929539295393	0.718436966971623	0.78345861413513	0.858809514923052	0.79870151601352	0.93755620301428	0.629676461470689	0.754141866019638	0.839564507637341	0.804263040162232	0.294330114621109	0.862134115631838	0.83869180531538	0.801127651558297	0.844580872207494	0.842609105231529	0.789218056811253	0.709138789397133	0.579505893209177	0.820291840192554	0.74447780648465	0	0.797090112640801	0.64846593461056	0.74447780648465	0.657982122955853	0.719389016640704	0.74447780648465	0.762098060094374	0.621604274508823	0.829005778726188	0.621604274508823	0.621604274508823	0.74447780648465	0.827562629389755	0.840993968193543	0.74447780648465	0.843904737015845	0.829405258231941	0.847827617301291	0.824666198172874	0.634057309728053	0.824666198172874
ZB_41	0.694325736530365	0.817026556539131	0.495214703142204	0.694769852671268	0.817026556539131	0.3584721615351	0.515670977896394	0.716513416386073	0.76088966737501	0.817026556539131	0.422124652694405	0.457495126641682	0.671897871414782	0.602298527619039	0.944644095294635	0.652599792998218	0.586252620935995	0.307091336718384	0.697392496018371	0.951863248482981	0.501031073197384	0.284457352934904	0.378661587569447	0.381904423012726	0.706758448060075	0.457282461850433	0.90610569057794	0.496868110010586	0.307490667134201	0.360539385234841	0.722289714433868	0.365424657054871	0.759153097710083	0.50294024941975	0.73067528312404	0.797090112640801	0	0.515032119914347	0.73067528312404	0.684781771298315	0.380864584800413	0.73067528312404	0.319410586983656	0.495214703142204	0.805255750212971	0.495214703142204	0.495214703142204	0.73067528312404	0.22812240912357	0.347058009224593	0.73067528312404	0.267160638573435	0.597796214674618	0.285419456897784	0.817026556539131	0.710835074298818	0.817026556539131
ZB_43	0.816711606777091	0.891761852412385	0.0727095346494603	0.465778849433283	0.891761852412385	0.649522127379363	0.137526558073654	0.503834958001856	0.864620393264316	0.891761852412385	0.799436206947534	0.817707168836894	0.425747757322906	0.692548501690604	0.903114763200267	0.648678843429397	0.661404670654782	0.632243216383446	0.732530108602951	0.915749898871325	0.0519682416301149	0.565551872211265	0.682757814278945	0.761559603844326	0.491969581984605	0.734694418315028	0.835663919668139	0.546078390795083	0.591553313164281	0.664781434048655	0.765668058506574	0.279138740049698	0.578463954567447	0.550122938322403	0.865754412996558	0.64846593461056	0.515032119914347	0	0.865754412996558	0.448297469007035	0.276776367937943	0.865754412996558	0.781125910733237	0.0727095346494603	0.876095026349649	0.0727095346494603	0.0727095346494603	0.865754412996558	0.58139423853804	0.663882539397003	0.865754412996558	0.593881981985043	0.794987228336968	0.603970073689233	0.891761852412385	0.493896587006353	0.891761852412385
ZB_44	0.118915953803502	0.797798672818626	0.857783189967872	0.790550144523834	0.797798672818626	0.81000882341658	0.866006749705539	0.780503653940357	0.155717761557178	0.797798672818626	0.751686965968204	0.7616756093453	0.800171105084005	0.322796782059755	0.949070746483212	0.860725561134468	0.506849997095701	0.813382570440779	0.837657225507607	0.947852207870231	0.86015197549029	0.875934536940735	0.803213875358854	0.762086964214624	0.793131389268385	0.83089718674152	0.863795523170922	0.736107102417797	0.872086593159294	0.80694830190518	0.830712444713145	0.661002527433048	0.757713529022291	0.761848469426601	0	0.74447780648465	0.73067528312404	0.865754412996558	0	0.794863170483318	0.672761012411779	0	0.670877383411511	0.857783189967872	0.802568003859428	0.857783189967872	0.857783189967872	0	0.797681338233469	0.826702925284264	0	0.816686207413668	0.623665446624197	0.82125350198238	0.797798672818626	0.783219130743864	0.797798672818626
ZB_45	0.754529339575474	0.849954554462888	0.405038063467625	0.163169475152946	0.849954554462888	0.813593558496362	0.449641967005578	0.227541053987335	0.792203367373014	0.849954554462888	0.820059132268341	0.851956644600194	0.0954572287216915	0.530192187310219	0.824388630907026	0.739196872975711	0.511535389290022	0.781582558508317	0.62921908849237	0.847290711215262	0.418054800250994	0.633019083595511	0.827464766509092	0.806049177357993	0.428162030613869	0.836026232263915	0.834998064266357	0.723343987942101	0.602831007468652	0.797243937650782	0.700423666322549	0.545420680460611	0.235935994939402	0.721266935687466	0.794863170483318	0.657982122955853	0.684781771298315	0.448297469007035	0.794863170483318	0	0.561749047033992	0.794863170483318	0.803226763380255	0.405038063467625	0.828236371464303	0.405038063467625	0.405038063467625	0.794863170483318	0.732676653932774	0.771733209065431	0.794863170483318	0.758280366556737	0.802359742228961	0.764417996586014	0.849954554462888	0.210730385317162	0.849954554462888
ZB_46	0.623959600876126	0.884765337330295	0.263396654380493	0.57563557319724	0.884765337330295	0.562740041698672	0.304893275462275	0.605865860189648	0.634187064864695	0.884765337330295	0.677139657229454	0.700747240431852	0.543836436379674	0.500407641761986	0.923038150143339	0.670452590637705	0.49085789334299	0.501615592588057	0.74484279290597	0.933075008663327	0.246920580915477	0.596551354383186	0.595663094236561	0.627910090727156	0.594466285883836	0.624328893898496	0.869457833223073	0.395875203168807	0.619622744488365	0.577855810380775	0.773962277228581	0.0359197303342469	0.665148221655168	0.383255254018478	0.672761012411779	0.719389016640704	0.380864584800413	0.276776367937943	0.672761012411779	0.561749047033992	0	0.672761012411779	0.632556414917156	0.263396654380493	0.870998345188484	0.263396654380493	0.263396654380493	0.672761012411779	0.44169462775178	0.532840938231113	0.672761012411779	0.448444705465337	0.66109765018796	0.462449535318503	0.884765337330295	0.597971206250197	0.884765337330295
ZB_47	0.118915953803502	0.797798672818626	0.857783189967872	0.790550144523834	0.797798672818626	0.81000882341658	0.866006749705539	0.780503653940357	0.155717761557178	0.797798672818626	0.751686965968204	0.7616756093453	0.800171105084005	0.322796782059755	0.949070746483212	0.860725561134468	0.506849997095701	0.813382570440779	0.837657225507607	0.947852207870231	0.86015197549029	0.875934536940735	0.803213875358854	0.762086964214624	0.793131389268385	0.83089718674152	0.863795523170922	0.736107102417797	0.872086593159294	0.80694830190518	0.830712444713145	0.661002527433048	0.757713529022291	0.761848469426601	0	0.74447780648465	0.73067528312404	0.865754412996558	0	0.794863170483318	0.672761012411779	0	0.670877383411511	0.857783189967872	0.802568003859428	0.857783189967872	0.857783189967872	0	0.797681338233469	0.826702925284264	0	0.816686207413668	0.623665446624197	0.82125350198238	0.797798672818626	0.783219130743864	0.797798672818626
ZB_48	0.6848752863324	0.785117747870795	0.772849151871164	0.801129604735055	0.785117747870795	0.42273436401069	0.771404441989569	0.796405940594059	0.67846442673519	0.785117747870795	0.245530323604989	0.275879630743566	0.805867497462768	0.585724902360736	0.981660099094626	0.638136628982198	0.646712992511754	0.432985093842535	0.717847326234014	0.981504466735208	0.775273332761977	0.343958918266373	0.40208872097297	0.226230813464856	0.716403920336617	0.486201176293168	0.94987531432268	0.605810725378632	0.517799177441735	0.41343533271614	0.729112562684197	0.623915088112996	0.786459388029555	0.617495138453626	0.670877383411511	0.762098060094374	0.319410586983656	0.781125910733237	0.670877383411511	0.803226763380255	0.632556414917156	0.670877383411511	0	0.772849151871164	0.788047675436338	0.772849151871164	0.772849151871164	0.670877383411511	0.387469817809322	0.436382558487964	0.670877383411511	0.443574464691045	0.593590553274942	0.418659293255921	0.785117747870795	0.797661043133435	0.785117747870795
ZB_49	0.805828324178671	0.886638923596411	0	0.423890171927123	0.886638923596411	0.677729843499025	0.0749693397159473	0.464930288255923	0.856509861842707	0.886638923596411	0.793207994579946	0.812288415891669	0.380720212128988	0.674292672815836	0.895517919767342	0.632670407945163	0.643672842150965	0.632888378095767	0.71987071591578	0.909143785818151	0.0218782681447396	0.546154145885287	0.700509047141922	0.753482717591327	0.45314961614444	0.737058539597619	0.822778205457189	0.544550706634107	0.573261290133469	0.682386844807316	0.754577090282009	0.235952265805743	0.545410999914464	0.548805841890377	0.857783189967872	0.621604274508823	0.495214703142204	0.0727095346494603	0.857783189967872	0.405038063467625	0.263396654380493	0.857783189967872	0.772849151871164	0	0.870230584153406	0	0	0.857783189967872	0.580913675020697	0.665189270303383	0.857783189967872	0.593722524751615	0.786690271112661	0.604038529276289	0.886638923596411	0.454212642203404	0.886638923596411
ZB_50	0.813661072039004	0.0311856024179145	0.870230584153406	0.825609713790113	0.0311856024179145	0.856880602445505	0.876282874820951	0.819604240384132	0.800539871780452	0.0311856024179145	0.830725740131579	0.836350626592154	0.831509934840319	0.813747380930044	0.950292962462173	0.388097628698573	0.845414715684341	0.857039147765277	0.222990189347126	0.93773364044859	0.871959326938262	0.772295579643929	0.852488870327597	0.818997545158099	0.827178150763582	0.710035482283044	0.883593259224866	0.867936086049192	0.76575232002281	0.85489717155401	0.180990672241878	0.867731776975318	0.806539509536785	0.878197087071846	0.802568003859428	0.829005778726188	0.805255750212971	0.876095026349649	0.802568003859428	0.828236371464303	0.870998345188484	0.802568003859428	0.788047675436338	0.870230584153406	0	0.870230584153406	0.870230584153406	0.802568003859428	0.830130037961392	0.851490629722211	0.802568003859428	0.844019033718398	0.387148035953717	0.847412669806694	0.0311856024179145	0.821212121212121	0.0311856024179145
ZB_51	0.805828324178671	0.886638923596411	0	0.423890171927123	0.886638923596411	0.677729843499025	0.0749693397159473	0.464930288255923	0.856509861842707	0.886638923596411	0.793207994579946	0.812288415891669	0.380720212128988	0.674292672815836	0.895517919767342	0.632670407945163	0.643672842150965	0.632888378095767	0.71987071591578	0.909143785818151	0.0218782681447396	0.546154145885287	0.700509047141922	0.753482717591327	0.45314961614444	0.737058539597619	0.822778205457189	0.544550706634107	0.573261290133469	0.682386844807316	0.754577090282009	0.235952265805743	0.545410999914464	0.548805841890377	0.857783189967872	0.621604274508823	0.495214703142204	0.0727095346494603	0.857783189967872	0.405038063467625	0.263396654380493	0.857783189967872	0.772849151871164	0	0.870230584153406	0	0	0.857783189967872	0.580913675020697	0.665189270303383	0.857783189967872	0.593722524751615	0.786690271112661	0.604038529276289	0.886638923596411	0.454212642203404	0.886638923596411
ZB_52	0.805828324178671	0.886638923596411	0	0.423890171927123	0.886638923596411	0.677729843499025	0.0749693397159473	0.464930288255923	0.856509861842707	0.886638923596411	0.793207994579946	0.812288415891669	0.380720212128988	0.674292672815836	0.895517919767342	0.632670407945163	0.643672842150965	0.632888378095767	0.71987071591578	0.909143785818151	0.0218782681447396	0.546154145885287	0.700509047141922	0.753482717591327	0.45314961614444	0.737058539597619	0.822778205457189	0.544550706634107	0.573261290133469	0.682386844807316	0.754577090282009	0.235952265805743	0.545410999914464	0.548805841890377	0.857783189967872	0.621604274508823	0.495214703142204	0.0727095346494603	0.857783189967872	0.405038063467625	0.263396654380493	0.857783189967872	0.772849151871164	0	0.870230584153406	0	0	0.857783189967872	0.580913675020697	0.665189270303383	0.857783189967872	0.593722524751615	0.786690271112661	0.604038529276289	0.886638923596411	0.454212642203404	0.886638923596411
ZB_53	0.118915953803502	0.797798672818626	0.857783189967872	0.790550144523834	0.797798672818626	0.81000882341658	0.866006749705539	0.780503653940357	0.155717761557178	0.797798672818626	0.751686965968204	0.7616756093453	0.800171105084005	0.322796782059755	0.949070746483212	0.860725561134468	0.506849997095701	0.813382570440779	0.837657225507607	0.947852207870231	0.86015197549029	0.875934536940735	0.803213875358854	0.762086964214624	0.793131389268385	0.83089718674152	0.863795523170922	0.736107102417797	0.872086593159294	0.80694830190518	0.830712444713145	0.661002527433048	0.757713529022291	0.761848469426601	0	0.74447780648465	0.73067528312404	0.865754412996558	0	0.794863170483318	0.672761012411779	0	0.670877383411511	0.857783189967872	0.802568003859428	0.857783189967872	0.857783189967872	0	0.797681338233469	0.826702925284264	0	0.816686207413668	0.623665446624197	0.82125350198238	0.797798672818626	0.783219130743864	0.797798672818626
ZB_54	0.767509394642703	0.840397383086988	0.580913675020697	0.741147126419112	0.840397383086988	0.222064321951068	0.584810756789803	0.759586929953343	0.776862235682057	0.840397383086988	0.364658663462766	0.331819774046441	0.721750359341732	0.691122203706699	0.95305498120662	0.692062638534141	0.567917906433496	0.182946627352344	0.736043938292545	0.959177241946518	0.571073229472417	0.352777995279589	0.26737857495069	0.223467879056701	0.750796755997037	0.350674004902344	0.929403604516889	0.45456860953424	0.345023437232696	0.237451324138573	0.769075135256267	0.445051554150674	0.795747853557675	0.377068283193617	0.797681338233469	0.827562629389755	0.22812240912357	0.58139423853804	0.797681338233469	0.732676653932774	0.44169462775178	0.797681338233469	0.387469817809322	0.580913675020697	0.830130037961392	0.580913675020697	0.580913675020697	0.797681338233469	0	0.208714236339019	0.797681338233469	0.179224248787993	0.694244402111115	0.199173918118038	0.840397383086988	0.754771366420956	0.840397383086988
ZB_55	0.800858994145565	0.860466889802144	0.665189270303383	0.798596692896605	0.860466889802144	0.114816556052826	0.635192847713149	0.814089254981482	0.809463175788762	0.860466889802144	0.24704297870558	0.214722760122824	0.782300119148716	0.735429158759259	0.959913756325521	0.713193983047785	0.629897893756666	0.0617543139377201	0.769235549153356	0.965141540703208	0.656910574253414	0.442349640135682	0.119201951721551	0.276626257720253	0.774673632670207	0.206543961690683	0.932005985862338	0.351798977344829	0.450582343387246	0.129955489886008	0.788221836207262	0.550889445374852	0.825589561496203	0.276088903818161	0.826702925284264	0.840993968193543	0.347058009224593	0.663882539397003	0.826702925284264	0.771733209065431	0.532840938231113	0.826702925284264	0.436382558487964	0.665189270303383	0.851490629722211	0.665189270303383	0.665189270303383	0.826702925284264	0.208714236339019	0	0.826702925284264	0.124307074723542	0.713792432372321	0.100572702147396	0.860466889802144	0.810043364966403	0.860466889802144
ZB_56	0.118915953803502	0.797798672818626	0.857783189967872	0.790550144523834	0.797798672818626	0.81000882341658	0.866006749705539	0.780503653940357	0.155717761557178	0.797798672818626	0.751686965968204	0.7616756093453	0.800171105084005	0.322796782059755	0.949070746483212	0.860725561134468	0.506849997095701	0.813382570440779	0.837657225507607	0.947852207870231	0.86015197549029	0.875934536940735	0.803213875358854	0.762086964214624	0.793131389268385	0.83089718674152	0.863795523170922	0.736107102417797	0.872086593159294	0.80694830190518	0.830712444713145	0.661002527433048	0.757713529022291	0.761848469426601	0	0.74447780648465	0.73067528312404	0.865754412996558	0	0.794863170483318	0.672761012411779	0	0.670877383411511	0.857783189967872	0.802568003859428	0.857783189967872	0.857783189967872	0	0.797681338233469	0.826702925284264	0	0.816686207413668	0.623665446624197	0.82125350198238	0.797798672818626	0.783219130743864	0.797798672818626
ZB_57	0.78934847514008	0.853446894857692	0.593722524751615	0.765939553584771	0.853446894857692	0.169394759623005	0.597006633105906	0.782613228430735	0.798233938816857	0.853446894857692	0.248280996075121	0.289895539162467	0.74840057131141	0.720136739785415	0.957551284234377	0.705893790465577	0.60850567817753	0.0964017346031985	0.757625650427487	0.963087166691572	0.584635059198843	0.410393014875227	0.202317812160893	0.352427020788214	0.7744140625	0.276354144476234	0.927998776754159	0.295239962645521	0.461885315354531	0.184510528305107	0.777567149036151	0.468256422909449	0.815310728769561	0.289319269379061	0.816686207413668	0.843904737015845	0.267160638573435	0.593881981985043	0.816686207413668	0.758280366556737	0.448444705465337	0.816686207413668	0.443574464691045	0.593722524751615	0.844019033718398	0.593722524751615	0.593722524751615	0.816686207413668	0.179224248787993	0.124307074723542	0.816686207413668	0	0.699630322322755	0.0253915246430216	0.853446894857692	0.778258890251912	0.853446894857692
ZB_58	0.641856344801403	0.374814777289479	0.786690271112661	0.800039417893593	0.374814777289479	0.707964844672079	0.79525480325104	0.794794844042114	0.668388894711856	0.374814777289479	0.673346914239914	0.671819154209387	0.805274433418578	0.560461259909881	0.979167291687917	0.411069220328759	0.631233531285641	0.704744063123664	0.345429037707218	0.978966244214506	0.789124761048506	0.763277914584214	0.690914524805738	0.651217260175325	0.801422979263648	0.550658285980941	0.891114614888017	0.674090070634814	0.730744898970267	0.714363396470153	0.290256136864807	0.652725901917794	0.783668059357441	0.699412371166927	0.623665446624197	0.829405258231941	0.597796214674618	0.794987228336968	0.623665446624197	0.802359742228961	0.66109765018796	0.623665446624197	0.593590553274942	0.786690271112661	0.387148035953717	0.786690271112661	0.786690271112661	0.623665446624197	0.694244402111115	0.713792432372321	0.623665446624197	0.699630322322755	0	0.706060052308782	0.374814777289479	0.796190827800008	0.374814777289479
ZB_59	0.794596893995035	0.856635411497375	0.604038529276289	0.77188270517788	0.856635411497375	0.146542789909409	0.606988169140652	0.788133009998103	0.803357086731514	0.856635411497375	0.223365824639998	0.266026508410037	0.754789064405126	0.727109580892054	0.958629121846804	0.684137058415534	0.618259826321614	0.0728602426057986	0.76289892420694	0.964024439808166	0.595181808329043	0.385001490232205	0.179465842447298	0.328121150030476	0.780083335288774	0.256138042244292	0.929826997588533	0.270324791210398	0.474964661332365	0.161658558591512	0.782406560973699	0.481758203050912	0.82000027095131	0.265450238626631	0.82125350198238	0.847827617301291	0.285419456897784	0.603970073689233	0.82125350198238	0.764417996586014	0.462449535318503	0.82125350198238	0.418659293255921	0.604038529276289	0.847412669806694	0.604038529276289	0.604038529276289	0.82125350198238	0.199173918118038	0.100572702147396	0.82125350198238	0.0253915246430216	0.706060052308782	0	0.856635411497375	0.783889235104452	0.856635411497375
