ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_23	0.257945898292502	0.892253403258201	0.202565413046459	0.892253403258201	0.892253403258201	0.790972895027375	0.202565413046459	0.892253403258201	0	0.586561019589088	0.0770696291337873	0.542997010511018	0.837482370509665	0.892253403258201	0.892253403258201	0	0.892253403258201	0.892253403258201	0.837482370509665	0.586561019589088	0.735345928097164	0	0.528880215045844	0.587307833738686	0.834486177139896	0.575160881143867	0.536635019938085	0.892253403258201	0.794756782168635	0	0.812701184959492	0.562453831632514	0.790972895027375	0.257945898292502	0.202565413046459	0.892253403258201	0.910981870317269	0.257945898292502	0	0.494286601021358	0.0770696291337873	0.528880215045844	0.257945898292502	0.892253403258201	0.202565413046459	0.591508464077955	0.613253288837299	0.106268932075142	0.892253403258201	0.202565413046459	0.202565413046459	0.586561019589088	0.583162790697674	0.834486177139896	0.257945898292502	0.837482370509665	0.47198880583275	0.834486177139896	0	0.892253403258201	0.900557393509519	0	0.892253403258201
ZB_24	0.551307409589541	1	0.53163963832046	1	1	0.473486470044837	0.53163963832046	1	0.528880215045844	0.35932551162222	0.548775498688034	0.39497668026046	0.459943378784377	1	1	0.528880215045844	1	1	0.459943378784377	0.35932551162222	0.547300237464722	0.528880215045844	0	0.360393728451228	0.449533882584346	0.103547727718198	0.387545758304918	1	0.483017615663284	0.528880215045844	0.571136643365703	0.325002513699663	0.473486470044837	0.551307409589541	0.53163963832046	1	0.946105059782152	0.551307409589541	0.528880215045844	0.0967186750557233	0.548775498688034	0	0.551307409589541	1	0.53163963832046	0.366407710866116	0.397690823856627	0.556711246621856	1	0.53163963832046	0.53163963832046	0.35932551162222	0.25546511627907	0.449533882584346	0.551307409589541	0.459943378784377	0.0568914092130942	0.449533882584346	0.528880215045844	1	1	0.528880215045844	1
ZB_25	0.551001546765591	1	0.589426798195226	1	1	0.394795497912115	0.589426798195226	1	0.587307833738686	0.111225924048033	0.548684269945616	0.100807962236819	0.348873353362607	1	1	0.587307833738686	1	1	0.348873353362607	0.111225924048033	0.368391512750873	0.587307833738686	0.360393728451228	0	0.36778368384562	0.272310981165107	0.15320973008671	1	0.376693122424712	0.587307833738686	0.282140771890232	0.0597824610955705	0.394795497912115	0.551001546765591	0.589426798195226	1	0.847295021862524	0.551001546765591	0.587307833738686	0.354438738913115	0.548684269945616	0.360393728451228	0.551001546765591	1	0.589426798195226	0.159981609880961	0.105277218618753	0.608821407169151	1	0.589426798195226	0.589426798195226	0.111225924048033	0.234097508365366	0.36778368384562	0.551001546765591	0.348873353362607	0.38852201436883	0.36778368384562	0.587307833738686	1	0.96137643620693	0.587307833738686	1
ZB_26	0.801656460982886	1	0.835228674606913	1	1	0.0540417643149463	0.835228674606913	1	0.834486177139896	0.445945871534374	0.800762679404276	0.354645922988532	0.0236329633988721	1	1	0.834486177139896	1	1	0.0236329633988721	0.445945871534374	0.352801980604303	0.834486177139896	0.449533882584346	0.36778368384562	0	0.362423221657529	0.468552263244071	1	0.0752164576180771	0.834486177139896	0.152706700192279	0.418656112780217	0.0540417643149463	0.801656460982886	0.835228674606913	1	0.833671054577725	0.801656460982886	0.834486177139896	0.439762972309217	0.800762679404276	0.449533882584346	0.801656460982886	1	0.835228674606913	0.406915191889285	0.35754099096068	0.842069903309201	1	0.835228674606913	0.835228674606913	0.445945871534374	0.300821326843837	0	0.801656460982886	0.0236329633988721	0.473486470044837	0	0.834486177139896	1	0.958116758193711	0.834486177139896	1
ZB_27	0.53785581693388	1	0.577406078862707	1	1	0.390166279881937	0.577406078862707	1	0.575160881143867	0.357365492071768	0.53540049277114	0.31165649009756	0.37448000924428	1	1	0.575160881143867	1	1	0.37448000924428	0.357365492071768	0.585421671657425	0.575160881143867	0.103547727718198	0.272310981165107	0.362423221657529	0	0.384318856789172	1	0.401205718868394	0.575160881143867	0.484025982438887	0.324742605682028	0.390166279881937	0.53785581693388	0.577406078862707	1	0.842557332063954	0.53785581693388	0.575160881143867	0.109777721697205	0.53540049277114	0.103547727718198	0.53785581693388	1	0.577406078862707	0.3641186102326	0.314744409303995	0.597924601827758	1	0.577406078862707	0.577406078862707	0.357365492071768	0.258610104809048	0.362423221657529	0.53785581693388	0.37448000924428	0.149538110069931	0.362423221657529	0.575160881143867	1	0.960239611627274	0.575160881143867	1
ZB_28	0.492771232283541	0.950074000348997	0.53146468987714	0.950074000348997	0.950074000348997	0.42775048856494	0.53146468987714	0.950074000348997	0.536635019938085	0.0499259996510027	0.497941562344486	0.152655011530641	0.451264987059631	0.950074000348997	0.950074000348997	0.536635019938085	0.950074000348997	0.950074000348997	0.451264987059631	0.0499259996510027	0.31732254457794	0.536635019938085	0.387545758304918	0.15320973008671	0.468552263244071	0.384318856789172	0	0.950074000348997	0.4104632123805	0.536635019938085	0.403495355137804	0.105022329362951	0.42775048856494	0.492771232283541	0.53146468987714	0.950074000348997	0.916310981202686	0.492771232283541	0.536635019938085	0.309360353065949	0.497941562344486	0.387545758304918	0.492771232283541	0.950074000348997	0.53146468987714	0.100984512997573	0.147912331560757	0.481538690226137	0.950074000348997	0.53146468987714	0.53146468987714	0.0499259996510027	0.190117712228223	0.468552263244071	0.492771232283541	0.451264987059631	0.343498044224475	0.468552263244071	0.536635019938085	0.950074000348997	0.911380542755398	0.536635019938085	0.950074000348997
ZB_29	1	0	1	0	0	0.945958235685054	1	0	0.892253403258201	1	0.900557393509519	0.950759483181734	1	0	0	0.892253403258201	0	0	1	1	0.92686736722522	0.892253403258201	1	1	1	1	0.950074000348997	0	0.947167927341367	0.892253403258201	1	1	0.945958235685054	1	1	0	1	1	0.892253403258201	0.945511102333324	0.900557393509519	1	1	0	1	1	1	0.903703519028683	0	1	1	1	0.955087209302326	1	1	1	0.943108590786906	1	0.892253403258201	0	0.436624854142357	0.892253403258201	0
ZB_30	0.813178048909312	0.947167927341367	0.84480008450853	0.947167927341367	0.947167927341367	0.0223843849594441	0.84480008450853	0.947167927341367	0.794756782168635	0.451264987059631	0.761643759851774	0.32360277647189	0.052832072658633	0.947167927341367	0.947167927341367	0.794756782168635	0.947167927341367	0.947167927341367	0.052832072658633	0.451264987059631	0.277585522986226	0.794756782168635	0.483017615663284	0.376693122424712	0.0752164576180771	0.401205718868394	0.4104632123805	0.947167927341367	0	0.794756782168635	0.216437100767347	0.425391996902741	0.0223843849594441	0.813178048909312	0.84480008450853	0.947167927341367	0.846181728651739	0.813178048909312	0.794756782168635	0.407179005005393	0.761643759851774	0.483017615663284	0.813178048909312	0.947167927341367	0.84480008450853	0.44136692547404	0.394860825014525	0.803998309829398	0.947167927341367	0.84480008450853	0.84480008450853	0.451264987059631	0.239993363015403	0.0752164576180771	0.813178048909312	0.052832072658633	0.440292027322253	0.0752164576180771	0.794756782168635	0.947167927341367	0.906222216143019	0.794756782168635	0.947167927341367
ZB_31	0.257945898292502	0.892253403258201	0.202565413046459	0.892253403258201	0.892253403258201	0.790972895027375	0.202565413046459	0.892253403258201	0	0.586561019589088	0.0770696291337873	0.542997010511018	0.837482370509665	0.892253403258201	0.892253403258201	0	0.892253403258201	0.892253403258201	0.837482370509665	0.586561019589088	0.735345928097164	0	0.528880215045844	0.587307833738686	0.834486177139896	0.575160881143867	0.536635019938085	0.892253403258201	0.794756782168635	0	0.812701184959492	0.562453831632514	0.790972895027375	0.257945898292502	0.202565413046459	0.892253403258201	0.910981870317269	0.257945898292502	0	0.494286601021358	0.0770696291337873	0.528880215045844	0.257945898292502	0.892253403258201	0.202565413046459	0.591508464077955	0.613253288837299	0.106268932075142	0.892253403258201	0.202565413046459	0.202565413046459	0.586561019589088	0.583162790697674	0.834486177139896	0.257945898292502	0.837482370509665	0.47198880583275	0.834486177139896	0	0.892253403258201	0.900557393509519	0	0.892253403258201
ZB_32	0.775682857378411	1	0.813651439914258	1	1	0.198495925006121	0.813651439914258	1	0.812701184959492	0.374866423121847	0.774538987653219	0.269704174448474	0.172730751734745	1	1	0.812701184959492	1	1	0.172730751734745	0.374866423121847	0.246374503261155	0.812701184959492	0.571136643365703	0.282140771890232	0.152706700192279	0.484025982438887	0.403495355137804	1	0.216437100767347	0.812701184959492	0	0.339904612578806	0.198495925006121	0.775682857378411	0.813651439914258	1	0.803693779403165	0.775682857378411	0.812701184959492	0.556074397855035	0.774538987653219	0.571136643365703	0.775682857378411	1	0.813651439914258	0.329249189830229	0.273409308549431	0.822354420584252	1	0.813651439914258	0.813651439914258	0.374866423121847	0.415027239290949	0.152706700192279	0.775682857378411	0.172730751734745	0.589797895590654	0.152706700192279	0.812701184959492	1	0.95104500556028	0.812701184959492	1
