ZB_1	ZB_2	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_50	ZB_52	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_33	1	0.781943619758532	0.907438728451219	0.781943619758532	0.0805625346689725	0.907438728451219	0.620932871293201	0.720541740272682	0.906501692541146	0.781943619758532	0.0568843062398712	0.131198513045274	0.811363094917885	0.779662319497706	0.740263622774833	0.704017681871719	0.63433683160542	0.186465674149438	0.781943619758532	1	0.700405959248684	1	0.131198513045274	0.0723054682301108	0.131198513045274	1	0.737025484470401	0.210418082166961	0.88310997986241	0.214731076277606	0	0.288271950938046	0.781943619758532	0.687728034144886	1	0.210958136930042	0.943224050968941	0.901758332714327	0.253452596002564	0.878657003087959	0.943224050968941	0.786679943848585	1	0.941106955184837	0.176943023015673	0.781943619758532	1	0.0249776268386149	0.208446088300014	1	0.183875649609064	0.905363549940201	0.189137149504593	0.69895363242191	0.781943619758532	0.592469692947527	0.720541740272682	0.775719416614561
ZB_34	1	0.73660552871183	0.867368448963899	0.73660552871183	0.282774895870717	0.867368448963899	0.509448950045483	0.646249268836429	0.824046104375183	0.73660552871183	0.299362583660894	0.366850378552109	0.803313139128982	0.747997749979911	0.637540709245522	0.644082332761578	0.467015604771914	0.359807719232744	0.73660552871183	1	0.675657040416461	1	0.366850378552109	0.349425668212945	0.366850378552109	1	0.669042415468352	0.378656520360556	0.838054605322161	0.446129687441231	0.288271950938046	0	0.73660552871183	0.864558642267944	1	0.343734152385873	0.960061609965682	0.825134192905761	0.424556227469446	0.830246706329488	0.960061609965682	0.743232959233536	1	0.958227347238709	0.336932303024557	0.73660552871183	1	0.270825357504786	0.341592189764906	1	0.35776955849993	0.833408018557082	0.428669809307649	0.869582087508274	0.73660552871183	0.661959519353886	0.646249268836429	0.727824669259379
ZB_35	0.961835646680288	0	0.802202963902393	0	0.766682217886731	0.802202963902393	0.609786201414167	0.490290051504473	0.813405669461472	0	0.751293578759861	0.862774620408856	0.207226567087062	0.158787195565889	0.513895364597452	0.145106293411913	0.674783481862684	0.705402767024607	0	0.961835646680288	0.570734616427216	0.961835646680288	0.862774620408856	0.826490796505217	0.862774620408856	0.961835646680288	0.803138769457277	0.683522402127445	0.740435425914183	0.77589793651328	0.781943619758532	0.73660552871183	0	0.906389894507377	0.961835646680288	0.723068637021577	0.901559454191033	0.808156603020268	0.769716633920912	0.782592357735034	0.901559454191033	0.119197614529683	0.961835646680288	0.939723807510745	0.858795033495537	0	0.961835646680288	0.797332258885402	0.725357659810819	0.961835646680288	0.707691789813849	0.765999671199418	0.797778301410442	0.874761571100471	0	0.827228464419476	0.490290051504473	0.0461025388102116
ZB_36	1	0.906389894507377	1	0.906389894507377	0.695276375158145	1	0.852807957153787	0.865793255479748	1	0.906389894507377	0.702526941657376	0.64057155685855	0.88698022535807	0.892204764999888	0.861589156210429	0.911502226474809	0.837341044372294	0.74595603677603	0.906389894507377	1	0.850297257758272	1	0.64057155685855	0.663389235183536	0.64057155685855	1	0.784438518252919	0.753435702314626	1	0.718437060332699	0.687728034144886	0.864558642267944	0.906389894507377	0	1	0.739577652113175	1	1	0.706324114936824	1	1	0.909166454196058	1	1	0.620594959295193	0.906389894507377	1	0.679728409879856	0.738727668928973	1	0.745147244721195	1	0.708641103046653	0.106672793514294	0.906389894507377	0.666660063783848	0.865793255479748	0.902671253667915
ZB_37	0	0.961835646680288	0.807052956542389	0.961835646680288	1	0.807052956542389	0.931940023454515	0.939898289412853	0.795468848332285	0.961835646680288	1	1	0.951859696938277	0.954631749399743	0.937377162896451	0.964322567896898	0.921758389908036	1	0.961835646680288	0	0.93034122085048	0	1	1	1	0	0.879740980573543	0.97055759387598	0.852967788635541	0.966378382851941	1	1	0.961835646680288	1	0	1	0.612310628653227	0.80106506702577	0.964931968017955	0.824457167548882	0.612310628653227	0.963193241146559	0	1	1	0.961835646680288	0	1	0.968801297866009	0	0.969567863664029	0.836904702162895	1	0.893327206485706	0.961835646680288	0.918940489848855	0.939898289412853	0.959991136497932
ZB_38	1	0.723068637021577	0.873850465381724	0.723068637021577	0.145381825836515	0.873850465381724	0.620618743488699	0.563337409974181	0.882703389909151	0.723068637021577	0.162820560887822	0.275454258403422	0.806745189439658	0.76329055268479	0.554552343634482	0.647352516095125	0.644695205129871	0.0244924627806039	0.723068637021577	1	0.630547628753907	1	0.275454258403422	0.262531868626275	0.275454258403422	1	0.779372871446999	0.0532137518684604	0.852969153417584	0.170104968254835	0.210958136930042	0.343734152385873	0.723068637021577	0.739577652113175	1	0	0.973112117739089	0.883187934348662	0.206370863577653	0.885491688182271	0.973112117739089	0.666680497064498	1	0.972293041391722	0.313603352757126	0.723068637021577	1	0.194592122563311	0.0634737984985292	1	0.0857362866331476	0.850011089753068	0.144824160167966	0.747431816705487	0.723068637021577	0.658095229257338	0.563337409974181	0.715550207801727
ZB_39	0.612310628653227	0.901559454191033	0.673729036328269	0.901559454191033	0.968800135100904	0.673729036328269	0.824447143575138	0.844974572353213	0.656500802568218	0.901559454191033	0.945822426749979	1	0.875827642902638	0.915922669448471	0.885233472029589	0.907974180516829	0.858034999428114	0.953499116727816	0.901559454191033	0.612310628653227	0.820323216735254	0.612310628653227	1	0.938969871352817	1	0.612310628653227	0.898936501026183	0.924056710603796	0.620747376040536	0.913276917983944	0.943224050968941	0.960061609965682	0.901559454191033	1	0.612310628653227	0.973112117739089	0	0.664794209787188	0.909546057813697	0.547207518634547	0	0.905061212471262	0.612310628653227	0.387689371346773	1	0.901559454191033	0.612310628653227	0.967303778426688	0.94164441268289	0.612310628653227	0.92150381572171	0.719236337314513	0.946898535132004	0.908707865168539	0.901559454191033	0.928140270192584	0.844974572353213	0.896801753003742
ZB_40	0.80106506702577	0.808156603020268	0.334872283836001	0.808156603020268	0.895410350235233	0.334872283836001	0.65787820405428	0.69788257050393	0.0273612046275326	0.808156603020268	0.897737843335684	1	0.920069034800752	0.834254290068243	0.685209449304405	0.820657782071267	0.621531499345004	0.881442224939983	0.808156603020268	0.80106506702577	0.752243240566505	0.80106506702577	1	0.968632278192217	1	0.80106506702577	0.91897686477862	0.851999818815962	0.26090300398118	0.941888665199682	0.901758332714327	0.825134192905761	0.808156603020268	1	0.80106506702577	0.883187934348662	0.664794209787188	0	0.939635047856198	0.117586691152641	0.664794209787188	0.814980917111179	0.80106506702577	0.840337042238306	1	0.808156603020268	0.80106506702577	0.899435150988486	0.848114091265366	0.80106506702577	0.847024673439768	0.180157575149295	0.972320801535652	0.925379988060798	0.808156603020268	0.938887948703484	0.69788257050393	0.798884675989758
ZB_41	0.964931968017955	0.769716633920912	0.939931278129991	0.769716633920912	0.3039085944344	0.939931278129991	0.680153762288765	0.620725953495367	0.939371440294644	0.769716633920912	0.283620062999758	0.257882976082099	0.737693162386427	0.766446701650864	0.641186864414745	0.693156120663908	0.688807260577759	0.189862753091453	0.769716633920912	0.964931968017955	0.592297356004809	0.964931968017955	0.257882976082099	0.204781511214102	0.257882976082099	0.964931968017955	0.708395826364686	0.160420346967432	0.921210925017388	0.0412459654059422	0.253452596002564	0.424556227469446	0.769716633920912	0.706324114936824	0.964931968017955	0.206370863577653	0.909546057813697	0.939635047856198	0	0.918459652945296	0.909546057813697	0.713032100240361	0.964931968017955	0.944614089795742	0.225956817764925	0.769716633920912	0.964931968017955	0.274595497542878	0.14902019784105	0.964931968017955	0.132197200243457	0.941671835936766	0.0748675825540015	0.671256082954778	0.769716633920912	0.626469006041546	0.620725953495367	0.763287394575529
ZB_42	0.824457167548882	0.782592357735034	0.400380021715527	0.782592357735034	0.897737843335684	0.400380021715527	0.612288490534428	0.657623670827554	0.141730582262072	0.782592357735034	0.875484273257894	1	0.892030086808686	0.838901625408928	0.69788257050393	0.796759391397897	0.640188397264617	0.861720342437831	0.782592357735034	0.824457167548882	0.709121521243934	0.824457167548882	1	0.94553094856585	1	0.824457167548882	0.923147863510606	0.832277936313811	0.162414042707202	0.92150381572171	0.878657003087959	0.830246706329488	0.782592357735034	1	0.824457167548882	0.885491688182271	0.547207518634547	0.117586691152641	0.918459652945296	0	0.547207518634547	0.790326051257659	0.824457167548882	0.722750351085665	1	0.782592357735034	0.824457167548882	0.901758332714327	0.851210262652746	0.824457167548882	0.826639823961796	0.26090300398118	0.951935952057681	0.928932234151888	0.782592357735034	0.941291231619639	0.657623670827554	0.772084892653142
ZB_44	0.612310628653227	0.901559454191033	0.673729036328269	0.901559454191033	0.968800135100904	0.673729036328269	0.824447143575138	0.844974572353213	0.656500802568218	0.901559454191033	0.945822426749979	1	0.875827642902638	0.915922669448471	0.885233472029589	0.907974180516829	0.858034999428114	0.953499116727816	0.901559454191033	0.612310628653227	0.820323216735254	0.612310628653227	1	0.938969871352817	1	0.612310628653227	0.898936501026183	0.924056710603796	0.620747376040536	0.913276917983944	0.943224050968941	0.960061609965682	0.901559454191033	1	0.612310628653227	0.973112117739089	0	0.664794209787188	0.909546057813697	0.547207518634547	0	0.905061212471262	0.612310628653227	0.387689371346773	1	0.901559454191033	0.612310628653227	0.967303778426688	0.94164441268289	0.612310628653227	0.92150381572171	0.719236337314513	0.946898535132004	0.908707865168539	0.901559454191033	0.928140270192584	0.844974572353213	0.896801753003742
ZB_45	0.963193241146559	0.119197614529683	0.809239062730042	0.119197614529683	0.771750029389595	0.809239062730042	0.622198592333789	0.387592158461591	0.820043262098099	0.119197614529683	0.756695641350123	0.865755243449578	0.23542735478318	0.188711083930735	0.412247024315111	0.172461568239932	0.685128360929667	0.64853501510971	0.119197614529683	0.963193241146559	0.471613495056569	0.963193241146559	0.865755243449578	0.830259527415306	0.865755243449578	0.963193241146559	0.809521843257082	0.626060618633695	0.749668739170319	0.720944062955971	0.786679943848585	0.743232959233536	0.119197614529683	0.909166454196058	0.963193241146559	0.666680497064498	0.905061212471262	0.814980917111179	0.713032100240361	0.790326051257659	0.905061212471262	0	0.963193241146559	0.941867971324704	0.861949054913172	0.119197614529683	0.963193241146559	0.801734331888057	0.669031664695835	0.963193241146559	0.650886182741046	0.774323605023839	0.743418459431986	0.878476255229138	0.119197614529683	0.832164524608654	0.387592158461591	0.0800348814822365
ZB_46	0	0.961835646680288	0.807052956542389	0.961835646680288	1	0.807052956542389	0.931940023454515	0.939898289412853	0.795468848332285	0.961835646680288	1	1	0.951859696938277	0.954631749399743	0.937377162896451	0.964322567896898	0.921758389908036	1	0.961835646680288	0	0.93034122085048	0	1	1	1	0	0.879740980573543	0.97055759387598	0.852967788635541	0.966378382851941	1	1	0.961835646680288	1	0	1	0.612310628653227	0.80106506702577	0.964931968017955	0.824457167548882	0.612310628653227	0.963193241146559	0	1	1	0.961835646680288	0	1	0.968801297866009	0	0.969567863664029	0.836904702162895	1	0.893327206485706	0.961835646680288	0.918940489848855	0.939898289412853	0.959991136497932
ZB_47	1	0.939723807510745	0.844592818463803	0.939723807510745	0.96769187050517	0.844592818463803	0.892507120120623	0.905076282940361	0.836386782531688	0.939723807510745	0.943897960522001	1	0.923967945964361	0.959952853833336	0.945335182616736	0.943651612619931	0.932380189866179	0.952088486489009	0.939723807510745	1	0.889981995884774	1	1	0.936516770555061	1	1	1	0.953499116727816	0.767779587404995	0.946898535132004	0.941106955184837	0.958227347238709	0.939723807510745	1	1	0.972293041391722	0.387689371346773	0.840337042238306	0.944614089795742	0.722750351085665	0.387689371346773	0.941867971324704	1	0	1	0.939723807510745	1	0.966084582023452	0.97220446082672	1	0.951935952057681	0.866268548678972	0.945051063009827	1	0.939723807510745	1	0.905076282940361	0.936810616505811
ZB_48	1	0.858795033495537	1	0.858795033495537	0.196838227884949	1	0.726683716965047	0.817543562848926	1	0.858795033495537	0.215948586792577	0.0526524305693118	0.838000901246725	0.843391766632516	0.813732357202483	0.780801916813298	0.707301485860361	0.330414897092453	0.858795033495537	1	0.803867487042706	1	0.0526524305693118	0.112793113683586	0.0526524305693118	1	0.682940815618916	0.350129093626851	1	0.257882976082099	0.176943023015673	0.336932303024557	0.858795033495537	0.620594959295193	1	0.313603352757126	1	1	0.225956817764925	1	1	0.861949054913172	1	1	0	0.858795033495537	1	0.155858368341159	0.311363047297232	1	0.328283159323938	1	0.232063716359432	0.6370389139306	0.858795033495537	0.583946412064883	0.817543562848926	0.854644154093819
ZB_50	0.961835646680288	0	0.802202963902393	0	0.766682217886731	0.802202963902393	0.609786201414167	0.490290051504473	0.813405669461472	0	0.751293578759861	0.862774620408856	0.207226567087062	0.158787195565889	0.513895364597452	0.145106293411913	0.674783481862684	0.705402767024607	0	0.961835646680288	0.570734616427216	0.961835646680288	0.862774620408856	0.826490796505217	0.862774620408856	0.961835646680288	0.803138769457277	0.683522402127445	0.740435425914183	0.77589793651328	0.781943619758532	0.73660552871183	0	0.906389894507377	0.961835646680288	0.723068637021577	0.901559454191033	0.808156603020268	0.769716633920912	0.782592357735034	0.901559454191033	0.119197614529683	0.961835646680288	0.939723807510745	0.858795033495537	0	0.961835646680288	0.797332258885402	0.725357659810819	0.961835646680288	0.707691789813849	0.765999671199418	0.797778301410442	0.874761571100471	0	0.827228464419476	0.490290051504473	0.0461025388102116
ZB_52	0	0.961835646680288	0.807052956542389	0.961835646680288	1	0.807052956542389	0.931940023454515	0.939898289412853	0.795468848332285	0.961835646680288	1	1	0.951859696938277	0.954631749399743	0.937377162896451	0.964322567896898	0.921758389908036	1	0.961835646680288	0	0.93034122085048	0	1	1	1	0	0.879740980573543	0.97055759387598	0.852967788635541	0.966378382851941	1	1	0.961835646680288	1	0	1	0.612310628653227	0.80106506702577	0.964931968017955	0.824457167548882	0.612310628653227	0.963193241146559	0	1	1	0.961835646680288	0	1	0.968801297866009	0	0.969567863664029	0.836904702162895	1	0.893327206485706	0.961835646680288	0.918940489848855	0.939898289412853	0.959991136497932
ZB_54	1	0.797332258885402	0.905272324596297	0.797332258885402	0.0582638919834232	0.905272324596297	0.643186441370992	0.740263622774833	0.90429067999131	0.797332258885402	0.0805625346689725	0.108941998799732	0.828093419303275	0.775913275913276	0.735038074818867	0.719845574442716	0.625689767542907	0.206785830960937	0.797332258885402	1	0.721548860788998	1	0.108941998799732	0.0972830950687258	0.108941998799732	1	0.730536886128458	0.230139964669113	0.905363549940201	0.23587397781792	0.0249776268386149	0.270825357504786	0.797332258885402	0.679728409879856	1	0.194592122563311	0.967303778426688	0.899435150988486	0.274595497542878	0.901758332714327	0.967303778426688	0.801734331888057	1	0.966084582023452	0.155858368341159	0.797332258885402	1	0	0.191974612399396	1	0.204260499087036	0.903209618400418	0.210969152392796	0.691525654248507	0.797332258885402	0.582414344164749	0.740263622774833	0.791547309185558
ZB_55	0.968801297866009	0.725357659810819	0.877005595716447	0.725357659810819	0.204471005280203	0.877005595716447	0.623698872129365	0.566417538614848	0.847462345566425	0.725357659810819	0.220224126325747	0.273089439479318	0.778689924024699	0.733762118091068	0.557694440337128	0.649703683726462	0.601251787925622	0.0857362866331476	0.725357659810819	0.968801297866009	0.587696053186011	0.968801297866009	0.273089439479318	0.260174145258961	0.273089439479318	0.968801297866009	0.740570792255042	0.0562938805091271	0.856049282058251	0.111530071087374	0.208446088300014	0.341592189764906	0.725357659810819	0.738727668928973	0.968801297866009	0.0634737984985292	0.94164441268289	0.848114091265366	0.14902019784105	0.851210262652746	0.94164441268289	0.669031664695835	0.968801297866009	0.97220446082672	0.311363047297232	0.725357659810819	0.968801297866009	0.191974612399396	0	0.968801297866009	0.02457043869095	0.853153186455715	0.142090119231203	0.707528966794981	0.725357659810819	0.615113611273771	0.566417538614848	0.717901375433064
ZB_56	0	0.961835646680288	0.807052956542389	0.961835646680288	1	0.807052956542389	0.931940023454515	0.939898289412853	0.795468848332285	0.961835646680288	1	1	0.951859696938277	0.954631749399743	0.937377162896451	0.964322567896898	0.921758389908036	1	0.961835646680288	0	0.93034122085048	0	1	1	1	0	0.879740980573543	0.97055759387598	0.852967788635541	0.966378382851941	1	1	0.961835646680288	1	0	1	0.612310628653227	0.80106506702577	0.964931968017955	0.824457167548882	0.612310628653227	0.963193241146559	0	1	1	0.961835646680288	0	1	0.968801297866009	0	0.969567863664029	0.836904702162895	1	0.893327206485706	0.961835646680288	0.918940489848855	0.939898289412853	0.959991136497932
ZB_57	0.969567863664029	0.707691789813849	0.879929338225302	0.707691789813849	0.223381800063414	0.879929338225302	0.599927526384926	0.542646192870408	0.851210262652746	0.707691789813849	0.203659917561263	0.290949950840395	0.763953793460456	0.734702415986498	0.56236807537256	0.631558201771674	0.611049206423522	0.0619649408887077	0.707691789813849	0.969567863664029	0.563125614495061	0.969567863664029	0.290949950840395	0.242885902898076	0.290949950840395	0.969567863664029	0.746945081698581	0.0325225347646872	0.832277936313811	0.0948639917599138	0.183875649609064	0.35776955849993	0.707691789813849	0.745147244721195	0.969567863664029	0.0857362866331476	0.92150381572171	0.847024673439768	0.132197200243457	0.826639823961796	0.92150381572171	0.650886182741046	0.969567863664029	0.951935952057681	0.328283159323938	0.707691789813849	0.969567863664029	0.204260499087036	0.02457043869095	0.969567863664029	0	0.851999818815962	0.125296128095885	0.714715108385224	0.707691789813849	0.62457043869095	0.542646192870408	0.699755893478276
ZB_58	0.836904702162895	0.765999671199418	0.154714708686707	0.765999671199418	0.85787767903816	0.154714708686707	0.582698106885575	0.631493296347665	0.202589451497968	0.765999671199418	0.861040408067303	1	0.923601536340358	0.841781038517488	0.616035300011561	0.781247941686609	0.651343938562809	0.848919690175296	0.765999671199418	0.836904702162895	0.768691631992603	0.836904702162895	1	0.969783393132775	1	0.836904702162895	0.925632694155874	0.819477284051275	0.0984889612739776	0.943778593105947	0.905363549940201	0.833408018557082	0.765999671199418	1	0.836904702162895	0.850011089753068	0.719236337314513	0.180157575149295	0.941671835936766	0.26090300398118	0.719236337314513	0.774323605023839	0.836904702162895	0.866268548678972	1	0.765999671199418	0.836904702162895	0.903209618400418	0.853153186455715	0.836904702162895	0.851999818815962	0	0.973220999229968	0.931062277278127	0.765999671199418	0.942752461644149	0.631493296347665	0.754690269844396
ZB_59	1	0.797778301410442	0.972451585245382	0.797778301410442	0.243849229231538	0.972451585245382	0.721148706798931	0.663867373284414	0.97220446082672	0.797778301410442	0.222926998039442	0.189382747768001	0.770513721655156	0.796923974050587	0.683589255786565	0.724090478462613	0.731033963967353	0.128072058617632	0.797778301410442	1	0.639648039158557	1	0.189382747768001	0.134433810777828	0.189382747768001	1	0.754044939170736	0.153743715178693	0.953499116727816	0.0336216171480593	0.189137149504593	0.428669809307649	0.797778301410442	0.708641103046653	1	0.144824160167966	0.946898535132004	0.972320801535652	0.0748675825540015	0.951935952057681	0.946898535132004	0.743418459431986	1	0.945051063009827	0.232063716359432	0.797778301410442	1	0.210969152392796	0.142090119231203	1	0.125296128095885	0.973220999229968	0	0.718437060332699	0.797778301410442	0.618844657783663	0.663867373284414	0.792288170169215
ZB_60	0.893327206485706	0.874761571100471	0.926238623726198	0.874761571100471	0.705975131526354	0.926238623726198	0.803075745983168	0.82044842548798	0.924606212448094	0.874761571100471	0.71273114920206	0.655363225406151	0.848793899587588	0.855783669901607	0.814823874755382	0.881601221801052	0.782382981601732	0.753435702314626	0.874761571100471	0.893327206485706	0.799716749151804	0.893327206485706	0.655363225406151	0.676396452096164	0.655363225406151	0.893327206485706	0.711606122403245	0.723993296190606	0.934105147908599	0.68481544318464	0.69895363242191	0.869582087508274	0.874761571100471	0.106672793514294	0.893327206485706	0.747431816705487	0.908707865168539	0.925379988060798	0.671256082954778	0.928932234151888	0.908707865168539	0.878476255229138	0.893327206485706	1	0.6370389139306	0.874761571100471	0.893327206485706	0.691525654248507	0.707528966794981	0.893327206485706	0.714715108385224	0.931062277278127	0.718437060332699	0	0.874761571100471	0.602281956302121	0.82044842548798	0.869786502074269
ZB_61	0.961835646680288	0	0.802202963902393	0	0.766682217886731	0.802202963902393	0.609786201414167	0.490290051504473	0.813405669461472	0	0.751293578759861	0.862774620408856	0.207226567087062	0.158787195565889	0.513895364597452	0.145106293411913	0.674783481862684	0.705402767024607	0	0.961835646680288	0.570734616427216	0.961835646680288	0.862774620408856	0.826490796505217	0.862774620408856	0.961835646680288	0.803138769457277	0.683522402127445	0.740435425914183	0.77589793651328	0.781943619758532	0.73660552871183	0	0.906389894507377	0.961835646680288	0.723068637021577	0.901559454191033	0.808156603020268	0.769716633920912	0.782592357735034	0.901559454191033	0.119197614529683	0.961835646680288	0.939723807510745	0.858795033495537	0	0.961835646680288	0.797332258885402	0.725357659810819	0.961835646680288	0.707691789813849	0.765999671199418	0.797778301410442	0.874761571100471	0	0.827228464419476	0.490290051504473	0.0461025388102116
ZB_62	0.918940489848855	0.827228464419476	0.939465057368499	0.827228464419476	0.601974785830804	0.939465057368499	0.509771323878673	0.756303075927467	0.93836993211211	0.827228464419476	0.611120493118298	0.533460803059273	0.793029959732146	0.802182722614121	0.749088931193908	0.83632557479421	0.452004399438692	0.666222765774335	0.827228464419476	0.918940489848855	0.729831034583736	0.918940489848855	0.533460803059273	0.56193375026752	0.533460803059273	0.918940489848855	0.45632474701012	0.636780359650315	0.944866662142906	0.585223040635604	0.592469692947527	0.661959519353886	0.827228464419476	0.666660063783848	0.918940489848855	0.658095229257338	0.928140270192584	0.938887948703484	0.626469006041546	0.941291231619639	0.928140270192584	0.832164524608654	0.918940489848855	1	0.583946412064883	0.827228464419476	0.918940489848855	0.582414344164749	0.615113611273771	0.918940489848855	0.62457043869095	0.942752461644149	0.618844657783663	0.602281956302121	0.827228464419476	0	0.756303075927467	0.820634951494061
ZB_63	0.939898289412853	0.490290051504473	0.688506703652335	0.490290051504473	0.700982923404448	0.688506703652335	0.421800654050619	0	0.706148867313916	0.490290051504473	0.681261040902296	0.824133713819812	0.623019513244771	0.576303242392326	0.0402588996763754	0.521113273092165	0.518110382666109	0.539566064229741	0.490290051504473	0.939898289412853	0.137198335644938	0.939898289412853	0.824133713819812	0.777632830547629	0.824133713819812	0.939898289412853	0.705465457795939	0.510123658105721	0.59123439667129	0.634424967160393	0.720541740272682	0.646249268836429	0.490290051504473	0.865793255479748	0.939898289412853	0.563337409974181	0.844974572353213	0.69788257050393	0.620725953495367	0.657623670827554	0.844974572353213	0.387592158461591	0.939898289412853	0.905076282940361	0.817543562848926	0.490290051504473	0.939898289412853	0.740263622774833	0.566417538614848	0.939898289412853	0.542646192870408	0.631493296347665	0.663867373284414	0.82044842548798	0.490290051504473	0.756303075927467	0	0.467627039943827
ZB_64	0.959991136497932	0.0461025388102116	0.792643293283435	0.0461025388102116	0.760022393159907	0.792643293283435	0.593075765178123	0.467627039943827	0.804387433523734	0.0461025388102116	0.744194500588911	0.858857658024458	0.168911266495962	0.118130785897183	0.492281905797348	0.108261795507937	0.660856475926613	0.697404725846939	0.0461025388102116	0.959991136497932	0.551648376538806	0.959991136497932	0.858857658024458	0.821538148347414	0.858857658024458	0.959991136497932	0.794532598407661	0.674930329370924	0.72789048650778	0.7698137736932	0.775719416614561	0.727824669259379	0.0461025388102116	0.902671253667915	0.959991136497932	0.715550207801727	0.896801753003742	0.798884675989758	0.763287394575529	0.772084892653142	0.896801753003742	0.0800348814822365	0.959991136497932	0.936810616505811	0.854644154093819	0.0461025388102116	0.959991136497932	0.791547309185558	0.717901375433064	0.959991136497932	0.699755893478276	0.754690269844396	0.792288170169215	0.869786502074269	0.0461025388102116	0.820634951494061	0.467627039943827	0
