ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_63
ZB_11	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
ZB_12	0.292738692453566	0.161173894561233	0.588904399003999	0.921335461996774	0.161173894561233	0.259796485905701	0.588904399003999	0.218192147833627	0.161173894561233	0.292738692453566	0.161173894561233	0	0.232415320889262	0.189773783700031	0.161173894561233	0.161173894561233	0.101959612346839	0.189773783700031	0.281088480473402	0.266902478716393	0.189773783700031	0.161173894561233	0.924995095923732	0.241384894416375	0.236319413651895	0.0398757163118242	0.309739553337173	0.161173894561233	0.305161673094037	0.161173894561233	0.31020867870566	0.0362174528457158	0.267884826965393	0.582762691853601	0.189773783700031	0.111200910196555	0.266902478716393	0.161173894561233	0.13851664816026	0.134842274962103	0.924995095923732	0.292738692453566	0.189773783700031	0.588904399003999	0.292738692453566	0.212439309779027	0.588904399003999	0.582762691853601	0.588904399003999	0.416254558169739	0.0362174528457158	0.300024504969727	0.292738692453566	0.174749892110322	0.189773783700031	0.144603554474479	0.161173894561233	0.161173894561233
ZB_13	0.428920490641646	0.34692144373673	0.663855997778886	0.939105728864738	0.34692144373673	0.0356718493237265	0.663855997778886	0.382011782571957	0.34692144373673	0.428920490641646	0.34692144373673	0.232415320889262	0	0.364389422697078	0.34692144373673	0.34692144373673	0.310677957214765	0.364389422697078	0.0634108013210072	0.40805898993848	0.364389422697078	0.34692144373673	0.941321989368102	0.128545299353737	0.0664138541271647	0.200536126258389	0.437404488580355	0.34692144373673	0.0947730643725897	0.34692144373673	0.142984297693148	0.253935289883231	0.103863327509222	0.659760819334291	0.364389422697078	0.30467263329773	0.40805898993848	0.34692144373673	0.321503231564508	0.326420631947046	0.941321989368102	0.428920490641646	0.364389422697078	0.663855997778886	0.428920490641646	0.364082598945522	0.663855997778886	0.659760819334291	0.663855997778886	0.309866129992466	0.253935289883231	0.0880804241152809	0.428920490641646	0.35438842031601	0.364389422697078	0.330804267491682	0.34692144373673	0.34692144373673
ZB_14	0.327110148392252	0.037760941749822	0.547086045862568	0.880222052527263	0.037760941749822	0.385468754590593	0.547086045862568	0.038699779777468	0.037760941749822	0.327110148392252	0.037760941749822	0.189773783700031	0.364389422697078	0	0.037760941749822	0.037760941749822	0.149717938447159	0	0.360679298410277	0.343760667246321	0	0.037760941749822	0.88602034651121	0.327020451514104	0.367388293078314	0.219196081944693	0.259372750506858	0.037760941749822	0.381167879895976	0.037760941749822	0.336504369538077	0.155678648899907	0.317705893447061	0.54009807023094	0	0.169112657909383	0.343760667246321	0.037760941749822	0.0869214377487387	0.0641231056812871	0.88602034651121	0.327110148392252	0	0.547086045862568	0.327110148392252	0.349079796602996	0.547086045862568	0.54009807023094	0.547086045862568	0.442877608153624	0.155678648899907	0.376790544211074	0.327110148392252	0.154809519644405	0	0.179864663626614	0.037760941749822	0.037760941749822
ZB_15	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
ZB_16	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
ZB_17	0.230987460242021	0.117299512262737	0.555532139093783	0.912762947752681	0.117299512262737	0.335267349260523	0.555532139093783	0.181756127332884	0.117299512262737	0.230987460242021	0.117299512262737	0.101959612346839	0.310677957214765	0.149717938447159	0.117299512262737	0.117299512262737	0	0.149717938447159	0.35438842031601	0.252000256032772	0.149717938447159	0.117299512262737	0.917240961351988	0.318732996502138	0.314183990192754	0.137769616081457	0.284637673273388	0.117299512262737	0.376007119549095	0.117299512262737	0.298573457914007	0.134484347740215	0.34253100620124	0.548344087210025	0.149717938447159	0.149098322856241	0.252000256032772	0.117299512262737	0.176036476450127	0.0888582789718533	0.917240961351988	0.230987460242021	0.149717938447159	0.555532139093783	0.230987460242021	0.292738692453566	0.555532139093783	0.548344087210025	0.555532139093783	0.37482018664923	0.134484347740215	0.3713937350953	0.230987460242021	0.0894341321512675	0.149717938447159	0.118747172087879	0.117299512262737	0.117299512262737
ZB_18	0.327110148392252	0.037760941749822	0.547086045862568	0.880222052527263	0.037760941749822	0.385468754590593	0.547086045862568	0.038699779777468	0.037760941749822	0.327110148392252	0.037760941749822	0.189773783700031	0.364389422697078	0	0.037760941749822	0.037760941749822	0.149717938447159	0	0.360679298410277	0.343760667246321	0	0.037760941749822	0.88602034651121	0.327020451514104	0.367388293078314	0.219196081944693	0.259372750506858	0.037760941749822	0.381167879895976	0.037760941749822	0.336504369538077	0.155678648899907	0.317705893447061	0.54009807023094	0	0.169112657909383	0.343760667246321	0.037760941749822	0.0869214377487387	0.0641231056812871	0.88602034651121	0.327110148392252	0	0.547086045862568	0.327110148392252	0.349079796602996	0.547086045862568	0.54009807023094	0.547086045862568	0.442877608153624	0.155678648899907	0.376790544211074	0.327110148392252	0.154809519644405	0	0.179864663626614	0.037760941749822	0.037760941749822
ZB_19	0.459251299505905	0.386496157681703	0.610744638734788	0.914306409831437	0.386496157681703	0.0947730643725897	0.610744638734788	0.333155393910952	0.386496157681703	0.459251299505905	0.386496157681703	0.281088480473402	0.0634108013210072	0.360679298410277	0.386496157681703	0.386496157681703	0.35438842031601	0.360679298410277	0	0.439497781456783	0.360679298410277	0.386496157681703	0.877911188047095	0.117555621477306	0.123630970038564	0.251230771119541	0.466166157744444	0.386496157681703	0.0334856125778701	0.386496157681703	0.079573496372141	0.254072900936737	0.10597759136505	0.62278081409996	0.360679298410277	0.241261831976723	0.439497781456783	0.386496157681703	0.295594532762363	0.367237637120901	0.877911188047095	0.459251299505905	0.360679298410277	0.610744638734788	0.459251299505905	0.397857036355317	0.610744638734788	0.62278081409996	0.610744638734788	0.345486432065394	0.254072900936737	0.0408246811035301	0.459251299505905	0.290977618995003	0.360679298410277	0.267393466170675	0.386496157681703	0.386496157681703
ZB_21	0.0273243864103494	0.324616873475448	0.357546526034041	0.934079499062121	0.324616873475448	0.425660262050145	0.357546526034041	0.363010058953344	0.324616873475448	0.0273243864103494	0.324616873475448	0.266902478716393	0.40805898993848	0.343760667246321	0.324616873475448	0.324616873475448	0.252000256032772	0.343760667246321	0.439497781456783	0	0.343760667246321	0.324616873475448	0.93666894134639	0.413801076511929	0.410555456428058	0.290121768574591	0.0934550323470145	0.324616873475448	0.455304010672476	0.324616873475448	0.399473376888076	0.287975076253862	0.430901184491462	0.347425233519072	0.343760667246321	0.33867803516185	0	0.324616873475448	0.355065398554057	0.302855552020363	0.93666894134639	0.0273243864103494	0.343760667246321	0.357546526034041	0.0273243864103494	0.0544631689373663	0.357546526034041	0.347425233519072	0.357546526034041	0.205187363429262	0.287975076253862	0.451916502433335	0.0273243864103494	0.303192722791628	0.343760667246321	0.277738394164453	0.324616873475448	0.324616873475448
ZB_22	0.327110148392252	0.037760941749822	0.547086045862568	0.880222052527263	0.037760941749822	0.385468754590593	0.547086045862568	0.038699779777468	0.037760941749822	0.327110148392252	0.037760941749822	0.189773783700031	0.364389422697078	0	0.037760941749822	0.037760941749822	0.149717938447159	0	0.360679298410277	0.343760667246321	0	0.037760941749822	0.88602034651121	0.327020451514104	0.367388293078314	0.219196081944693	0.259372750506858	0.037760941749822	0.381167879895976	0.037760941749822	0.336504369538077	0.155678648899907	0.317705893447061	0.54009807023094	0	0.169112657909383	0.343760667246321	0.037760941749822	0.0869214377487387	0.0641231056812871	0.88602034651121	0.327110148392252	0	0.547086045862568	0.327110148392252	0.349079796602996	0.547086045862568	0.54009807023094	0.547086045862568	0.442877608153624	0.155678648899907	0.376790544211074	0.327110148392252	0.154809519644405	0	0.179864663626614	0.037760941749822	0.037760941749822
ZB_23	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
ZB_24	0.935014786362555	0.92195333039403	0.814641192917055	0.298104479863241	0.92195333039403	0.943286858498962	0.814641192917055	0.847711425725436	0.92195333039403	0.935014786362555	0.92195333039403	0.924995095923732	0.941321989368102	0.88602034651121	0.92195333039403	0.92195333039403	0.917240961351988	0.88602034651121	0.877911188047095	0.93666894134639	0.88602034651121	0.92195333039403	0	0.903347806934743	0.941601603069291	0.927752458260587	0.939250851593879	0.92195333039403	0.881999406704242	0.92195333039403	0.867356262046244	0.890462552473616	0.913946354600679	0.83645852749301	0.88602034651121	0.839089666108428	0.93666894134639	0.92195333039403	0.875227763080653	0.923990744348407	0	0.935014786362555	0.88602034651121	0.814641192917055	0.935014786362555	0.93989411202495	0.814641192917055	0.83645852749301	0.814641192917055	0.946466173835125	0.890462552473616	0.889338475229902	0.935014786362555	0.82780682920072	0.88602034651121	0.833350091331088	0.92195333039403	0.92195333039403
ZB_25	0.434460211538358	0.354196512374648	0.626358916751093	0.909573778986915	0.354196512374648	0.0941348616022436	0.626358916751093	0.332500453747958	0.354196512374648	0.434460211538358	0.354196512374648	0.241384894416375	0.128545299353737	0.327020451514104	0.354196512374648	0.354196512374648	0.318732996502138	0.327020451514104	0.117555621477306	0.413801076511929	0.327020451514104	0.354196512374648	0.903347806934743	0	0.0664505265274322	0.264556278415513	0.44264861652931	0.354196512374648	0.0840700088994364	0.354196512374648	0.140812286939628	0.212877315714471	0.151611727211788	0.621710246598639	0.327020451514104	0.250689069284501	0.413801076511929	0.354196512374648	0.269833869107507	0.333924072518895	0.903347806934743	0.434460211538358	0.327020451514104	0.626358916751093	0.434460211538358	0.37025127573654	0.626358916751093	0.621710246598639	0.626358916751093	0.265267165310721	0.212877315714471	0.0779071018008437	0.434460211538358	0.301655024856837	0.327020451514104	0.277477817632622	0.354196512374648	0.354196512374648
ZB_26	0.431328975328067	0.350086999751429	0.665198666509625	0.939406809206565	0.350086999751429	0.0307420048034382	0.665198666509625	0.384847041108621	0.350086999751429	0.431328975328067	0.350086999751429	0.236319413651895	0.0664138541271647	0.367388293078314	0.350086999751429	0.350086999751429	0.314183990192754	0.367388293078314	0.123630970038564	0.410555456428058	0.367388293078314	0.350086999751429	0.941601603069291	0.0664505265274322	0	0.259796485905701	0.439683966111027	0.350086999751429	0.0901453574606941	0.350086999751429	0.147068167100424	0.257624067394791	0.108083955268942	0.661136335365095	0.367388293078314	0.307986022017766	0.410555456428058	0.350086999751429	0.324658522479982	0.329685558041263	0.941601603069291	0.431328975328067	0.367388293078314	0.665198666509625	0.431328975328067	0.366764532541755	0.665198666509625	0.661136335365095	0.665198666509625	0.261199154352328	0.257624067394791	0.0834185030451907	0.431328975328067	0.357464902312965	0.367388293078314	0.333993133194042	0.350086999751429	0.350086999751429
ZB_27	0.315139675717914	0.192669615494469	0.601104331909701	0.924363032125336	0.192669615494469	0.229054481102263	0.601104331909701	0.245621627860007	0.192669615494469	0.315139675717914	0.192669615494469	0.0398757163118242	0.200536126258389	0.219196081944693	0.192669615494469	0.192669615494469	0.137769616081457	0.219196081944693	0.251230771119541	0.290121768574591	0.219196081944693	0.192669615494469	0.927752458260587	0.264556278415513	0.259796485905701	0	0.330575794059603	0.192669615494469	0.276303767428063	0.192669615494469	0.330804267491682	0.0733106504193702	0.28948869151621	0.595324308766457	0.219196081944693	0.143875322162514	0.290121768574591	0.192669615494469	0.169248258159149	0.167326679172167	0.927752458260587	0.315139675717914	0.219196081944693	0.601104331909701	0.315139675717914	0.237383603568405	0.601104331909701	0.595324308766457	0.601104331909701	0.431599427135407	0.0733106504193702	0.270953243322396	0.315139675717914	0.20508808924563	0.219196081944693	0.176050004156936	0.192669615494469	0.192669615494469
ZB_28	0.069765069173321	0.237202595529921	0.383738370023895	0.936872205675492	0.237202595529921	0.453492083597213	0.383738370023895	0.281632130160459	0.237202595529921	0.069765069173321	0.237202595529921	0.309739553337173	0.437404488580355	0.259372750506858	0.237202595529921	0.237202595529921	0.284637673273388	0.259372750506858	0.466166157744444	0.0934550323470145	0.259372750506858	0.237202595529921	0.939250851593879	0.44264861652931	0.439683966111027	0.330575794059603	0	0.237202595529921	0.480672107074938	0.237202595529921	0.451621817499257	0.328646737743588	0.397412807542324	0.374431491958635	0.259372750506858	0.337255311566866	0.0934550323470145	0.237202595529921	0.275090275379157	0.214872604100067	0.939250851593879	0.069765069173321	0.259372750506858	0.383738370023895	0.069765069173321	0.10758302937224	0.383738370023895	0.374431491958635	0.383738370023895	0.233753718758229	0.328646737743588	0.47756068737044	0.069765069173321	0.331600488077686	0.259372750506858	0.347531545839175	0.237202595529921	0.237202595529921
ZB_29	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
ZB_30	0.4745004771636	0.40615737533643	0.621721686211221	0.917175912192228	0.40615737533643	0.0612874517947197	0.621721686211221	0.354526045629535	0.40615737533643	0.4745004771636	0.40615737533643	0.305161673094037	0.0947730643725897	0.381167879895976	0.40615737533643	0.40615737533643	0.376007119549095	0.381167879895976	0.0334856125778701	0.455304010672476	0.381167879895976	0.40615737533643	0.881999406704242	0.0840700088994364	0.0901453574606941	0.276303767428063	0.480672107074938	0.40615737533643	0	0.40615737533643	0.110394541679027	0.279050726787303	0.134628706406078	0.6334184399998	0.381167879895976	0.266668644319193	0.455304010672476	0.40615737533643	0.31816891331751	0.387516040746335	0.881999406704242	0.4745004771636	0.381167879895976	0.621721686211221	0.4745004771636	0.414837539534628	0.621721686211221	0.6334184399998	0.621721686211221	0.31728631314923	0.279050726787303	0.00733906852566004	0.4745004771636	0.314719667754376	0.381167879895976	0.2919252447345	0.40615737533643	0.40615737533643
ZB_31	0.306967664703242	0	0.575651169281296	0.917982994277085	0	0.36915504511895	0.575651169281296	0.0749993813973821	0	0.306967664703242	0	0.161173894561233	0.34692144373673	0.037760941749822	0	0	0.117299512262737	0.037760941749822	0.386496157681703	0.324616873475448	0.037760941749822	0	0.92195333039403	0.354196512374648	0.350086999751429	0.192669615494469	0.237202595529921	0	0.40615737533643	0	0.363976279650437	0.189773783700031	0.298934786957392	0.569103922809238	0.037760941749822	0.20266530453544	0.324616873475448	0	0.12140014415092	0.0284412332908837	0.92195333039403	0.306967664703242	0.037760941749822	0.575651169281296	0.306967664703242	0.330748064247776	0.575651169281296	0.569103922809238	0.575651169281296	0.429140497627278	0.189773783700031	0.401956803925044	0.306967664703242	0.1898044703843	0.037760941749822	0.213822210905612	0	0
