ZB_1	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_61	ZB_62	ZB_64
ZB_13	0.520269244779019	0.754428155871087	0.474783381470784	0.429056018608257	0.803344318549389	0.772342756678939	0.941687753544604	0.300614266014793	0.833013662250288	0.0730820136427163	0	0.75649539111658	0.499886885616768	0.838336174452982	0.533547606324459	0.475765063676107	0.533120748893955	0.888212229326363	0.492296324403127	0.924173469568451	0.925799492275835	0.723649721354445	0.49852473589773	0.385740660095561	0.492296324403127	0.492296324403127	0.894040045536731	0.533305683449214	0.586543939075945	0.523942903591565	0.459792001553515	0.76701323897094	0.77908342399367	0.543913580078241	0.492296324403127	0.541744774344399	0.808952586540607	0.492296324403127	0.506980568813571	0.803344318549389	0.043256413072783	0.798632911878498	0.754428155871087	0.760173825808539	0.492296324403127	0.538892427122146	0.515425557652296	0.521111433546141	0.533742416976661	0.933483830737779	0.571509124461759	0.492296324403127	0.4381497606247	0.838871282061377
ZB_14	0.850753329336113	0.336160994103293	0.358567563553713	0.662027814624632	0.264575812274368	0.188474653529572	0.947557019730236	0.772123536666473	0.924664200895464	0.710661961039262	0.75649539111658	0	0.925259412794039	0.813742748243506	0.691788328310306	0.356662727853864	0.46817060833648	0.688943654426059	0.935074159450891	0.812770097914603	0.791074606193953	0.344369795228708	0.440319875759651	0.659137755842648	0.935074159450891	0.935074159450891	0.629360620857506	0.50319474995332	0.496367449919446	0.428203483910306	0.570797917273174	0.331271872490342	0.221176252849776	0.4804648896297	0.935074159450891	0.397156974132692	0.293111995141961	0.935074159450891	0.292137225655231	0.264575812274368	0.781641087557176	0.296750902527076	0.336160994103293	0.30578899646441	0.935074159450891	0.446424573045372	0.448013741713843	0.844834447162369	0.468878760085479	0.859235561542347	0.483927126846784	0.935074159450891	0.608210810426877	0.843739864479878
ZB_15	0.472376149264263	0.942162016309562	0.626305948846769	0.701464032017149	0.940916747486091	0.9615701502375	0.905362241372567	0.344789371270989	0.949492254095323	0.535929100152424	0.499886885616768	0.925259412794039	0	0.915613629230072	0.92191625508651	0.62709100361052	0.755877540174263	0.929060756203153	0.02902702186575	1	1	0.946109903207334	0.70104305231247	0.691018917457173	0.02902702186575	0.02902702186575	0.919156107263887	0.755974239006841	0.713399850036396	0.716867893311129	0.727964859341059	0.945241057616342	0.962845209151549	0.76152091046958	0.02902702186575	0.723280577060269	0.942746770076964	0.02902702186575	0.651865493032656	0.940916747486091	0.477628807725895	0.939372194490857	0.942162016309562	0.943569342674253	0.02902702186575	0.726140232518004	0.746625054434606	0.40068129847474	0.756202598829549	0.909349750864793	0.746281312079074	0.02902702186575	0.506292117375177	0.972373506676037
ZB_16	0.630019072222166	0.743218817858891	0.844703810295647	0.766741160507622	0.736236462093863	0.814154496677682	0.629910250354275	0.798377240281415	0.967196870925684	0.848206484338151	0.838336174452982	0.813742748243506	0.915613629230072	0	0.665063195623467	0.844995605151527	0.809256746991884	0.507073964767092	0.914095691175252	0.840551107801154	0.847574975527276	0.764854970430865	0.76641223117282	0.831689293693074	0.914095691175252	0.914095691175252	0.559270392687605	0.809332301899454	0.776067122395477	0.778776851997037	0.822661200536902	0.760157335381116	0.821739574990201	0.813666152045505	0.914095691175252	0.783787354347769	0.74647110582345	0.914095691175252	0.854271085960657	0.736236462093863	0.832355528228251	0.727467711101786	0.743218817858891	0.751017775316591	0.914095691175252	0.786021724691571	0.840340424734658	0.740783912263453	0.809510729134174	0.508529874213837	0.801758806143709	0.914095691175252	0.840073319755601	0.882889907384516
ZB_17	0.735075173544494	0.585714450108747	0.772801126516464	0.533970798996775	0.648787117775702	0.750601879958968	0.760587481890524	0.757373514976377	0.807040076379259	0.560800011838873	0.533547606324459	0.691788328310306	0.92191625508651	0.665063195623467	0	0.736987719747492	0.596919390404796	0.756335906934875	0.920983560179801	0.913718931662251	0.91581803169111	0.503089098213208	0.679575438844419	0.522205506065201	0.920983560179801	0.920983560179801	0.771718416763301	0.597079053814752	0.654928592130643	0.69466247282661	0.578059535204858	0.562254948570661	0.75866865643422	0.606237390643003	0.920983560179801	0.674049171812778	0.613762591658323	0.920983560179801	0.750847698952176	0.648787117775702	0.567590293276334	0.638701250877455	0.585714450108747	0.59727947468804	0.920983560179801	0.664545699390162	0.620328054032429	0.743747595228934	0.597456108087472	0.793847712509188	0.635282494827297	0.920983560179801	0.796806474124629	0.813790279468135
ZB_18	0.594124782637275	0.502153621682123	0.0708200103145951	0.435831909466855	0.491434842529733	0.391721196057318	0.955942243613477	0.45820129181117	0.937927715996578	0.468933899422614	0.475765063676107	0.356662727853864	0.62709100361052	0.844995605151527	0.736987719747492	0	0.345356475200813	0.780005431964643	0.637915441202652	0.847895287808977	0.870418254088327	0.536135463175489	0.251196967681873	0.461359050023831	0.637915441202652	0.637915441202652	0.691551699978344	0.345615784666431	0.275597820576448	0.289730138872828	0.367199558985667	0.528656785614601	0.4111889139818	0.360489846478944	0.637915441202652	0.257943826459165	0.507186949725976	0.637915441202652	0.0664357515157962	0.491434842529733	0.50321231704999	0.478139944164803	0.502153621682123	0.514267327746333	0.637915441202652	0.312363873226535	0.320544829922098	0.609345573656372	0.346228158797704	0.882854995477765	0.31962304375212	0.637915441202652	0.277426062682039	0.873054983870164
ZB_19	0.557833689971702	0.297464693800409	0.346731747341529	0.224288297150456	0.316674181046457	0.568406968667105	0.879218868835362	0.645314983939619	0.913768105807378	0.496310074917367	0.533120748893955	0.46817060833648	0.755877540174263	0.809256746991884	0.596919390404796	0.345356475200813	0	0.73323916215624	0.762963688153546	0.900425635072703	0.888887334909069	0.230696013735375	0.183419346116371	0.280618820561165	0.762963688153546	0.762963688153546	0.696945963459719	0.0458468250606843	0.191020088441973	0.137778958802441	0.178837684842357	0.246216623629764	0.546076278653445	0.023116964737065	0.762963688153546	0.117797886276649	0.288155971199432	0.762963688153546	0.298769714176492	0.316674181046457	0.55331627063491	0.339404041370076	0.297464693800409	0.27473483347679	0.762963688153546	0.108585893903582	0.0819067397155466	0.611576528067207	0.0449314369771244	0.836967315142446	0.0831819071951325	0.762963688153546	0.526971650746143	0.916896267185074
ZB_20	0.772821911617547	0.640882903011209	0.740649747618166	0.791698697305271	0.631117844249613	0.725917294639971	0.717077609741301	0.865312098332468	0.974441630209533	0.889712995807804	0.888212229326363	0.688943654426059	0.929060756203153	0.507073964767092	0.756335906934875	0.780005431964643	0.73323916215624	0	0.927991111728352	0.730512609250553	0.872639016384322	0.671141788171196	0.673319669557374	0.789664855122238	0.927991111728352	0.927991111728352	0.500852436496547	0.733344828228978	0.721814685184297	0.690612006553158	0.837749534107186	0.664571987971229	0.736646399267758	0.739405863037904	0.927991111728352	0.697619362168732	0.645431336828147	0.927991111728352	0.756627443935447	0.631117844249613	0.884682938205564	0.618854451838086	0.640882903011209	0.651790006633035	0.927991111728352	0.700744204046838	0.76396500201407	0.771211485328577	0.733594364702103	0.450163906867278	0.722753040360483	0.927991111728352	0.739338714290254	0.910609821597062
ZB_21	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_22	0.920439237836884	0.865951624847808	0.847575074217858	0.900336440659021	0.862306601340897	0.769286439542872	1	0.903641027949053	1	0.923847145411452	0.924173469568451	0.812770097914603	1	0.840551107801154	0.913718931662251	0.847895287808977	0.900425635072703	0.730512609250553	1	0	0.745892995892996	0.877246420956442	0.878059363207143	0.892935405822422	1	1	0.728786116957859	0.900465077264339	0.910981967991718	0.884514109294995	0.90215538527711	0.874794098164616	0.780636348697724	0.902727492155443	1	0.887129759294	0.867649428065088	1	0.858000478672482	0.862306601340897	0.921149065463585	0.857729019709716	0.865951624847808	0.870022941781426	1	0.888296175429238	0.896651666908598	0.904135259631491	0.90055822225533	0.886120503846078	0.896511458888512	1	0.789495988804131	0.877670848370281
