ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_24	0.845674061555648	0.856797326121481	0.441812745500381	0	0.810203796854339	0.692513876369847	0.23402118895879	0.346799004788785	0.426870344893022	0.417346638486851	0.810203796854339	0.677522652877271	0.764145643275636	0.74994346609379	0.778124686707818	0.527818490942135	0.751622999076369	0.346799004788785	0.653200995211215	0.810203796854339	0.582653361513149	0.479177444386963	0	0.426870344893022	0.943166184354096	0.734048104748802	0.653200995211215	0.346799004788785	0.426870344893022	0.653200995211215	0.426870344893022	0.653200995211215	0.810203796854339	0.235854356724364	0.737630406252085	0.464538912223441	0.498983950566085	0.426870344893022	0.150863243980009	0.235854356724364	0.610586097228533	0.746609283473927	0.113359267517434	0.778124686707818	0.468404573271977	0.426870344893022	0.810203796854339	0.407726122838303	0.217752265287727	0.426870344893022	0.878214717514703	0.35359426415902	0.943166184354096	0.426870344893022	0.943166184354096	0.235854356724364	0.810203796854339	0.113359267517434	0.544156211678144	0.856797326121481
ZB_25	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_26	0.942052044129287	0.946719637619277	0.830598512572306	0.943166184354096	0.949356635163082	0.595592379664074	0.852968298530708	1	0.752081821637124	0.909782363129754	0.949356635163082	0.609502557962338	1	0.983394897881394	0.946154250249529	0.810955367023239	0.95232336387739	1	0.864953218351933	0.949356635163082	1	0.936870949043579	0.943166184354096	0.752081821637124	0	0.551310111937965	0.864953218351933	1	0.752081821637124	0.864953218351933	0.752081821637124	0.864953218351933	0.949356635163082	0.928138683942175	0.982593787231569	1	0.939780838443752	0.752081821637124	0.950900633209697	0.928138683942175	0.916112317064631	0.947875802748961	0.829806916836662	0.946154250249529	0.736116219198235	0.752081821637124	0.949356635163082	0.945778361130598	0.809969012368567	0.752081821637124	0.586764959972355	0.917210877302097	0	0.752081821637124	0	0.928138683942175	0.949356635163082	0.829806916836662	0.819669247009148	0.946719637619277
ZB_27	0.945903765248729	0.949993378914281	0.859783861953059	0.734048104748802	0.95232336387739	0.729836584080127	0.67230885878809	0.720933177170713	0.809969012368567	0.577829655847579	0.95232336387739	0.736116219198235	0.448689888062035	0.92229699292412	0.879993395921982	0.84658969424845	0.89374256609942	0.720933177170713	0.909782363129754	0.95232336387739	1	0.948770579431259	0.734048104748802	0.809969012368567	0.551310111937965	0	0.909782363129754	0.720933177170713	0.809969012368567	0.909782363129754	0.809969012368567	0.909782363129754	0.95232336387739	0.943166184354096	0.918548223055241	0.675763148216256	0.95070364579047	0.809969012368567	0.770241193467079	0.943166184354096	0.935898121889882	0.883830238572632	0.620688837231368	0.879993395921982	0.411879367414491	0.809969012368567	0.95232336387739	0.954796717290822	0.576475885266308	0.809969012368567	0.725925360021391	0.936541568450883	0.551310111937965	0.809969012368567	0.551310111937965	0.943166184354096	0.95232336387739	0.620688837231368	0.852378405069542	0.949993378914281
ZB_28	0.895306013665218	0.903738907659748	0.693944044386731	0.653200995211215	0.908503144476521	0.269360838687859	0.734359310641612	1	0.552088732248367	0.404793608521971	0.908503144476521	0.917210877302097	1	0.922484947847472	0.918895338090133	0.658454971807978	0.913863103267262	1	0	0.908503144476521	1	0.609253956292389	0.653200995211215	0.552088732248367	0.864953218351933	0.909782363129754	0	1	0.552088732248367	0	0.552088732248367	0	0.908503144476521	0.546161117529671	0.918668021087442	1	0.629723785312348	0.552088732248367	0.70552021808269	0.546161117529671	0.80706424698893	0.921451384214371	0.692513876369847	0.918895338090133	0.936541568450883	0.552088732248367	0.908503144476521	0.671073331641715	0.656672934820033	0.552088732248367	0.756264610589345	0.463496399304693	0.864953218351933	0.552088732248367	0.864953218351933	0.546161117529671	0.908503144476521	0.692513876369847	0.674198250728863	0.903738907659748
ZB_29	0.938501639860791	0.942934222854219	0.695139825291669	0.346799004788785	0.896340693587077	1	0.499661878317179	0	0.734356468523175	0.764145643275636	0.896340693587077	0.645500300718559	0.638925294888598	0.82499247387359	0.854597099933165	0.781145570733423	0.837759895809107	0	1	0.896340693587077	0.361074705111402	0.758600620796689	0.346799004788785	0.734356468523175	1	0.720933177170713	1	0	0.734356468523175	1	0.734356468523175	1	0.896340693587077	0.582653361513149	0.816245587892198	0.180250655307995	0.767780865093518	0.734356468523175	0.445343025897319	0.582653361513149	0.697324324324324	0.822625170720367	0.420845391147588	0.854597099933165	0.366433477889272	0.734356468523175	0.896340693587077	0.676523037365736	0.52523838891788	0.734356468523175	1	0.700393268947805	1	0.734356468523175	1	0.582653361513149	0.896340693587077	0.420845391147588	0.788718045467409	0.942934222854219
ZB_31	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_32	0.895306013665218	0.903738907659748	0.693944044386731	0.653200995211215	0.908503144476521	0.269360838687859	0.734359310641612	1	0.552088732248367	0.404793608521971	0.908503144476521	0.917210877302097	1	0.922484947847472	0.918895338090133	0.658454971807978	0.913863103267262	1	0	0.908503144476521	1	0.609253956292389	0.653200995211215	0.552088732248367	0.864953218351933	0.909782363129754	0	1	0.552088732248367	0	0.552088732248367	0	0.908503144476521	0.546161117529671	0.918668021087442	1	0.629723785312348	0.552088732248367	0.70552021808269	0.546161117529671	0.80706424698893	0.921451384214371	0.692513876369847	0.918895338090133	0.936541568450883	0.552088732248367	0.908503144476521	0.671073331641715	0.656672934820033	0.552088732248367	0.756264610589345	0.463496399304693	0.864953218351933	0.552088732248367	0.864953218351933	0.546161117529671	0.908503144476521	0.692513876369847	0.674198250728863	0.903738907659748
ZB_33	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_34	0.895306013665218	0.903738907659748	0.693944044386731	0.653200995211215	0.908503144476521	0.269360838687859	0.734359310641612	1	0.552088732248367	0.404793608521971	0.908503144476521	0.917210877302097	1	0.922484947847472	0.918895338090133	0.658454971807978	0.913863103267262	1	0	0.908503144476521	1	0.609253956292389	0.653200995211215	0.552088732248367	0.864953218351933	0.909782363129754	0	1	0.552088732248367	0	0.552088732248367	0	0.908503144476521	0.546161117529671	0.918668021087442	1	0.629723785312348	0.552088732248367	0.70552021808269	0.546161117529671	0.80706424698893	0.921451384214371	0.692513876369847	0.918895338090133	0.936541568450883	0.552088732248367	0.908503144476521	0.671073331641715	0.656672934820033	0.552088732248367	0.756264610589345	0.463496399304693	0.864953218351933	0.552088732248367	0.864953218351933	0.546161117529671	0.908503144476521	0.692513876369847	0.674198250728863	0.903738907659748
ZB_35	0.126054334860281	0.049492860520762	0.701045335516704	0.810203796854339	0	0.874771487256224	0.734319868698212	0.896340693587077	0.795725488258504	0.913863103267262	0	0.870310636165362	1	0.131534357079731	0.173150910673586	0.732108952052909	0.0585807977779697	0.896340693587077	0.908503144476521	0	0.889890384466074	0.765840609273206	0.810203796854339	0.795725488258504	0.949356635163082	0.95232336387739	0.908503144476521	0.896340693587077	0.795725488258504	0.908503144476521	0.795725488258504	0.908503144476521	0	0.798393528942595	0.175662655405899	0.925584578684723	0.752895671139282	0.795725488258504	0.766075498528171	0.798393528942595	0.83213224447158	0.14390702557594	0.77844816702438	0.173150910673586	0.877907942562112	0.795725488258504	0	0.721832054603076	0.807692052122026	0.795725488258504	0.877446586249003	0.8294571454788	0.949356635163082	0.795725488258504	0.949356635163082	0.798393528942595	0	0.77844816702438	0.719164013918985	0.049492860520762
ZB_36	0.835274784070932	0.847886389463357	0.325628615275646	0.235854356724364	0.798393528942595	0.611211085117869	0.414680628701408	0.582653361513149	0.275328414612201	0.653200995211215	0.798393528942595	0.592256013436507	1	0.812243830737485	0.841255746673732	0.429536064219101	0.810203796854339	0.582653361513149	0.546161117529671	0.798393528942595	0.453838882470329	0.356983180753673	0.235854356724364	0.275328414612201	0.928138683942175	0.943166184354096	0.546161117529671	0.582653361513149	0.275328414612201	0.546161117529671	0.275328414612201	0.546161117529671	0.798393528942595	0	0.802998509642833	0.700393268947805	0.386906876427303	0.275328414612201	0.351135847342117	0	0.513066696966254	0.809740343439841	0.322477347122729	0.841255746673732	0.677522652877271	0.275328414612201	0.798393528942595	0.27523471200203	0.426870344893022	0.275328414612201	0.85136182877723	0.154080453733851	0.928138683942175	0.275328414612201	0.928138683942175	0	0.798393528942595	0.322477347122729	0.45321233791215	0.847886389463357
ZB_37	0.161844950804176	0.222256184673041	0.821275536630813	0.737630406252085	0.175662655405899	0.921451384214371	0.758112477527053	0.816245587892198	0.841255746673732	0.853299917696694	0.175662655405899	0.901236451341063	0.933650929835256	0.047600957609989	0.0666899136954058	0.850880202342273	0.11708185762793	0.816245587892198	0.918668021087442	0.175662655405899	0.882594658056942	0.845927161523492	0.737630406252085	0.841255746673732	0.982593787231569	0.918548223055241	0.918668021087442	0.816245587892198	0.841255746673732	0.918668021087442	0.841255746673732	0.918668021087442	0.175662655405899	0.802998509642833	0	0.849367441090364	0.847866368365428	0.841255746673732	0.74994346609379	0.802998509642833	0.877130610548045	0.0347179844826083	0.746609283473927	0.0666899136954058	0.837190887164734	0.841255746673732	0.175662655405899	0.817663367967388	0.778124686707818	0.841255746673732	0.958812970830186	0.835630658352303	0.982593787231569	0.841255746673732	0.982593787231569	0.802998509642833	0.175662655405899	0.746609283473927	0.852697467656303	0.222256184673041
ZB_39	0.970017043094682	0.972178107951865	0.781145570733423	0.464538912223441	0.925584578684723	1	0.589848152626078	0.180250655307995	0.703392748364542	0.732670265025168	0.925584578684723	0.588120632585509	0.559530352235823	0.856537695141706	0.849794748257049	0.760551635663887	0.867003780906753	0.180250655307995	1	0.925584578684723	0.541325360419397	0.733299992855612	0.464538912223441	0.703392748364542	1	0.675763148216256	1	0.180250655307995	0.703392748364542	1	0.703392748364542	1	0.925584578684723	0.700393268947805	0.849367441090364	0	0.744460924130063	0.703392748364542	0.545320308950477	0.700393268947805	0.656461854658118	0.854597099933165	0.52523838891788	0.849794748257049	0.263883780801765	0.703392748364542	0.925584578684723	0.767780865093518	0.469899621262282	0.703392748364542	1	0.660409970283219	1	0.703392748364542	1	0.700393268947805	0.925584578684723	0.52523838891788	0.769586865278578	0.972178107951865
ZB_40	0.878950005999562	0.802388531660044	0.249247550295322	0.498983950566085	0.752895671139282	0.674198250728863	0.41886614470333	0.767780865093518	0.392731476827184	0.704209925841415	0.752895671139282	0.658314064542073	1	0.802290788805468	0.8482600005476	0.166205891223484	0.767371239858332	0.767780865093518	0.629723785312348	0.752895671139282	0.715833544785587	0.0523865291782113	0.498983950566085	0.392731476827184	0.939780838443752	0.95070364579047	0.629723785312348	0.767780865093518	0.392731476827184	0.629723785312348	0.392731476827184	0.629723785312348	0.752895671139282	0.386906876427303	0.847866368365428	0.744460924130063	0	0.392731476827184	0.36127814871646	0.386906876427303	0.320660401611014	0.852697467656303	0.544156211678144	0.8482600005476	0.720290511069048	0.392731476827184	0.752895671139282	0.111672164425273	0.502880421364497	0.392731476827184	0.683723735799739	0.309834613956411	0.939780838443752	0.392731476827184	0.939780838443752	0.386906876427303	0.752895671139282	0.544156211678144	0.120111591434603	0.802388531660044
ZB_41	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_42	0.852680005742137	0.812669027795313	0.370436751249882	0.150863243980009	0.766075498528171	0.734359310641612	0.0979323346789893	0.445343025897319	0.504866903010308	0.505247614720582	0.766075498528171	0.721408225578393	0.799727396637892	0.703013257201006	0.788197174048275	0.453466654089237	0.707494700750201	0.445343025897319	0.70552021808269	0.766075498528171	0.645615629259428	0.399307427528719	0.150863243980009	0.504866903010308	0.950900633209697	0.770241193467079	0.70552021808269	0.445343025897319	0.504866903010308	0.70552021808269	0.504866903010308	0.70552021808269	0.766075498528171	0.351135847342117	0.74994346609379	0.545320308950477	0.36127814871646	0.504866903010308	0	0.351135847342117	0.459722853248523	0.758112477527053	0.23402118895879	0.788197174048275	0.540748785835775	0.504866903010308	0.766075498528171	0.270020320988678	0.32420746326769	0.504866903010308	0.742125863234902	0.451113130395275	0.950900633209697	0.504866903010308	0.950900633209697	0.351135847342117	0.766075498528171	0.23402118895879	0.41886614470333	0.812669027795313
ZB_43	0.835274784070932	0.847886389463357	0.325628615275646	0.235854356724364	0.798393528942595	0.611211085117869	0.414680628701408	0.582653361513149	0.275328414612201	0.653200995211215	0.798393528942595	0.592256013436507	1	0.812243830737485	0.841255746673732	0.429536064219101	0.810203796854339	0.582653361513149	0.546161117529671	0.798393528942595	0.453838882470329	0.356983180753673	0.235854356724364	0.275328414612201	0.928138683942175	0.943166184354096	0.546161117529671	0.582653361513149	0.275328414612201	0.546161117529671	0.275328414612201	0.546161117529671	0.798393528942595	0	0.802998509642833	0.700393268947805	0.386906876427303	0.275328414612201	0.351135847342117	0	0.513066696966254	0.809740343439841	0.322477347122729	0.841255746673732	0.677522652877271	0.275328414612201	0.798393528942595	0.27523471200203	0.426870344893022	0.275328414612201	0.85136182877723	0.154080453733851	0.928138683942175	0.275328414612201	0.928138683942175	0	0.798393528942595	0.322477347122729	0.45321233791215	0.847886389463357
ZB_44	0.92631173120149	0.881625104992342	0.503292674647537	0.610586097228533	0.83213224447158	0.832977348097352	0.512633455603598	0.697324324324324	0.51823955932775	0.849996213937757	0.83213224447158	0.524017925915552	1	0.829529652938056	0.877462614016527	0.448351261686941	0.841966071511632	0.697324324324324	0.80706424698893	0.83213224447158	0.602646891853534	0.373046930789226	0.610586097228533	0.51823955932775	0.916112317064631	0.935898121889882	0.80706424698893	0.697324324324324	0.51823955932775	0.80706424698893	0.51823955932775	0.80706424698893	0.83213224447158	0.513066696966254	0.877130610548045	0.656461854658118	0.320660401611014	0.51823955932775	0.459722853248523	0.513066696966254	0	0.881200058214882	0.648722309883399	0.877462614016527	0.636283375247472	0.51823955932775	0.83213224447158	0.396523724942908	0.613901527095815	0.51823955932775	0.559414606820251	0.443495763399669	0.916112317064631	0.51823955932775	0.916112317064631	0.513066696966254	0.83213224447158	0.648722309883399	0.40225696189806	0.881625104992342
ZB_45	0.127622703120748	0.190500554843082	0.789128138895055	0.746609283473927	0.14390702557594	0.887229136530942	0.725443819341432	0.822625170720367	0.807033498990304	0.858320324248457	0.14390702557594	0.866518466858455	0.935954435823671	0.0791445184451082	0.0319719292127975	0.818732804606516	0.0853262277979707	0.822625170720367	0.921451384214371	0.14390702557594	0.886670734896696	0.850880202342273	0.746609283473927	0.807033498990304	0.947875802748961	0.883830238572632	0.921451384214371	0.822625170720367	0.807033498990304	0.921451384214371	0.807033498990304	0.921451384214371	0.14390702557594	0.809740343439841	0.0347179844826083	0.854597099933165	0.852697467656303	0.807033498990304	0.758112477527053	0.809740343439841	0.881200058214882	0	0.712387035790499	0.0319719292127975	0.802472902682126	0.807033498990304	0.14390702557594	0.823453582558657	0.74390243902439	0.807033498990304	0.925692861053551	0.841255746673732	0.947875802748961	0.807033498990304	0.947875802748961	0.809740343439841	0.14390702557594	0.712387035790499	0.820941837826344	0.190500554843082
ZB_46	0.81145181387222	0.825041696291522	0.348420003517617	0.113359267517434	0.77844816702438	0.579154608852412	0.136088854279801	0.420845391147588	0.313511077375587	0.483395796764552	0.77844816702438	0.564163385359837	0.790881920394706	0.758112477527053	0.74390243902439	0.434425748959372	0.71986736924641	0.420845391147588	0.692513876369847	0.77844816702438	0.629963470752882	0.527818490942135	0.113359267517434	0.313511077375587	0.829806916836662	0.620688837231368	0.692513876369847	0.420845391147588	0.313511077375587	0.692513876369847	0.313511077375587	0.692513876369847	0.77844816702438	0.322477347122729	0.746609283473927	0.52523838891788	0.544156211678144	0.313511077375587	0.23402118895879	0.322477347122729	0.648722309883399	0.712387035790499	0	0.74390243902439	0.355045305754542	0.313511077375587	0.77844816702438	0.461126308838789	0.104392997770293	0.313511077375587	0.780282382835714	0.426870344893022	0.829806916836662	0.313511077375587	0.829806916836662	0.322477347122729	0.77844816702438	0	0.45399490614093	0.825041696291522
ZB_47	0.15913810635464	0.219744439940728	0.818732804606516	0.778124686707818	0.173150910673586	0.883559466154017	0.755528515862654	0.854597099933165	0.800754186846094	0.853709933823801	0.173150910673586	0.862109852834125	0.933839145672453	0.109644958521896	0	0.813202733990489	0.114570112895616	0.854597099933165	0.918895338090133	0.173150910673586	0.918642664109493	0.846330879396637	0.778124686707818	0.800754186846094	0.946154250249529	0.879993395921982	0.918895338090133	0.854597099933165	0.800754186846094	0.918895338090133	0.800754186846094	0.918895338090133	0.173150910673586	0.841255746673732	0.0666899136954058	0.849794748257049	0.8482600005476	0.800754186846094	0.788197174048275	0.841255746673732	0.877462614016527	0.0319719292127975	0.74390243902439	0	0.795948998506578	0.800754186846094	0.173150910673586	0.852697467656303	0.735568782579763	0.800754186846094	0.923355159694622	0.83609005878221	0.946154250249529	0.800754186846094	0.946154250249529	0.841255746673732	0.173150910673586	0.74390243902439	0.815547737042412	0.219744439940728
ZB_48	0.918637125302551	0.924501471829255	0.640929432686483	0.468404573271977	0.877907942562112	0.809969012368567	0.442816451156786	0.366433477889272	0.513361760733109	0.703048441348624	0.877907942562112	0.324236851783744	0.675763148216256	0.844684080308816	0.795948998506578	0.607141329912337	0.819327144784143	0.366433477889272	0.936541568450883	0.877907942562112	0.645500300718559	0.709322215095146	0.468404573271977	0.513361760733109	0.736116219198235	0.411879367414491	0.936541568450883	0.366433477889272	0.513361760733109	0.936541568450883	0.513361760733109	0.936541568450883	0.877907942562112	0.677522652877271	0.837190887164734	0.263883780801765	0.720290511069048	0.513361760733109	0.540748785835775	0.677522652877271	0.636283375247472	0.802472902682126	0.355045305754542	0.795948998506578	0	0.513361760733109	0.877907942562112	0.74351476275823	0.27986863363085	0.513361760733109	0.808042163839692	0.639934316815425	0.736116219198235	0.513361760733109	0.736116219198235	0.677522652877271	0.877907942562112	0.355045305754542	0.621965270348119	0.924501471829255
ZB_49	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_50	0.126054334860281	0.049492860520762	0.701045335516704	0.810203796854339	0	0.874771487256224	0.734319868698212	0.896340693587077	0.795725488258504	0.913863103267262	0	0.870310636165362	1	0.131534357079731	0.173150910673586	0.732108952052909	0.0585807977779697	0.896340693587077	0.908503144476521	0	0.889890384466074	0.765840609273206	0.810203796854339	0.795725488258504	0.949356635163082	0.95232336387739	0.908503144476521	0.896340693587077	0.795725488258504	0.908503144476521	0.795725488258504	0.908503144476521	0	0.798393528942595	0.175662655405899	0.925584578684723	0.752895671139282	0.795725488258504	0.766075498528171	0.798393528942595	0.83213224447158	0.14390702557594	0.77844816702438	0.173150910673586	0.877907942562112	0.795725488258504	0	0.721832054603076	0.807692052122026	0.795725488258504	0.877446586249003	0.8294571454788	0.949356635163082	0.795725488258504	0.949356635163082	0.798393528942595	0	0.77844816702438	0.719164013918985	0.049492860520762
ZB_51	0.847886389463357	0.771324915123838	0.149652628482201	0.407726122838303	0.721832054603076	0.7066464504741	0.335836241863975	0.676523037365736	0.45321233791215	0.731203085472567	0.721832054603076	0.692344248568648	1	0.772087788407428	0.852697467656303	0.249247550295322	0.738127354760687	0.676523037365736	0.671073331641715	0.721832054603076	0.604161380360315	0.158208576503426	0.407726122838303	0.45321233791215	0.945778361130598	0.954796717290822	0.671073331641715	0.676523037365736	0.45321233791215	0.671073331641715	0.45321233791215	0.671073331641715	0.721832054603076	0.27523471200203	0.817663367967388	0.767780865093518	0.111672164425273	0.45321233791215	0.270020320988678	0.27523471200203	0.396523724942908	0.823453582558657	0.461126308838789	0.852697467656303	0.74351476275823	0.45321233791215	0.721832054603076	0	0.544156211678144	0.45321233791215	0.71522324560411	0.386906876427303	0.945778361130598	0.45321233791215	0.945778361130598	0.27523471200203	0.721832054603076	0.461126308838789	0.207744008689945	0.771324915123838
ZB_52	0.842967217106111	0.854285581389168	0.434425748959372	0.217752265287727	0.807692052122026	0.530100378737717	0.226275128588701	0.52523838891788	0.233493127102259	0.423179807717774	0.807692052122026	0.513361760733109	0.766506872897741	0.788197174048275	0.735568782579763	0.38120590121873	0.749111254344056	0.52523838891788	0.656672934820033	0.807692052122026	0.734356468523175	0.483386786401539	0.217752265287727	0.233493127102259	0.809969012368567	0.576475885266308	0.656672934820033	0.52523838891788	0.233493127102259	0.656672934820033	0.233493127102259	0.656672934820033	0.807692052122026	0.426870344893022	0.778124686707818	0.469899621262282	0.502880421364497	0.233493127102259	0.32420746326769	0.426870344893022	0.613901527095815	0.74390243902439	0.104392997770293	0.735568782579763	0.27986863363085	0.233493127102259	0.807692052122026	0.544156211678144	0	0.233493127102259	0.75850263525384	0.360065683184575	0.809969012368567	0.233493127102259	0.809969012368567	0.426870344893022	0.807692052122026	0.104392997770293	0.404555180643568	0.854285581389168
ZB_53	0.832385538485057	0.845218348779265	0.316704049108724	0.426870344893022	0.795725488258504	0.386959676583394	0.406934568331318	0.734356468523175	0	0.656672934820033	0.795725488258504	0.36512214505373	1	0.848462269374586	0.800754186846094	0.237471676239659	0.807692052122026	0.734356468523175	0.552088732248367	0.795725488258504	0.664117329494331	0.363387258259999	0.426870344893022	0	0.752081821637124	0.809969012368567	0.552088732248367	0.734356468523175	0	0.552088732248367	0	0.552088732248367	0.795725488258504	0.275328414612201	0.841255746673732	0.703392748364542	0.392731476827184	0	0.504866903010308	0.275328414612201	0.51823955932775	0.807033498990304	0.313511077375587	0.800754186846094	0.513361760733109	0	0.795725488258504	0.45321233791215	0.233493127102259	0	0.69866786577483	0.165129055664974	0.752081821637124	0	0.752081821637124	0.275328414612201	0.795725488258504	0.313511077375587	0.272619885392581	0.845218348779265
ZB_54	0.917813259338183	0.871065235955891	0.648577700332662	0.878214717514703	0.877446586249003	0.560267399417627	0.644193528555913	1	0.69866786577483	0.820988583993494	0.877446586249003	0.74879210139346	1	0.912788562161713	0.923355159694622	0.609706444154016	0.88462586299695	1	0.756264610589345	0.877446586249003	1	0.72981803558862	0.878214717514703	0.69866786577483	0.586764959972355	0.725925360021391	0.756264610589345	1	0.69866786577483	0.756264610589345	0.69866786577483	0.756264610589345	0.877446586249003	0.85136182877723	0.958812970830186	1	0.683723735799739	0.69866786577483	0.742125863234902	0.85136182877723	0.559414606820251	0.925692861053551	0.780282382835714	0.923355159694622	0.808042163839692	0.69866786577483	0.877446586249003	0.71522324560411	0.75850263525384	0.69866786577483	0	0.832977348097352	0.586764959972355	0.69866786577483	0.586764959972355	0.85136182877723	0.877446586249003	0.780282382835714	0.563612144365135	0.871065235955891
ZB_56	0.868913857677903	0.878950005999562	0.429536064219101	0.35359426415902	0.8294571454788	0.552088732248367	0.504866903010308	0.700393268947805	0.165129055664974	0.606919764691613	0.8294571454788	0.530251200718703	1	0.843344545891398	0.83609005878221	0.363387258259999	0.839447681951984	0.700393268947805	0.463496399304693	0.8294571454788	0.60791933620418	0.271680482290882	0.35359426415902	0.165129055664974	0.917210877302097	0.936541568450883	0.463496399304693	0.700393268947805	0.165129055664974	0.463496399304693	0.165129055664974	0.463496399304693	0.8294571454788	0.154080453733851	0.835630658352303	0.660409970283219	0.309834613956411	0.165129055664974	0.451113130395275	0.154080453733851	0.443495763399669	0.841255746673732	0.426870344893022	0.83609005878221	0.639934316815425	0.165129055664974	0.8294571454788	0.386906876427303	0.360065683184575	0.165129055664974	0.832977348097352	0	0.917210877302097	0.165129055664974	0.917210877302097	0.154080453733851	0.8294571454788	0.426870344893022	0.392731476827184	0.878950005999562
