ZB_1	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_59	ZB_62
ZB_13	0.423523286839194	0.873491604423752	0.737416655771996	0.394047947092863	0.610939086454477	0.879656675504426	0.465426200653759	0.656754678287619	0.138476002139627	0.729136229799285	0.106752960935916	0	0.775747369204574	0.269044049894792	0.415536923878547	0.779328151179718	0.694762882517379	0.396091353255312	0	0.138476002139627	0.743289409468033	0.874776590880751	0.448465451424587	0.58688737553319	0	0.138476002139627	0.698295070475427	0.702496515872671	0.691961633138104	0.614416401268109	0.616038587210207	0.872699135376668	0.467648237179487	0.69517762735313	0.279751741333984	0.592454855653107	0.879226714237037	0.138476002139627	0.51348778456159	0.874776590880751	0.138476002139627	0.162462666304643	0.712271888178516	0.808855901951452	0.865146284556894	0.876136392836036	0.138476002139627	0.562820658181921	0.570260311091607	0.138476002139627	0.691961633138104	0.68410838820674	0.697659248852204
ZB_14	0.673122126585779	0.613758391349522	0.22449417622986	0.71019755431842	0.737057122797707	0.570424006982777	0.37499747306285	0.533139684629253	0.756383043240949	0.513980787139146	0.781261785936691	0.775747369204574	0	0.644995653668102	0.828182504324826	0.124622316459051	0.654226554189447	0.570894094232021	0.775747369204574	0.756383043240949	0.703703173740091	0.618399862311447	0.56996616570934	0.775885463489812	0.775747369204574	0.756383043240949	0.394800103024926	0.662987235314825	0.6510532911917	0.459505027068832	0.714907587006443	0.610887210504873	0.370802757393818	0.654696378279559	0.634069177431419	0.516952822892498	0.634340138298248	0.756383043240949	0.368792969907917	0.618399862311447	0.756383043240949	0.798215063125816	0.662575753458162	0.829618826648989	0.58318394532063	0.623292617066851	0.756383043240949	0.504762039740355	0.614218471027431	0.756383043240949	0.6510532911917	0.642157113744124	0.397204017972126
ZB_15	0.383719658867264	0.856058889550477	0.578088774100547	0.603372161786751	0.595318126493829	0.816819134843064	0.293919588037235	0.606836499712147	0.171731338631759	0.690437876796156	0.336338436181105	0.269044049894792	0.644995653668102	0	0.5440703409822	0.651145235304635	0.682507483363432	0.192494997923666	0.269044049894792	0.171731338631759	0.752634286134176	0.857526573273389	0.52896491785195	0.570300729223166	0.269044049894792	0.171731338631759	0.507702227268267	0.690551625363482	0.679593762638745	0.503712296983759	0.600622374358176	0.855153690752043	0.297129149917303	0.682938880379465	0.228468572054315	0.473463962189838	0.862608511965236	0.171731338631759	0.362785986653956	0.857526573273389	0.171731338631759	0.372342938119981	0.693643503546485	0.815647907730709	0.846524223407065	0.859079583382771	0.171731338631759	0.545267723008022	0.553006081123441	0.171731338631759	0.679593762638745	0.671425206607339	0.654127627247404
ZB_17	0.476030155610683	0.677819495028031	0.822322152598599	0.645843399175785	0.334327642855791	0.660649999750346	0.629066139984786	0.788727208976157	0.496471034058074	0.760858065483945	0.401506760282312	0.415536923878547	0.828182504324826	0.5440703409822	0	0.812647845229081	0.516316325005184	0.563504941731819	0.415536923878547	0.496471034058074	0.837291538128609	0.646888898125442	0.488252268539443	0.396219766944354	0.415536923878547	0.496471034058074	0.805233215890358	0.490979847518192	0.472954957384023	0.581904802159251	0.441394975792241	0.710714357298912	0.614498873873874	0.514990186575621	0.548259332290746	0.5622720232639	0.659437573911126	0.496471034058074	0.645919224810273	0.646888898125442	0.496471034058074	0.409056610473426	0.558870769734419	0.884323185770609	0.702773337259686	0.684386963580606	0.496471034058074	0.539423042762574	0.564018907078626	0.496471034058074	0.472954957384023	0.497815525497186	0.804968441495388
ZB_18	0.612114116153942	0.602907964238386	0.243375680580762	0.71614985102048	0.69988873890919	0.559703969610169	0.444980288590347	0.544506491693425	0.760603110908043	0.524149431354672	0.760638813280128	0.779328151179718	0.124622316459051	0.651145235304635	0.812647845229081	0	0.645597803230834	0.499205387472933	0.779328151179718	0.760603110908043	0.710917213458048	0.607679824938839	0.593214751207544	0.739183028352648	0.779328151179718	0.760603110908043	0.409535110987017	0.654577106510616	0.642345351687912	0.510239186203419	0.705186944017123	0.599956125231126	0.381702060032976	0.646079351746628	0.640408033532649	0.565312810474962	0.624067900434685	0.760603110908043	0.435503345346927	0.607679824938839	0.760603110908043	0.80111892266561	0.653096719841291	0.833469398333528	0.571474610751909	0.612710028580271	0.760603110908043	0.549689822073761	0.602895633825678	0.760603110908043	0.642345351687912	0.633227170785159	0.492486085343228
ZB_19	0.586101971649803	0.287878130289484	0.731850679068847	0.815040942037949	0.260665769714856	0.240812271843911	0.550345100561561	0.838572100042055	0.737030898250996	0.745733864384138	0.658283650397051	0.694762882517379	0.654226554189447	0.682507483363432	0.516316325005184	0.645597803230834	0	0.606822848378398	0.694762882517379	0.737030898250996	0.89754842540138	0.278450491635683	0.446567548178017	0.305185442375668	0.694762882517379	0.737030898250996	0.790737946218737	0.0253364774869918	0.0595363820050249	0.360265195556985	0.250509960505186	0.249239294461074	0.548291814066249	0.0493468165444208	0.677159043119016	0.39701654998392	0.24425058711765	0.737030898250996	0.501749004279742	0.278450491635683	0.737030898250996	0.635554016277862	0.175739864685657	0.909012196027014	0.301704475175024	0.268260926175079	0.737030898250996	0.301803428741063	0.289716250649383	0.737030898250996	0.0595363820050249	0.0835467210624539	0.791569156173466
ZB_20	0.216466214738684	0.775454607727936	0.509146069420898	0.67230996477673	0.578507658773999	0.737036727966871	0.249113502513028	0.60518882598146	0.331168912882077	0.697723020580391	0.390967588179218	0.396091353255312	0.570894094232021	0.192494997923666	0.563504941731819	0.499205387472933	0.606822848378398	0	0.396091353255312	0.331168912882077	0.78584328222532	0.777744166397196	0.444545617144437	0.553914411937582	0.396091353255312	0.331168912882077	0.51921486598239	0.616784572428859	0.603214547851226	0.452133102006317	0.583742723857491	0.77404251483353	0.237202052213769	0.607357082859825	0.178891867064316	0.420201497104656	0.785671894017885	0.331168912882077	0.317966671334547	0.777744166397196	0.331168912882077	0.468377726877182	0.610500856048047	0.848822436063337	0.760580710043879	0.780166832605096	0.331168912882077	0.496264230690572	0.446450588259879	0.331168912882077	0.603214547851226	0.593098751651323	0.646925944472264
ZB_21	0.423523286839194	0.873491604423752	0.737416655771996	0.394047947092863	0.610939086454477	0.879656675504426	0.465426200653759	0.656754678287619	0.138476002139627	0.729136229799285	0.106752960935916	0	0.775747369204574	0.269044049894792	0.415536923878547	0.779328151179718	0.694762882517379	0.396091353255312	0	0.138476002139627	0.743289409468033	0.874776590880751	0.448465451424587	0.58688737553319	0	0.138476002139627	0.698295070475427	0.702496515872671	0.691961633138104	0.614416401268109	0.616038587210207	0.872699135376668	0.467648237179487	0.69517762735313	0.279751741333984	0.592454855653107	0.879226714237037	0.138476002139627	0.51348778456159	0.874776590880751	0.138476002139627	0.162462666304643	0.712271888178516	0.808855901951452	0.865146284556894	0.876136392836036	0.138476002139627	0.562820658181921	0.570260311091607	0.138476002139627	0.691961633138104	0.68410838820674	0.697659248852204
ZB_22	0.364652441575518	0.867552507501072	0.710469097243078	0.53252394923249	0.664814686351052	0.874294595637706	0.415175722365265	0.609209566274828	0	0.700369223883937	0.23044623982857	0.138476002139627	0.756383043240949	0.171731338631759	0.496471034058074	0.760603110908043	0.737030898250996	0.331168912882077	0.138476002139627	0	0.704831214379658	0.868960305335211	0.524839750753194	0.644093560202763	0.138476002139627	0	0.662167276397124	0.743693608977234	0.734617554686759	0.588940448569219	0.669208028629221	0.866683629444432	0.417834101887247	0.737388210879984	0.185453096504268	0.56388670080084	0.873825390925605	0	0.472215602160788	0.868960305335211	0	0.278441487917459	0.698319900102168	0.781032220688715	0.85837681568185	0.870448608378753	0	0.623359505654922	0.629768945172368	0	0.734617554686759	0.727851795717314	0.661369863013699
ZB_23	0.796188850310867	0.8645946405451	0.710152913624466	0.592030636482622	0.890666864677892	0.872717996631548	0.822366685310848	0.538874582214673	0.704831214379658	0.695436615640719	0.754951181626539	0.743289409468033	0.703703173740091	0.752634286134176	0.837291538128609	0.710917213458048	0.89754842540138	0.78584328222532	0.743289409468033	0.704831214379658	0	0.86630380743926	0.814879712490054	0.884042657916325	0.743289409468033	0.704831214379658	0.635434264674031	0.900144187414705	0.89660819764626	0.83985305491106	0.892073323437968	0.863536312112825	0.773190794878254	0.897687632788181	0.756502618406967	0.830092227911251	0.872157705296562	0.704831214379658	0.839049904856616	0.86630380743926	0.704831214379658	0.782910943444896	0.882466795322965	0.510363483959461	0.85328335789593	0.868103239614253	0.704831214379658	0.853262564131636	0.879472294794573	0.704831214379658	0.89660819764626	0.893972288502698	0.634102865092822
