ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_12	0.462644299629075	0.52846547501413	0.386339011350113	0.413847609892424	0.730696876590451	0.312913474260747	0.3809570329846	0.413847609892424	0.491712542923825	0.529080653781235	0	0.320753930542356	0.519085687703753	0.513275756366315	0.90369701181376	0.434700696305467	0.31689312717618	0.230108076557725	0.507114926928297	0.491712542923825	0.263117471297402	0.406101459346769	0.412712031280767	0.238926485979627	0.297718694892398	0.327376207248078	0.491712542923825	0.379295479433728	0.279431119792163	0.90369701181376	0.153756327166732	0.134502843388547	0.273896613629287	0.71729075270967	0.436100346188191	0.513275756366315	0.158260429266646	0.847441417960369	0.217002466262997	0.847441417960369	0.352096167730925	0.545193752750401	0.483878245804879	0.426884790153651	0.344250960186023	0.33861191089559	0.421446206859802	0.725345749691449	0.355460628821209	0.302357961137921	0.491712542923825	0.341622489696592	0.273896613629287	0.491712542923825	0.256908794481049	0.911506310359693	0.182985928650669	0.911506310359693	0.725345749691449	0.419988417232986	0.847441417960369	0.722128864615911
ZB_13	0.571767717821519	0.581275720164609	0.622694178905511	0.548460552510295	0.752265602947512	0.150964031450312	0.575312750836939	0.548460552510295	0.489831747626413	0.632659492560297	0.320753930542356	0	0.66285442790966	0.619717501148369	0.951619282955641	0.600104724306374	0.449921789225141	0.232946373732017	0.655280699258478	0.489831747626413	0.410201169016517	0.592771588086279	0.583406717826142	0.511128852372203	0.105808528900333	0.436640433725998	0.489831747626413	0.562331763493063	0.193150080256822	0.951619282955641	0.394588165328576	0.415300055120542	0.186628748958342	0.773224637814689	0.611078269788637	0.619717501148369	0.306293386091396	0.950735170996837	0.256954529771887	0.950735170996837	0.604831363688797	0.584877561178942	0.562375593324146	0.614242113601416	0.407781302055998	0.430542044175861	0.611014311165058	0.771460088247092	0.598065275704281	0.564863476984057	0.489831747626413	0.378990780784877	0.186628748958342	0.489831747626413	0.356470049133169	0.947673524322246	0.286635608394219	0.947673524322246	0.771460088247092	0.571587266451872	0.950735170996837	0.768875383592567
ZB_14	0.277202545694657	0.214174484590252	0.270134965014492	0.386907013988587	0.370039080756954	0.611380732047769	0.274425914607526	0.386907013988587	0.676941467214656	0.419035088461506	0.519085687703753	0.66285442790966	0	0.173237691960838	0.819501096178664	0.14586475967	0.458217084014299	0.566223684127614	0.0637700684854609	0.676941467214656	0.470402306569604	0.262828918385223	0.326747396414868	0.404094893912615	0.641250121955186	0.678536451600266	0.676941467214656	0.368482039397451	0.571372718813007	0.819501096178664	0.479521552082624	0.482086769122603	0.568587596344597	0.360264379017314	0.221728625584151	0.173237691960838	0.501235425685144	0.897572729422895	0.533919053677659	0.897572729422895	0.328209932566287	0.505011642768353	0.232802527858871	0.230003654154571	0.487952609158679	0.530564889694824	0.240849387929109	0.353424783367525	0.33180673118163	0.36680837148463	0.676941467214656	0.479471256687059	0.568587596344597	0.676941467214656	0.491851457113769	0.919174724925399	0.523068883787769	0.919174724925399	0.353424783367525	0.282059047705579	0.897572729422895	0.343334559947757
ZB_15	0.143066536377365	0.296663214301797	0.416720495056828	0.258441053674194	0.46378308990435	0.625212894005668	0.420185572770897	0.258441053674194	0.620089819255859	0.500262242770694	0.513275756366315	0.619717501148369	0.173237691960838	0	0.940662167907641	0.223011841034958	0.425275963930348	0.610054226895881	0.144533407697794	0.620089819255859	0.377204020280409	0.355209366721538	0.335341117241844	0.440112079819006	0.622023137343472	0.688628929949168	0.620089819255859	0.289499132085218	0.592694868916695	0.940662167907641	0.527744397823405	0.518217733067242	0.589873382611952	0.455044441144651	0.393190760281316	0	0.49066295797147	0.939326719429272	0.569274015598943	0.939326719429272	0.380355468483994	0.458731198823535	0.0858462561175486	0.399642704886417	0.45782128932222	0.525105882577894	0.393059995176989	0.448921804696759	0.366307567860032	0.402215439348305	0.620089819255859	0.515623528448294	0.589873382611952	0.620089819255859	0.480071731218903	0.934615084298851	0.515147043754483	0.934615084298851	0.448921804696759	0.372875425445061	0.939326719429272	0.43987724710833
ZB_16	0.945262925009302	0.807501824050941	0.784464565320989	0.923463074413634	0.741796289980575	0.938392996717211	0.786069254442813	0.923463074413634	0.913956907317536	0.807331430215318	0.90369701181376	0.951619282955641	0.819501096178664	0.940662167907641	0	0.830367797840265	0.942260976567058	0.924730598765968	0.813234371396854	0.913956907317536	0.936947947014497	0.755146521176669	0.898825492587125	0.887083018724435	0.935372518151369	0.868790476310707	0.913956907317536	0.890775807714426	0.941236552325711	0	0.90690831900258	0.904796581525398	0.940795601358051	0.735776336254315	0.773437855772046	0.940662167907641	0.949358255683589	0.536283936020702	0.915994132076768	0.536283936020702	0.873030125339002	0.905985352704024	0.945141555548836	0.776484179449329	0.936617914201872	0.872519318042438	0.773375934614408	0.731508750289107	0.869660906423215	0.878222815866711	0.913956907317536	0.904219732016145	0.940795601358051	0.913956907317536	0.948218617704419	0.573034316513637	0.951978260965464	0.573034316513637	0.731508750289107	0.763731343283582	0.536283936020702	0.725128059416412
ZB_17	0.294011288281902	0.23399955189143	0.351499629305116	0.423817479530255	0.38371557126635	0.575466713064099	0.28513526734343	0.423817479530255	0.693880927533281	0.415375080040061	0.434700696305467	0.600104724306374	0.14586475967	0.223011841034958	0.830367797840265	0	0.529857834974107	0.541121393236685	0.0917375781162477	0.693880927533281	0.498171574990879	0.307209344237542	0.422172095984058	0.40916893057398	0.570966327371302	0.594470972202125	0.693880927533281	0.389853046472774	0.545585745874387	0.830367797840265	0.450434152048532	0.440067788864346	0.542661698352018	0.357997691217371	0.343905971787846	0.223011841034958	0.496859639541234	0.892678076441426	0.534234309483637	0.892678076441426	0.420148469905471	0.498583076675066	0.221372508616814	0.334242063601893	0.559114205036969	0.49837260552636	0.327613918536774	0.368202120767841	0.423994068881849	0.373611017501292	0.693880927533281	0.481542363678287	0.542661698352018	0.693880927533281	0.473690569920721	0.913011500075498	0.505418997073485	0.913011500075498	0.368202120767841	0.324220438920326	0.892678076441426	0.382868248393837
ZB_18	0.465332393194844	0.596435781922175	0.357113715693138	0.281327841164534	0.741396048633496	0.375248418419593	0.361014463006443	0.281327841164534	0.376796801905248	0.577478828220252	0.31689312717618	0.449921789225141	0.458217084014299	0.425275963930348	0.942260976567058	0.529857834974107	0	0.372072529174567	0.491818279454409	0.376796801905248	0.0965200063184243	0.372582715420764	0.265215188707486	0.383427047707379	0.423653076340852	0.503030420479926	0.376796801905248	0.310536162871348	0.339494382022472	0.942260976567058	0.267569671637365	0.19434763881275	0.347512038523275	0.738012517562907	0.330599187098466	0.425275963930348	0.199962543404096	0.9409972899729	0.341289190619673	0.9409972899729	0.316116311342338	0.513003598659286	0.464266951685658	0.337874150542097	0.101981798077741	0.536364654601118	0.330451705633337	0.735654602083557	0.300249444916532	0.340774101581465	0.376796801905248	0.468061963167173	0.347512038523275	0.376796801905248	0.18033407491534	0.936551048836925	0.24479430455349	0.936551048836925	0.735654602083557	0.389321962148823	0.9409972899729	0.732190421475949
ZB_19	0.548875800154055	0.61723443766483	0.46575997219084	0.548726008949792	0.760921333936736	0.0965593276592823	0.461371339184844	0.548726008949792	0.608673592010041	0.617733805652221	0.230108076557725	0.232946373732017	0.566223684127614	0.610054226895881	0.924730598765968	0.541121393236685	0.372072529174567	0	0.599903247452443	0.608673592010041	0.43268009262615	0.535815155992005	0.478317927432676	0.351265979727539	0.142181902803581	0.449175787493944	0.608673592010041	0.522124602771918	0.049323043234438	0.924730598765968	0.201702215321464	0.220597492074513	0.0569452445170126	0.770512320344564	0.494235392949219	0.610054226895881	0.271271015416074	0.882546379835882	0.109568189708121	0.882546379835882	0.428994884198238	0.636275199872507	0.560673138731849	0.486649430781264	0.436109701711753	0.431497468803528	0.494387474291011	0.777050919929464	0.445139606834803	0.402362958695909	0.608673592010041	0.225614106031763	0.0569452445170126	0.608673592010041	0.289319380915503	0.93186942307032	0.226529685765406	0.93186942307032	0.777050919929464	0.517101908982938	0.882546379835882	0.77493588410619
ZB_20	0.228848528806383	0.161815843853039	0.308936137132196	0.365621095195448	0.323147408903291	0.636150688550789	0.312981818884402	0.365621095195448	0.667298329091513	0.381477286250105	0.507114926928297	0.655280699258478	0.0637700684854609	0.144533407697794	0.813234371396854	0.0917375781162477	0.491818279454409	0.599903247452443	0	0.667298329091513	0.45459407620523	0.237235143643179	0.384294690747674	0.43855768893872	0.633534430063518	0.670171546166337	0.667298329091513	0.346800025455548	0.605854738735164	0.813234371396854	0.520832943973267	0.511794500723589	0.603318507830893	0.312116840966462	0.281482379566764	0.144533407697794	0.543623021782575	0.894197587417926	0.560507261282758	0.894197587417926	0.383548205604151	0.469821858317769	0.20814697516493	0.289007083335416	0.522410424604613	0.517131946040558	0.281329897428124	0.304388396998965	0.37074233878687	0.403570398354844	0.667298329091513	0.509337262932272	0.603318507830893	0.667298329091513	0.53513815150884	0.916399736959335	0.563378930039937	0.916399736959335	0.304388396998965	0.25780512114049	0.894197587417926	0.320535853144491
ZB_21	0.648616799037773	0.65855632053375	0.624167960082918	0.51477025909314	0.650227656417865	0.56684880372269	0.626525542156203	0.51477025909314	0	0.432505698289407	0.491712542923825	0.489831747626413	0.676941467214656	0.620089819255859	0.913956907317536	0.693880927533281	0.376796801905248	0.608673592010041	0.667298329091513	0	0.310219149894762	0.582052811741606	0.568341837802916	0.640052675948142	0.543811899901716	0.289562079688615	0	0.536503430024922	0.588370786516854	0.913956907317536	0.509798955351553	0.497914871955517	0.585043810325159	0.644009256580851	0.608116914855486	0.620089819255859	0.463001450102345	0.911120182887002	0.560520633397313	0.911120182887002	0.599330357142857	0.309768931594601	0.647862305226018	0.612525439109913	0.306023868156848	0.597865581810076	0.608027507985138	0.639641591754268	0.589688623026884	0.614281819785436	0	0.690846072114066	0.585043810325159	0	0.449363895002416	0.900630756451333	0.494064089095384	0.900630756451333	0.639641591754268	0.594199719939939	0.911120182887002	0.633173168637924
