ZB_1	ZB_2	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_15	ZB_17	ZB_19	ZB_20	ZB_21	ZB_22	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_30	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_42	ZB_43	ZB_44	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_59
ZB_27	0.571474938764205	0.721299322707821	0.897742015422516	0.75779134412049	0.41426564239184	0.897742015422516	0.892144205471279	0.613411214953271	0.613411214953271	0.244960535195564	0.264948108470037	0.770020768431983	0.592543921958611	0.432433747544234	0.75627663347959	0.637090760209975	0.823016614745587	0.873738478059115	0.209088378441479	0.41426564239184	0	0.637090760209975	0.41426564239184	0.399738801097035	0.329592311555242	0.41426564239184	0.865083073727934	0.792524890307721	0.770020768431983	0.422851703620862	0.637068396998667	0.350218412753944	0.613411214953271	0.949434060228453	0.613411214953271	0.613411214953271	0.254995501626335	0.897742015422516	0.613411214953271	0.763166717686331	0.897742015422516	0.508842159916926	0.293626264269379	0.430989179424484	0.484540172216648	0.435562565456518	0.412279613425624
ZB_28	0.367075166369686	0.903187786092153	0.917117599785695	0.870770786912161	0.735342955677609	0.917117599785695	0.82937852013858	0.144408439051296	0.144408439051296	0.583685587761675	0.714163416356991	0.923940476580681	0.940375858299817	0.73044566415978	0.934218732282572	0	0.916998274150712	0.920619173864705	0.659774453268508	0.735342955677609	0.637090760209975	0	0.735342955677609	0.707509881422925	0.487994728388452	0.735342955677609	0.910515102143126	0.859284089548665	0.923940476580681	0.718770298699914	0.355356230681985	0.533176172592588	0.144408439051296	1	0.144408439051296	0.144408439051296	0.624311260015743	0.917117599785695	0.144408439051296	0.933550964305657	0.917117599785695	0.305205106192378	0.578441086381728	0.73084167648669	0.34127620921959	0.715905863456962	0.703684534895995
ZB_30	0.581850750263063	0.777883205907219	0.895845117967994	0.79612125856857	0	0.895845117967994	0.896778765152759	0.773561666332135	0.773561666332135	0.494306881010164	0.246023636175635	0.86529326253429	0.501076583398719	0.0181681051523943	0.807303736413457	0.735342955677609	0.896334750530689	0.880821609522593	0.372665121739078	0	0.41426564239184	0.735342955677609	0	0.0951590241410142	0.483097032400903	0	0.920974520859564	0.829991058883638	0.86529326253429	0.0589292556976808	0.686957526656083	0.553157065610763	0.773561666332135	0.97038179175106	0.773561666332135	0.773561666332135	0.435490149566021	0.895845117967994	0.773561666332135	0.811616152400416	0.895845117967994	0.712311978054729	0.501073542202678	0.0167235370326442	0.598227590946968	0.068417787347408	0.10684025813672
ZB_32	0.677009774404078	0.79011362152279	0.884891506009518	0.774680030114813	0.0951590241410142	0.884891506009518	0.885923341668683	0.749747922884569	0.749747922884569	0.4411248689199	0.341182660316649	0.851126616654567	0.492937834661094	0.113327129293409	0.787038530827351	0.707509881422925	0.885432631550644	0.86828802667312	0.355077053676375	0.0951590241410142	0.399738801097035	0.707509881422925	0.0951590241410142	0	0.42873611895351	0.0951590241410142	0.91266368207362	0.812111801242236	0.851126616654567	0.154088279838695	0.654035922669463	0.506164125729343	0.749747922884569	0.967266946304213	0.749747922884569	0.749747922884569	0.42252514039441	0.884891506009518	0.749747922884569	0.791804468823102	0.884891506009518	0.719717252187541	0.448603156677691	0.111882561173658	0.555974563738539	0.163576811488422	0.0696911322972443
ZB_33	0.49670946481132	0.767276933144623	0.885106731451657	0.782743124213554	0.483097032400903	0.885106731451657	0.800308295139645	0.56193261044791	0.56193261044791	0.119923063159778	0.395749516292497	0.73939647107968	0.729964030691782	0.473532108386713	0.726161489326855	0.487994728388452	0.905360169946141	0.858137249549599	0.2807727808596	0.483097032400903	0.329592311555242	0.487994728388452	0.483097032400903	0.42873611895351	0	0.483097032400903	0.847117381609371	0.823911356879162	0.73939647107968	0.450728895007449	0.624795912196892	0.269929573620134	0.56193261044791	1	0.56193261044791	0.56193261044791	0.249438777519594	0.885106731451657	0.56193261044791	0.73390293170279	0.885106731451657	0.546255797085522	0.194138382189159	0.47430556199914	0.352052589945719	0.463750632997133	0.44096987548714
ZB_34	0.581850750263063	0.777883205907219	0.895845117967994	0.79612125856857	0	0.895845117967994	0.896778765152759	0.773561666332135	0.773561666332135	0.494306881010164	0.246023636175635	0.86529326253429	0.501076583398719	0.0181681051523943	0.807303736413457	0.735342955677609	0.896334750530689	0.880821609522593	0.372665121739078	0	0.41426564239184	0.735342955677609	0	0.0951590241410142	0.483097032400903	0	0.920974520859564	0.829991058883638	0.86529326253429	0.0589292556976808	0.686957526656083	0.553157065610763	0.773561666332135	0.97038179175106	0.773561666332135	0.773561666332135	0.435490149566021	0.895845117967994	0.773561666332135	0.811616152400416	0.895845117967994	0.712311978054729	0.501073542202678	0.0167235370326442	0.598227590946968	0.068417787347408	0.10684025813672
ZB_35	0.89763991908294	0.818942999248578	0.462973359191589	0.765965349818259	0.920974520859564	0.462973359191589	0.816720638180239	0.898179025888548	0.898179025888548	0.843728387488649	0.895188386623158	0.72449590736674	0.841607997317973	0.919512210231567	0.691883107376065	0.910515102143126	0.58420928588263	0.336914361539247	0.874029833381003	0.920974520859564	0.865083073727934	0.910515102143126	0.920974520859564	0.91266368207362	0.847117381609371	0.920974520859564	0	0.654104072844417	0.72449590736674	0.916025995262425	0.922415306301562	0.823147076839311	0.898179025888548	1	0.898179025888548	0.898179025888548	0.889562922108931	0.462973359191589	0.898179025888548	0.6853507565337	0.462973359191589	0.855979962429555	0.897667619881786	0.919630457845038	0.893783017877759	0.915170686959105	0.911521449706661
ZB_36	0.8310425279853	0.816126781254591	0.387356445207685	0.671281585716447	0.829991058883638	0.387356445207685	0.674647430223638	0.843596976793698	0.843596976793698	0.762101357224042	0.774516882393988	0.821445374988237	0.783847442539381	0.82684516360843	0.597158181989273	0.859284089548665	0.756147456010616	0.437099372144242	0.805455572666551	0.829991058883638	0.792524890307721	0.859284089548665	0.829991058883638	0.812111801242236	0.823911356879162	0.829991058883638	0.654104072844417	0	0.821445374988237	0.852284793385314	0.875138982330654	0.73415920366961	0.843596976793698	1	0.843596976793698	0.843596976793698	0.764746196138601	0.387356445207685	0.843596976793698	0.590325127395392	0.387356445207685	0.814688509096637	0.839535092300955	0.827099551835803	0.856951782251053	0.885831082785307	0.844593612014489
ZB_37	0.89414677470375	0.597587942101048	0.760424229033174	0.842126610714174	0.86529326253429	0.760424229033174	0.865386567662031	0.915208871918077	0.915208871918077	0.733619595744553	0.821338248877667	0	0.730005181189235	0.862800609582337	0.300937470408131	0.923940476580681	0.759813926994826	0.777751749582736	0.785271404263158	0.86529326253429	0.770020768431983	0.923940476580681	0.86529326253429	0.851126616654567	0.73939647107968	0.86529326253429	0.72449590736674	0.821445374988237	0	0.856858011704978	0.932712800661128	0.698536718165113	0.915208871918077	1	0.915208871918077	0.915208871918077	0.761373982469656	0.760424229033174	0.915208871918077	0.483354271356784	0.760424229033174	0.856770104535353	0.730006826937143	0.863002174323192	0.764132635546495	0.855400054191518	0.849179568724527
ZB_38	0.55566650831661	0.793843660124123	0.889323005031654	0.783354500534835	0.0589292556976808	0.889323005031654	0.890315116613506	0.759382240879521	0.759382240879521	0.505532134128336	0.24906227027978	0.856858011704978	0.506811645390787	0.0770973608500751	0.795237218080345	0.718770298699914	0.889843298076208	0.873358733975136	0.379879493091901	0.0589292556976808	0.422851703620862	0.718770298699914	0.0589292556976808	0.154088279838695	0.450728895007449	0.0589292556976808	0.916025995262425	0.852284793385314	0.856858011704978	0	0.699559135173318	0.525176043252187	0.759382240879521	0.968527118255176	0.759382240879521	0.759382240879521	0.444776044382732	0.889323005031654	0.759382240879521	0.799819674833005	0.889323005031654	0.694297135802948	0.46983108250038	0.075652792730325	0.573068856421741	0.0753648374523734	0.114853861854053
ZB_39	0.551388185959077	0.800501693898557	0.927427677873338	0.852324749159363	0.686957526656083	0.927427677873338	0.852143504075677	0.276653000952066	0.276653000952066	0.617694780188747	0.710840761616414	0.932712800661128	0.810124607815174	0.681164896978107	0.940884252359662	0.355356230681985	0.927336208988641	0.930126467931346	0.603487521339728	0.686957526656083	0.637068396998667	0.355356230681985	0.686957526656083	0.654035922669463	0.624795912196892	0.686957526656083	0.922415306301562	0.875138982330654	0.932712800661128	0.699559135173318	0	0.575518650909029	0.276653000952066	0.960897512749809	0.276653000952066	0.276653000952066	0.652229352913152	0.927427677873338	0.276653000952066	0.940345510167357	0.927427677873338	0.395022506784536	0.613276685035812	0.681633309517845	0.403765051036	0.663966884412103	0.649511214320007
ZB_41	0.590902109993114	0.787752200294291	0.766909412645477	0.861733819915096	0.553157065610763	0.766909412645477	0.891993383974516	0.49324848567345	0.49324848567345	0.25493637315861	0.407351535368121	0.698536718165113	0.671713828083289	0.544888552985343	0.568760634315661	0.533176172592588	0.892015302218822	0.733287960253182	0.390715411742193	0.553157065610763	0.350218412753944	0.533176172592588	0.553157065610763	0.506164125729343	0.269929573620134	0.553157065610763	0.823147076839311	0.73415920366961	0.698536718165113	0.525176043252187	0.575518650909029	0	0.49324848567345	1	0.49324848567345	0.49324848567345	0.341101937994164	0.766909412645477	0.49324848567345	0.578411488463894	0.766909412645477	0.480493988713503	0.324446934839064	0.54555717418401	0.451481148514412	0.583311714493791	0.518431467489803
ZB_42	0.458474853631041	0.894065159524613	0.906641320418817	0.857659548702216	0.773561666332135	0.906641320418817	0.805755395683453	0	0	0.552221841340863	0.699674493084491	0.915208871918077	0.937036508841985	0.769371585037975	0.927787329718291	0.144408439051296	0.906489895428261	0.911060433295325	0.639047115799475	0.773561666332135	0.613411214953271	0.144408439051296	0.773561666332135	0.749747922884569	0.56193261044791	0.773561666332135	0.898179025888548	0.843596976793698	0.915208871918077	0.759382240879521	0.276653000952066	0.49324848567345	0	1	0	0	0.598876204739765	0.906641320418817	0	0.926981804450948	0.906641320418817	0.212903157605421	0.546148875993563	0.769710409842911	0.436401483612141	0.756931454258768	0.746474988678423
ZB_43	1	1	1	0.854726353316726	0.97038179175106	1	1	1	1	1	0.960717325277003	1	0.940635762396757	0.969833727744669	1	1	1	1	0.952787244460173	0.97038179175106	0.949434060228453	1	0.97038179175106	0.967266946304213	1	0.97038179175106	1	1	1	0.968527118255176	0.960897512749809	1	1	0	1	1	1	1	1	1	1	1	1	0.987105328783704	0.969188061827351	0.968206554562044	0.96683884543749
ZB_44	0.458474853631041	0.894065159524613	0.906641320418817	0.857659548702216	0.773561666332135	0.906641320418817	0.805755395683453	0	0	0.552221841340863	0.699674493084491	0.915208871918077	0.937036508841985	0.769371585037975	0.927787329718291	0.144408439051296	0.906489895428261	0.911060433295325	0.639047115799475	0.773561666332135	0.613411214953271	0.144408439051296	0.773561666332135	0.749747922884569	0.56193261044791	0.773561666332135	0.898179025888548	0.843596976793698	0.915208871918077	0.759382240879521	0.276653000952066	0.49324848567345	0	1	0	0	0.598876204739765	0.906641320418817	0	0.926981804450948	0.906641320418817	0.212903157605421	0.546148875993563	0.769710409842911	0.436401483612141	0.756931454258768	0.746474988678423
ZB_47	0.458474853631041	0.894065159524613	0.906641320418817	0.857659548702216	0.773561666332135	0.906641320418817	0.805755395683453	0	0	0.552221841340863	0.699674493084491	0.915208871918077	0.937036508841985	0.769371585037975	0.927787329718291	0.144408439051296	0.906489895428261	0.911060433295325	0.639047115799475	0.773561666332135	0.613411214953271	0.144408439051296	0.773561666332135	0.749747922884569	0.56193261044791	0.773561666332135	0.898179025888548	0.843596976793698	0.915208871918077	0.759382240879521	0.276653000952066	0.49324848567345	0	1	0	0	0.598876204739765	0.906641320418817	0	0.926981804450948	0.906641320418817	0.212903157605421	0.546148875993563	0.769710409842911	0.436401483612141	0.756931454258768	0.746474988678423
