ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_61	ZB_62	ZB_63	ZB_64
ZB_1	0	0.73440861479139	0.608755639121869	0.762761028919302	0.854685680637892	0.789471722377016	0.774519956211722	0.796067625407968	0.643848842822826	0.856854993341282	0.80376934626714	0.76601648575859	0.817977184380564	0.769237335729529	0.763643479672003	0.43914295329619	0.83871354919665	0.824271847981908	0.834413962714719	0.773831331243175	0.699487273393151	0.728593586434064	0.788395332344788	0.614629027976183	0.839802130898021	0.798818072794001	0.761499805264292	0.704109616462487	0.720168537778716	0.844768266983959	0.439997888179082	0.821015474559146	0.826953752533194	0.786526431988225	0.789049000953456	0.775250579678624	0.76171875	0.806458607863088	0.796272042803851	0.788395332344788	0.831224843455007	0.738244975081885	0.591890555463985	0.811258631016907	0.615232180948414	0.62364815054074	0.756576306770817	0.76561316638282	0.793519083537264	0.746530636001563	0.619912097503195	0.728602495514193	0.799051872996859	0.81109271972431	0.53233839956052	0.814477867880852	0.722000714675293	0.860968201275828	0.821056671573114	0.781209269445733	0.810312543344584	0.793519083537264
ZB_2	0.73440861479139	0	0.784673083225109	0.518113801929514	0.253699471475881	0.612816685736956	0.586900222216126	0.568213961228936	0.393823226855401	0.467119671870834	0.140932239222598	0.581735034401307	0.454296068005554	0.527533975084938	0.509917883825806	0.780506577934611	0.362829243394985	0.547344645218158	0.628276461594526	0.188844346739084	0.872116856048803	0.486872709139419	0.532996246255136	0.786213732041128	0.643389506114069	0.586032818441737	0.583681689618013	0.55831183888281	0.49493072863455	0.636336324675404	0.836496552893527	0.602827808231097	0.608211060290285	0.608254875588433	0.265027382336382	0.564810075880638	0.516611640162874	0.631416216650631	0.669792081265476	0.532996246255136	0.616188675281017	0.548442881304936	0.796461228285736	0.592502150567472	0.786373337909069	0.811100755388416	0.577419917217798	0.574917780569396	0.517803644803372	0.550043029774213	0.787620683669622	0.877102388612914	0.564253120214689	0.640833757701462	0.808911000782456	0.629720098453606	0.504414144962556	0.534019371473538	0.249080621813358	0.550267654638769	0.563849905444411	0.517803644803372
ZB_3	0.608755639121869	0.784673083225109	0	0.63076947470231	0.891830789105961	0.68455234658056	0.437686729680372	0.606456405902331	0.710616843371994	0.791586570700523	0.782639585683392	0.728214397549459	0.774929964240269	0.489296136638114	0.744790423627685	0.622179493276986	0.746346992153444	0.575567887832642	0.649930785807047	0.826686044978776	0.824277369996199	0.752770144490737	0.858935071967955	0.0158803391371794	0.636854042973843	0.734162466251245	0.76160371734711	0.707756998579164	0.670924075178998	0.650568680598479	0.669970988103084	0.632726809053236	0.571739914802486	0.676429134717025	0.802474312591625	0.439568808282658	0.551162722229466	0.590829733170979	0.862479574307621	0.858935071967955	0.582569457837476	0.395724362185198	0.669991380371875	0.630425057456348	0.0175095458065205	0.615173757783096	0.751244853460286	0.414710478909757	0.861230667760293	0.365281778820445	0.0301406872920167	0.795574299698011	0.566999810832965	0.632708251033334	0.782902580423982	0.558594277179797	0.624835176081147	0.670825859608787	0.842558018929081	0.599081957855682	0.781908515384252	0.861230667760293
ZB_4	0.762761028919302	0.518113801929514	0.63076947470231	0	0.560174273797221	0.601021837526214	0.367904143174956	0.320041858420506	0.32632158437461	0.614115454203247	0.474941998563774	0.593820020912913	0.655763909008262	0.202222202374041	0.341423865143542	0.719495770342458	0.611978716744914	0.391611154249595	0.528480094378666	0.486691548761719	0.841967227142429	0.316863016000448	0.403186997775457	0.634213099496959	0.53644111154965	0.557527893355948	0.619157315445181	0.572352087461967	0.381114519102409	0.527760608196023	0.846622584639828	0.490326793688827	0.449673722425182	0.616332335882375	0.596127779915996	0.335263456377172	0.21483504084488	0.448874914513519	0.556288604422165	0.403186997775457	0.463361834488723	0.357868171242092	0.71867111624524	0.313572630189003	0.634568986147454	0.76215369366777	0.618559512646552	0.343987744971682	0.808908483951792	0.328721188666636	0.637344753747323	0.818511591710703	0.455925334343209	0.586608046842659	0.853416459644583	0.4054559032141	0.34929344062263	0.556624366503997	0.591798290102884	0.128083377298938	0.413520782048181	0.808908483951792
ZB_5	0.854685680637892	0.253699471475881	0.891830789105961	0.560174273797221	0	0.755416715553991	0.667717759428805	0.611270826419942	0.495032010243278	0.38926674707905	0.223478050162842	0.715766898177738	0.577072143431567	0.569889267771323	0.54525223407322	0.86921740255659	0.469042229947936	0.656846025337603	0.759129303552779	0.0946514077762881	0.835513893836836	0.52954245904726	0.374241695006691	0.892670867573339	0.74433596594553	0.733990882012676	0.711584469489522	0.708074428132468	0.577424343620863	0.755879452145242	0.839755889173685	0.742638997650744	0.732489031852832	0.758968812404699	0.193338734676624	0.645107684924111	0.558620432373953	0.725148386047646	0.573160015480229	0.374241695006691	0.738045868823738	0.648856034628141	0.854221755637822	0.635544247024323	0.892757837643561	0.85988384664115	0.707068016078178	0.657311880720384	0.353884478481856	0.635560093348892	0.893437140834919	0.84367077624991	0.707175485840187	0.781310171940124	0.847880699789141	0.707285574325327	0.566537583668864	0.598040944049009	0.0992792252028221	0.572867478230733	0.428420976352086	0.353884478481856
ZB_6	0.789471722377016	0.612816685736956	0.68455234658056	0.601021837526214	0.755416715553991	0	0.525668834031857	0.471369214416852	0.588446810497805	0.602178993593043	0.628583804198118	0.188713179450383	0.333722935089655	0.561553843326467	0.512926706827309	0.841757869100102	0.521403049956485	0.370351677469436	0.238665283968471	0.712894151543025	0.77373934287437	0.652874769987686	0.704266355347353	0.686647426970251	0.21684576005592	0.166228046027639	0.204570516225426	0.435187944057577	0.490311227225537	0.254218260178768	0.869947308245233	0.303942744923563	0.307965851532169	0.0852610276361288	0.691751274249407	0.536429030702459	0.571602501276866	0.383106504231342	0.691680846929703	0.704266355347353	0.368004910452179	0.497151114891257	0.683708695339763	0.496681491259776	0.677168169495438	0.651720916864267	0.254508822570174	0.542936316335557	0.868481514647563	0.518919513582553	0.671675783108449	0.762040970076348	0.400505268095455	0.145648087808398	0.716705561855847	0.445587178962691	0.639175714371325	0.416566740622259	0.739100438218767	0.590327531209072	0.719143226849526	0.868481514647563
ZB_7	0.774519956211722	0.586900222216126	0.437686729680372	0.367904143174956	0.667717759428805	0.525668834031857	0	0.365773029897132	0.458734248779586	0.57680360598041	0.580259090653628	0.581197413103195	0.640505465406844	0.258490615389789	0.511550414706406	0.787546515270763	0.531424483072542	0.379640522974653	0.377448065570339	0.609300841071228	0.875728815155991	0.414214082463665	0.579861669014532	0.428612908895019	0.50412484586521	0.459902899336614	0.612162761258206	0.590010409079969	0.446200339155279	0.375040585684497	0.81442030701989	0.372335076805319	0.355501229135259	0.510391696778346	0.547466022658578	0.0406361282270691	0.28473314674967	0.272344637009113	0.584439775448169	0.579861669014532	0.306991895012718	0.117514696787942	0.778773269095546	0.298895435920107	0.427665410977222	0.744325082680357	0.600292291823721	0.0392562141345294	0.845401968715884	0.114074164635404	0.447344508028057	0.836308031854227	0.233647238483075	0.402927209977651	0.847838524383825	0.242827282013734	0.302572846082922	0.414607198930046	0.606129831135594	0.339540230700724	0.512893329696322	0.845401968715884
ZB_8	0.796067625407968	0.568213961228936	0.606456405902331	0.320041858420506	0.611270826419942	0.471369214416852	0.365773029897132	0	0.421028148854962	0.458269602066147	0.517634374524225	0.475140089350139	0.544369973530539	0.21179367399773	0.189150777818683	0.761954092858794	0.487095284519473	0.239844798352283	0.444378903704267	0.546324923364031	0.689968407804728	0.415522208883553	0.493523171890652	0.609847509097572	0.354440562231733	0.43055724779535	0.466002115992597	0.441370923161968	0.224107092727608	0.442719469343678	0.868371872919624	0.41233535224737	0.348517661329313	0.48998035999482	0.61781831000468	0.335425416292082	0.185341160814305	0.378177722864297	0.645110613103981	0.493523171890652	0.364721799896782	0.32531498964658	0.566604737973134	0.103483156121492	0.610198244831824	0.582495358275415	0.478655426422085	0.343518958033815	0.831108453448372	0.296470605457314	0.612935620649193	0.66985796156213	0.44870405102351	0.463447248081006	0.71244113746635	0.423073821210562	0.40422275277196	0.498106979904864	0.614504877964969	0.295124985949013	0.46566988325686	0.831108453448372
ZB_9	0.643848842822826	0.393823226855401	0.710616843371994	0.32632158437461	0.495032010243278	0.588446810497805	0.458734248779586	0.421028148854962	0	0.599286070064752	0.467999578446576	0.506196704662849	0.611018852101758	0.344740074785027	0.297640522056199	0.659975174421093	0.598184466805147	0.501193726172575	0.611018614098765	0.431214691050643	0.814413047410415	0.249298967521514	0.276548388477507	0.713440992767916	0.623760826155282	0.55199163450992	0.507854459711596	0.496698362387744	0.286421557811121	0.60487321663707	0.749963167478946	0.579543964562	0.582653600140837	0.578112749510706	0.488064223319855	0.427057612029542	0.323357216537958	0.570019567546295	0.517014162583783	0.276548388477507	0.592798894150942	0.407554889712066	0.707215256620577	0.464209631665508	0.713732718137335	0.732944493586908	0.49835439657599	0.437799259192339	0.780606060606061	0.393058157538617	0.716007151030913	0.824731310351372	0.496626917612503	0.624371742367833	0.763348121339482	0.509529536314206	0.297197636684468	0.63423629345011	0.479013089836845	0.381247975345176	0.347999316665105	0.780606060606061
ZB_10	0.856854993341282	0.467119671870834	0.791586570700523	0.614115454203247	0.38926674707905	0.602178993593043	0.57680360598041	0.458269602066147	0.599286070064752	0	0.450898549292861	0.582170860995597	0.408154305449862	0.567349024465779	0.464351130898888	0.868266301310595	0.374758283182329	0.445450032124292	0.578955192318564	0.385129155373638	0.719595484040823	0.573511258817146	0.574361847509663	0.793051404220059	0.550753259644515	0.601414024531359	0.61391293607149	0.594109037457677	0.498429400088647	0.573110724293114	0.880227415376082	0.549252935137825	0.498327333687574	0.617194561570387	0.343915453556442	0.577819216320112	0.568389430253057	0.539075631245375	0.623100260196425	0.574361847509663	0.54814237365479	0.554650261939939	0.710747891445292	0.490632708454286	0.793203177213019	0.675916078507203	0.56537709779605	0.564558822701187	0.600567207880585	0.539144947620964	0.794389445736514	0.700775152621215	0.619935976889219	0.594600048430059	0.738106603023071	0.580221705017156	0.546435978294838	0.466215275965837	0.404709578277743	0.60192681590812	0.506516859036724	0.600567207880585
