ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_35	ZB_36	ZB_37	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_12	0.950089005101824	0.938558995092744	0.885810733927555	0.965943747882074	0.940529802313684	0.885810733927555	0.941865303887571	0.892358362098996	0.964778691984803	0.940529802313684	0	0.0614235714038188	0.967716736630772	0.984649089443016	0.954050027444523	0.205884508817967	0.967716736630772	0.869589700939113	0.940529802313684	1	0.942694090215608	0.112078221173154	0.895289732294138	0.0659110094825961	0.0126225872405309	0.932177260687	0.967716736630772	0.112078221173154	0.893389790637497	0.950089005101824	0.0659110094825961	0.938412158242778	0.881019001549211	0.957828377328075	0.951972330817208	0.895095830375606	0.880823067422491	0.884925579653087	0.887579444207948	0.931013272342932	0.941865303887571	0.885810733927555	0.874591775526526	0.145027992535324	0.939594158922814	0.940529802313684	0.956235670169307	0.885810733927555	0.934736462508093	0.884199678048531	0.884199678048531	0.934736462508093	0.950089005101824	0.932177260687	0.888569250817536	0.881965027836587	0.940529802313684	0.939425519937927	0.885810733927555	0.938412158242778
ZB_13	0.946881316908239	0.935003346556312	0.939594158922814	0.963976733955716	0.937204772531918	0.939594158922814	0.938691919775186	0.948490990277734	0.962670628656328	0.937204772531918	0.0614235714038188	0	0.965954498209955	0.983773961147562	0.951345068083693	0.162352322632523	0.965954498209955	0.931013272342932	0.937204772531918	1	0.939612940409203	0.0572992351400503	0.949893718616186	0.124019571684984	0.0740461586443497	0.927818417498346	0.965954498209955	0.0572992351400503	0.948984552654278	0.946881316908239	0.124019571684984	0.934839000040915	0.937059344272661	0.95556094823533	0.949009336686303	0.949800932069998	0.936955695601229	0.939125914487314	0.940529802313684	0.926498550831656	0.938691919775186	0.939594158922814	0.933659357504666	0.0913566255246056	0.936160660600473	0.937204772531918	0.953788768935959	0.939594158922814	0.930710127650688	0.94458687153455	0.94458687153455	0.930710127650688	0.946881316908239	0.927818417498346	0.946677813019924	0.937559789853368	0.937204772531918	0.935972275826579	0.939594158922814	0.934839000040915
ZB_14	0.849530420579829	0.566721287054968	0.511728571058293	0.274596634448766	0.438760613734545	0.511728571058293	0.119993222636394	0.641175519879323	0.439986137317571	0.438760613734545	0.967716736630772	0.965954498209955	0	0.305017520890292	0.505138151626514	0.840488278333582	0	0.879180327868852	0.438760613734545	0.822711694712927	0.175351687783811	0.931551726752916	0.463961528611672	0.934355886224627	0.967369648312401	0.859578927312565	0	0.931551726752916	0.608258808318069	0.849530420579829	0.934355886224627	0.575927305228661	0.718238839011192	0.1163400027222	0.692867837212468	0.628986172763917	0.654726419740287	0.61259377690321	0.536637559955725	0.850152490681125	0.119993222636394	0.511728571058293	0.753387978142076	0.945759197112645	0.401797338922232	0.438760613734545	0.401245947492213	0.511728571058293	0.713378425581912	0.880885680422368	0.880885680422368	0.713378425581912	0.849530420579829	0.859578927312565	0.756868871888805	0.623052798009383	0.438760613734545	0.306946797695696	0.511728571058293	0.575927305228661
ZB_15	0.915462276402329	0.802711157455683	0.717036883440035	0.579614155339058	0.67475048413526	0.717036883440035	0.388410708234497	0.65460182870883	0.745003658207863	0.67475048413526	0.984649089443016	0.983773961147562	0.305017520890292	0	0.774669933306111	0.899626698521726	0.305017520890292	0.93507705176463	0.67475048413526	0.744902482269504	0.426883871582357	0.947589612897609	0.689354921321458	0.949826491491264	0.984477042484289	0.922306922306922	0.305017520890292	0.947589612897609	0.821624824911109	0.915462276402329	0.949826491491264	0.811917175629376	0.823728272153752	0.385871784401797	0.722592266767207	0.831062809327006	0.669822163077668	0.709399206750606	0.731472143647768	0.915892135206102	0.388410708234497	0.717036883440035	0.786957500884728	0.944190672038027	0.653329522720777	0.67475048413526	0.653009980293688	0.717036883440035	0.745052745052745	0.936153383744107	0.936153383744107	0.745052745052745	0.915462276402329	0.922306922306922	0.79048944853988	0.828361110391125	0.67475048413526	0.24778060267578	0.717036883440035	0.811917175629376
ZB_16	0.563467319897561	0.188671575048557	0.428871224165342	0.346587590420991	0.320496330483468	0.428871224165342	0.492521672858912	0.585069849631581	0.190346286605055	0.320496330483468	0.954050027444523	0.951345068083693	0.505138151626514	0.774669933306111	0	0.900268777064357	0.505138151626514	0.784201804455901	0.320496330483468	0.743681104554059	0.429614810580801	0.896670541348389	0.467175674324009	0.901287349392812	0.953518992964394	0.609220034886618	0.505138151626514	0.896670541348389	0.301035100007783	0.563467319897561	0.901287349392812	0.49466596050541	0.491121831058196	0.388798148904315	0.30714842445162	0.353233472562293	0.60429252782194	0.55631786183033	0.464204748836654	0.707949165213058	0.492521672858912	0.428871224165342	0.614656600994292	0.942089118365346	0.262643678160919	0.320496330483468	0.26176482676421	0.428871224165342	0.379765761275853	0.694878978908865	0.694878978908865	0.379765761275853	0.563467319897561	0.609220034886618	0.515721067787376	0.338538022463635	0.320496330483468	0.667714585119558	0.428871224165342	0.49466596050541
ZB_17	0.939374961341003	0.869083171569359	0.859916329858895	0.893728535164999	0.837016574585635	0.859916329858895	0.814051067642228	0.909366801389775	0.925795132148723	0.837016574585635	0.205884508817967	0.162352322632523	0.840488278333582	0.899626698521726	0.900268777064357	0	0.840488278333582	0.94163136059109	0.837016574585635	1	0.799260863073018	0.176355084366134	0.884294121818053	0.228093313479402	0.216564291264129	0.923114987319849	0.840488278333582	0.176355084366134	0.900701978302489	0.939374961341003	0.228093313479402	0.831214820312983	0.897560802666099	0.814961923249216	0.941458862177094	0.885995887399844	0.899035666170318	0.867106289441963	0.84521023895625	0.938431681820993	0.814051067642228	0.859916329858895	0.943536836134156	0.23380618187248	0.852501119904435	0.837016574585635	0.852717634761834	0.859916329858895	0.925757802000896	0.937790450500638	0.937790450500638	0.925757802000896	0.939374961341003	0.923114987319849	0.939821314613912	0.890370843083032	0.837016574585635	0.855241152754965	0.859916329858895	0.831214820312983
ZB_18	0.849530420579829	0.566721287054968	0.511728571058293	0.274596634448766	0.438760613734545	0.511728571058293	0.119993222636394	0.641175519879323	0.439986137317571	0.438760613734545	0.967716736630772	0.965954498209955	0	0.305017520890292	0.505138151626514	0.840488278333582	0	0.879180327868852	0.438760613734545	0.822711694712927	0.175351687783811	0.931551726752916	0.463961528611672	0.934355886224627	0.967369648312401	0.859578927312565	0	0.931551726752916	0.608258808318069	0.849530420579829	0.934355886224627	0.575927305228661	0.718238839011192	0.1163400027222	0.692867837212468	0.628986172763917	0.654726419740287	0.61259377690321	0.536637559955725	0.850152490681125	0.119993222636394	0.511728571058293	0.753387978142076	0.945759197112645	0.401797338922232	0.438760613734545	0.401245947492213	0.511728571058293	0.713378425581912	0.880885680422368	0.880885680422368	0.713378425581912	0.849530420579829	0.859578927312565	0.756868871888805	0.623052798009383	0.438760613734545	0.306946797695696	0.511728571058293	0.575927305228661
ZB_19	0.655982153340378	0.727565089465941	0.521367249602544	0.849944008958567	0.762468679155232	0.521367249602544	0.782431693989071	0.475725909073381	0.824342575673314	0.762468679155232	0.869589700939113	0.931013272342932	0.879180327868852	0.93507705176463	0.784201804455901	0.94163136059109	0.879180327868852	0	0.762468679155232	1	0.793603068868096	0.934736462508093	0.538633818589026	0.888569250817536	0.882212288179644	0.532523188916285	0.879180327868852	0.934736462508093	0.49931872583318	0.655982153340378	0.888569250817536	0.724654218533887	0.424161279216556	0.84811176485835	0.729180146039375	0.534845530124192	0.419542667643543	0.50542121172296	0.550978403531798	0.471002457981798	0.782431693989071	0.521367249602544	0.234216818436181	0.981263329778726	0.746804451510334	0.762468679155232	0.825199856818995	0.521367249602544	0.631990017561697	0.201831630855935	0.201831630855935	0.631990017561697	0.655982153340378	0.532523188916285	0.371660966817636	0.445663781992267	0.762468679155232	0.743814947077181	0.521367249602544	0.724654218533887
ZB_20	0.703374442006507	0.162480139214648	0.273356401384083	0.287357191495801	0	0.273356401384083	0.333263816475495	0.48138646939506	0.449837330710449	0	0.940529802313684	0.937204772531918	0.438760613734545	0.67475048413526	0.320496330483468	0.837016574585635	0.438760613734545	0.762468679155232	0	0.825830369978058	0.274244004171011	0.885276281651933	0.375909795967068	0.902232279553992	0.951411138245991	0.623817810395702	0.438760613734545	0.885276281651933	0.444934971960387	0.703374442006507	0.902232279553992	0.174169630021941	0.431720558405918	0.336898555042455	0.529204811984565	0.383068846199738	0.437925068607565	0.30360338861711	0.211490275623434	0.698759173791329	0.333263816475495	0.273356401384083	0.625134232191863	0.945958094457018	0.0784595596580162	0	0.0795566316108043	0.273356401384083	0.449648180373761	0.746838086147238	0.746838086147238	0.449648180373761	0.703374442006507	0.623817810395702	0.609503639183868	0.401473571172891	0	0.497631461343662	0.273356401384083	0.174169630021941
ZB_21	1	0.792041194272551	0.853608903020668	0.755600382206179	0.825830369978058	0.853608903020668	0.843985089800068	0.81189736885112	0.683421577391185	0.825830369978058	1	1	0.822711694712927	0.744902482269504	0.743681104554059	1	0.822711694712927	1	0.825830369978058	0	0.853799498269347	0.959938393533061	0.835641867770955	0.961810279040446	1	1	0.822711694712927	0.959938393533061	0.820842088878512	1	0.961810279040446	1	0.823878198997743	0.843337416632639	0.630052229811169	0.83422151807576	0.822465584390545	0.848731765015114	0.862665553036631	1	0.843985089800068	0.853608903020668	0.76578318156382	0.957063453575559	0.811001642036125	0.825830369978058	0.810776375816859	0.853608903020668	0.683530382183118	1	1	0.683530382183118	1	1	0.771864625142461	0.830454796538391	0.825830369978058	0.808110698953862	0.853608903020668	1
