ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63
ZB_11	0.259578189646473	0.00110892065056678	0.273693951986064	0.832433398181602	0.82665927386233	0.838285367787677	0.273693951986064	0.831361416603804	0.145561484142497	0.259578189646473	0	0.754348440211469	0.666298902876096	0.832433398181602	0.726594699131317	0.146373216516247	0.349637022273303	0.825550353211763	0.855349065974868	0.259578189646473	0.832433398181602	0.145561484142497	0.273693951986064	0.7743527711288	0.808160133017842	0.71101483523697	0.203480764197854	0.831361416603804	0.860077428984561	0.145561484142497	0.81669654612174	0.793947750139671	0.838285367787677	0.921492525053393	0.273693951986064	0.831361416603804	0.820629492828606	0.259578189646473	0.145561484142497	0.764075434878722	0.143294452947696	0.273693951986064	0.259578189646473	0.825550353211763	0.273693951986064	0.259578189646473	0.7743527711288	0.273693951986064	0.832433398181602	0.273693951986064	0.273693951986064	0.259578189646473	0.797147009254307	0.855349065974868	0.259578189646473	0.843612989328481	0.142479792910349	0.785646170041489	0.0367848493270338	0.825550353211763	0.832433398181602	0.145561484142497
ZB_12	0.723626861455265	0.754620848298963	0.765734089349853	0.95777599919964	0.957418580249405	0.19478902007672	0.765734089349853	0.95750587764494	0.725206342854284	0.723626861455265	0.754348440211469	0	0.263857500302676	0.95777599919964	0.435171919770774	0.724936221299585	0.739777165448664	0.957146172161911	0.190247667157791	0.723626861455265	0.95777599919964	0.725206342854284	0.765734089349853	0.0393629686428024	0.390300706840781	0.255074861778119	0.702576159271672	0.95750587764494	0.215948152878358	0.725206342854284	0.393261431050486	0.0586484523184955	0.19478902007672	0.980714516324307	0.765734089349853	0.95750587764494	0.37746680657008	0.723626861455265	0.725206342854284	0.0354159371717273	0.724060827372318	0.765734089349853	0.723626861455265	0.957146172161911	0.765734089349853	0.723626861455265	0.0393629686428024	0.765734089349853	0.95777599919964	0.765734089349853	0.765734089349853	0.723626861455265	0.0431262359255821	0.190247667157791	0.723626861455265	0.126674805278663	0.724330948927017	0.383301761032765	0.75728577860037	0.957146172161911	0.95777599919964	0.725206342854284
ZB_13	0.682466850466063	0.666668950913813	0.737258763292635	0.942813590325531	0.942156009511605	0.384761416110826	0.737258763292635	0.942447749059991	0.684965393655287	0.682466850466063	0.666298902876096	0.263857500302676	0	0.942813590325531	0.655534644638956	0.684614785284837	0.705810803339415	0.941785961473888	0.386499310451245	0.682466850466063	0.942813590325531	0.684965393655287	0.737258763292635	0.303220468945478	0.186359276075974	0.0727648680582907	0.655592203508681	0.942447749059991	0.40655347730771	0.684965393655287	0.175786523398686	0.322505952621171	0.384761416110826	0.97380196947789	0.737258763292635	0.942447749059991	0.15433058995251	0.682466850466063	0.684965393655287	0.297058676404382	0.683478554454674	0.737258763292635	0.682466850466063	0.941785961473888	0.737258763292635	0.682466850466063	0.303220468945478	0.737258763292635	0.942813590325531	0.737258763292635	0.737258763292635	0.682466850466063	0.306983736228258	0.386499310451245	0.682466850466063	0.336723682221261	0.683829162825124	0.183559353520342	0.671278073236001	0.941785961473888	0.942813590325531	0.684965393655287
ZB_14	0.938350562679927	0.832253577106518	1	0	0.165826662713707	0.958221557893903	1	0.00530816868180478	0.821256977319296	0.938350562679927	0.832433398181602	0.95777599919964	0.942813590325531	0	0.925724844911787	0.82142731090954	0.87292052451711	0.170254595497887	0.980675164330322	0.938350562679927	0	0.821256977319296	1	0.980846533420741	0.973830387024205	0.975528834292096	0.834483773881183	0.00530816868180478	0.981345462824561	0.821256977319296	1	1	0.958221557893903	0.629509485894033	1	0.00530816868180478	1	0.938350562679927	0.821256977319296	0.960117695485799	0.82197709399905	1	0.938350562679927	0.170254595497887	1	0.938350562679927	0.980846533420741	1	0	1	1	0.938350562679927	1	0.980675164330322	0.938350562679927	0.978999392659538	0.821807808125099	0.943382431852329	0.798422279328273	0.170254595497887	0	0.821256977319296
ZB_15	0.782202585262543	0.727022699892207	0.803634276392309	0.925724844911787	0.924611715952022	0.441182048671418	0.803634276392309	0.925249681024242	0.74273589690045	0.782202585262543	0.726594699131317	0.435171919770774	0.655534644638956	0.925724844911787	0	0.742839463835751	0.757919744712556	0.924129430993061	0.445090920374853	0.782202585262543	0.925724844911787	0.74273589690045	0.803634276392309	0.450054074556255	0.673797785758303	0.690246781548892	0.751132690753781	0.925249681024242	0.46449961070851	0.74273589690045	0.670334703598951	0.469649053567127	0.441182048671418	0.965856011146141	0.803634276392309	0.925249681024242	0.676140230492764	0.782202585262543	0.74273589690045	0.442542141183765	0.743174525176267	0.803634276392309	0.782202585262543	0.924129430993061	0.803634276392309	0.782202585262543	0.450054074556255	0.803634276392309	0.925724844911787	0.803634276392309	0.803634276392309	0.782202585262543	0.477883518856785	0.445090920374853	0.782202585262543	0.396517298206341	0.743071227999613	0.658552100788183	0.729813348371987	0.924129430993061	0.925724844911787	0.74273589690045
ZB_16	0.176982465323214	0.147323234988829	0.18047859386581	0.82142731090954	0.851039423993223	0.844710334815108	0.18047859386581	0.820474358521865	0.000952952387675149	0.176982465323214	0.146373216516247	0.724936221299585	0.684614785284837	0.82142731090954	0.742839463835751	0	0.275779308385997	0.850086471605548	0.861342256338381	0.176982465323214	0.82142731090954	0.000952952387675149	0.18047859386581	0.744301983443355	0.818333829904962	0.673310911711618	0.07311567652447	0.820474358521865	0.865709880843757	0.000952952387675149	0.827327735325111	0.763729869549088	0.844710334815108	0.932534500405887	0.18047859386581	0.820474358521865	0.830837954005376	0.176982465323214	0.000952952387675149	0.723573145508413	0.00307876356855087	0.18047859386581	0.176982465323214	0.850086471605548	0.18047859386581	0.176982465323214	0.744301983443355	0.18047859386581	0.82142731090954	0.18047859386581	0.18047859386581	0.176982465323214	0.767700465209344	0.861342256338381	0.176982465323214	0.850547746485919	0.00402878204113228	0.796586881785106	0.114124872057318	0.850086471605548	0.82142731090954	0.000952952387675149
ZB_17	0.363306495782671	0.349125693403025	0.381200588209601	0.87292052451711	0.869626998223801	0.777539021972195	0.381200588209601	0.873023752576079	0.276546190442377	0.363306495782671	0.349637022273303	0.739777165448664	0.705810803339415	0.87292052451711	0.757919744712556	0.275779308385997	0	0.869735644068581	0.831397413137205	0.363306495782671	0.87292052451711	0.276546190442377	0.381200588209601	0.77717024080508	0.725694859768957	0.695115583322583	0.315071610226208	0.873023752576079	0.799082378438199	0.276546190442377	0.834820613258938	0.795178817089363	0.777539021972195	0.94183552215312	0.381200588209601	0.873023752576079	0.815102871069519	0.363306495782671	0.276546190442377	0.767533622054356	0.273294042462543	0.381200588209601	0.363306495782671	0.869735644068581	0.381200588209601	0.363306495782671	0.77717024080508	0.381200588209601	0.87292052451711	0.381200588209601	0.381200588209601	0.363306495782671	0.780429582832026	0.831397413137205	0.363306495782671	0.838187528390081	0.274060924518923	0.758739519889538	0.367620535397287	0.869735644068581	0.87292052451711	0.276546190442377
ZB_18	0.935702512698039	0.82665927386233	1	0.170254595497887	0.00635668040023543	0.957602164061408	1	0.164946426816082	0.849943474881651	0.935702512698039	0.825550353211763	0.957146172161911	0.941785961473888	0.170254595497887	0.924129430993061	0.850086471605548	0.869735644068581	0	0.980228180144397	0.935702512698039	0.170254595497887	0.849943474881651	1	0.980405020989129	0.973142527960434	0.974904818169883	0.861047500654279	0.164946426816082	0.980919726098501	0.849943474881651	1	1	0.957602164061408	0.549970570924073	1	0.164946426816082	1	0.935702512698039	0.849943474881651	0.968370608652346	0.850548019915202	1	0.935702512698039	0	1	0.935702512698039	0.980405020989129	1	0.170254595497887	1	1	0.935702512698039	1	0.980228180144397	0.935702512698039	0.978497466154461	0.850405902759434	0.942758910649379	0.830773521384888	0	0.170254595497887	0.849943474881651
ZB_19	0.835756946868589	0.855609455015382	0.875671255672499	0.980675164330322	0.980507457746333	0.0582939050927312	0.875671255672499	0.980398289529005	0.861592867783899	0.835756946868589	0.855349065974868	0.190247667157791	0.386499310451245	0.980675164330322	0.445090920374853	0.861342256338381	0.831397413137205	0.980228180144397	0	0.835756946868589	0.980675164330322	0.861592867783899	0.875671255672499	0.187129105837235	0.332297692291969	0.391606853382937	0.840597197792763	0.980398289529005	0.0358113770619136	0.861592867783899	0.362558563524199	0.205410213128159	0.0582939050927312	0.979738610587013	0.875671255672499	0.980398289529005	0.345964681690021	0.835756946868589	0.861592867783899	0.202681025506327	0.860530089616797	0.875671255672499	0.835756946868589	0.980228180144397	0.875671255672499	0.835756946868589	0.187129105837235	0.875671255672499	0.980675164330322	0.875671255672499	0.875671255672499	0.835756946868589	0.190696384424477	0	0.835756946868589	0.0824818214580992	0.860780701062314	0.261786549163202	0.857347173060366	0.980228180144397	0.980675164330322	0.861592867783899
ZB_21	0	0.260486393756938	0.152356441426642	0.938350562679927	0.936610716808503	0.844445048300974	0.152356441426642	0.937467286050772	0.177865741952368	0	0.259578189646473	0.723626861455265	0.682466850466063	0.938350562679927	0.782202585262543	0.176982465323214	0.363306495782671	0.935702512698039	0.835756946868589	0	0.938350562679927	0.177865741952368	0.152356441426642	0.712302222875717	0.782766537432563	0.628992063277081	0.103866788798744	0.937467286050772	0.841082491637016	0.177865741952368	0.788815320644541	0.732377946636279	0.844445048300974	0.930219399116563	0.152356441426642	0.937467286050772	0.793293062816589	0	0.177865741952368	0.718335492627553	0.174119994765768	0.152356441426642	0	0.935702512698039	0.152356441426642	0	0.712302222875717	0.152356441426642	0.938350562679927	0.152356441426642	0.152356441426642	0	0.736985947509816	0.835756946868589	0	0.822551146931184	0.175003271394923	0.795757074024883	0.282763020151793	0.935702512698039	0.938350562679927	0.177865741952368
