ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_1	0	0.855944786420444	0.5407740846429	0.789369756608446	0.855944786420444	0.864004564408881	0.565558830809388	0.805031001959081	0.878586072017004	0.692156831481098	0.855944786420444	0.874948993801532	0.914459400781589	0.867185350283419	0.839609553478712	0.764646366140868	0.891096257438588	0.823844102184604	0.874948993801532	0.855944786420444	0.601605381536049	0.703066528066528	0.602810179184925	0.5407740846429	0.863640912730184	0.880737893254944	0.852348941962818	0.330302285573851	0.827041264266901	0.874948993801532	0.711279927023672	0.874948993801532	0.85543675217515	0.840962589732117	0.87109933102776	0.224026365499779	0.796779116888585	0.874362278098808	0.543602054488611	0.798221228209523	0.874948993801532	0.764646366140868	0.820382626192759	0.602810179184925	0.881402262982665	0.5407740846429	0.333930826577586	0.859781825666358	0.672810229933361	0.855944786420444	0.703066528066528	1	0.703066528066528	0.877577609057011	0.874362278098808	0.636554488198995	0.874948993801532	0.798221228209523	0.891269651264863	0.798221228209523	0.855944786420444	0.732040748348415	0.798221228209523	0.855944786420444
ZB_2	0.855944786420444	0	0.87315799291177	0.580739287376272	0	0.6082468508265	0.668412609587763	0.62111422722378	0.157170886314757	0.532049990673382	0	0.631345174653943	0.700721382332636	0.243010225257518	0.101846670397314	0.641292180759411	0.244013875962433	0.798834094253481	0.631345174653943	0	0.63841074426413	0.771691848535721	0.637313933967543	0.87315799291177	0.683342689113544	0.647741369398808	0.743488143652334	0.83990300317105	0.797043397714329	0.631345174653943	0.501055773176646	0.631345174653943	0.596218516050846	0.574104219633091	0.105199556689055	0.814355530684574	0.644905155785911	0.634766598174924	0.754769632531244	0.55545284181665	0.631345174653943	0.641292180759411	0.734995500149995	0.637313933967543	0.317772211013126	0.87315799291177	0.838910650997948	0.700655254363553	0.742968039383146	0	0.771691848535721	0.892876733254178	0.771691848535721	0.611731623761233	0.634766598174924	0.824234284648387	0.631345174653943	0.55545284181665	0.664458480242584	0.55545284181665	0	0.704064948622169	0.55545284181665	0
ZB_3	0.5407740846429	0.87315799291177	0	0.814538036066897	0.87315799291177	0.880254705285698	0.617470353952431	0.828327913881203	0.89309386358777	0.728941116443708	0.87315799291177	0.88989138108593	0.871224706124322	0.883055417973694	0.85877466251298	0.79276885193944	0.904109202696224	0.701660173388088	0.88989138108593	0.87315799291177	0.649209690066444	0.480236270753512	0.650270526034273	0	0.861653125743618	0.879286948397191	0.876188375595139	0.577300136879879	0.707808391055499	0.88989138108593	0.745779186792481	0.88989138108593	0.878763731148762	0.838132643929601	0.886501715827002	0.316747719143121	0.821062049365823	0.894561281923403	0.515332856972728	0.822331842314284	0.88989138108593	0.79276885193944	0.694968779157396	0.650270526034273	0.895573546936619	0	0.579369754086291	0.850414001249483	0.782726097208489	0.87315799291177	0.480236270753512	1	0.480236270753512	0.876033750133264	0.894561281923403	0.278346139151844	0.88989138108593	0.822331842314284	0.884679306719126	0.822331842314284	0.87315799291177	0.776304398609374	0.822331842314284	0.87315799291177
ZB_4	0.789369756608446	0.580739287376272	0.814538036066897	0	0.580739287376272	0.486777250263937	0.515169697696999	0.307634278817139	0.423568401061515	0.38656410685172	0.580739287376272	0.406300803792918	0.442283298097252	0.509407740004276	0.666578626319033	0.184680824380252	0.482962461573173	0.37835331595082	0.406300803792918	0.580739287376272	0.535544082605242	0.666179374447705	0.534007775594666	0.814538036066897	0.577982276755283	0.537504938695407	0.520841646051127	0.817775176623051	0.79558241970228	0.406300803792918	0.343150369967811	0.406300803792918	0.464778459441036	0.405475163605482	0.618538120440567	0.728560051492969	0.282011872440293	0.410970704630391	0.698528489611638	0.0420237448267213	0.406300803792918	0.184680824380252	0.516496235758283	0.534007775594666	0.557859717530775	0.814538036066897	0.764463305804959	0.561035611407425	0.723694261653859	0.580739287376272	0.666179374447705	0.922396576319544	0.666179374447705	0.484935241990457	0.410970704630391	0.74300426562517	0.406300803792918	0.0420237448267213	0.410089644348682	0.0420237448267213	0.580739287376272	0.213946739687769	0.0420237448267213	0.580739287376272
ZB_5	0.855944786420444	0	0.87315799291177	0.580739287376272	0	0.6082468508265	0.668412609587763	0.62111422722378	0.157170886314757	0.532049990673382	0	0.631345174653943	0.700721382332636	0.243010225257518	0.101846670397314	0.641292180759411	0.244013875962433	0.798834094253481	0.631345174653943	0	0.63841074426413	0.771691848535721	0.637313933967543	0.87315799291177	0.683342689113544	0.647741369398808	0.743488143652334	0.83990300317105	0.797043397714329	0.631345174653943	0.501055773176646	0.631345174653943	0.596218516050846	0.574104219633091	0.105199556689055	0.814355530684574	0.644905155785911	0.634766598174924	0.754769632531244	0.55545284181665	0.631345174653943	0.641292180759411	0.734995500149995	0.637313933967543	0.317772211013126	0.87315799291177	0.838910650997948	0.700655254363553	0.742968039383146	0	0.771691848535721	0.892876733254178	0.771691848535721	0.611731623761233	0.634766598174924	0.824234284648387	0.631345174653943	0.55545284181665	0.664458480242584	0.55545284181665	0	0.704064948622169	0.55545284181665	0
ZB_6	0.864004564408881	0.6082468508265	0.880254705285698	0.486777250263937	0.6082468508265	0	0.686964668094218	0.439087264318978	0.571705159658522	0.558231432435478	0.6082468508265	0.0804764464710188	0.266365703108302	0.636479682628564	0.677079866468992	0.549144067412383	0.485021188149821	0.711405309826223	0.0804764464710188	0.6082468508265	0.658641383973853	0.784465513355122	0.657605939366618	0.880254705285698	0.176243942296856	0.0551673616589654	0.233540380716742	0.848860306547954	0.5901822946016	0.0804764464710188	0.528971317479995	0.0804764464710188	0.0592668770427138	0.296679533415981	0.528788841487398	0.824742195424321	0.465131191180947	0.085146347308492	0.768490082272061	0.460733323401968	0.0804764464710188	0.549144067412383	0.607432660881325	0.657605939366618	0.553786580996626	0.880254705285698	0.847923475712837	0.199488617153161	0.668840865547166	0.6082468508265	0.784465513355122	0.820917389834329	0.784465513355122	0.0800955144821368	0.085146347308492	0.834068240730305	0.0804764464710188	0.460733323401968	0.125672796046453	0.460733323401968	0.6082468508265	0.613797257647691	0.460733323401968	0.6082468508265
ZB_7	0.565558830809388	0.668412609587763	0.617470353952431	0.515169697696999	0.668412609587763	0.686964668094218	0	0.551218871811443	0.720528493629652	0.397541535194628	0.668412609587763	0.712156639225872	0.780707349410542	0.694286225304056	0.63081204569055	0.458261208767097	0.749324533942522	0.699921807903811	0.712156639225872	0.668412609587763	0.0829722256613429	0.311469138858261	0.085745438087597	0.617470353952431	0.662068393782383	0.742132029753184	0.718552976112111	0.640212950352854	0.801452897619771	0.712156639225872	0.335421931779097	0.712156639225872	0.674399553155837	0.660023588191046	0.703295456062811	0.440134110393555	0.532224619756855	0.716826540063345	0.40959493097986	0.535544082605242	0.712156639225872	0.458261208767097	0.545117859788245	0.085745438087597	0.727010823494723	0.617470353952431	0.514187349519588	0.644231758773284	0.690975452658699	0.668412609587763	0.311469138858261	1	0.311469138858261	0.696421522993856	0.716826540063345	0.47497084417332	0.712156639225872	0.535544082605242	0.724124172053308	0.535544082605242	0.668412609587763	0.506748875187469	0.535544082605242	0.668412609587763
ZB_8	0.805031001959081	0.62111422722378	0.828327913881203	0.307634278817139	0.62111422722378	0.439087264318978	0.551218871811443	0	0.473238903286118	0.564530157265079	0.62111422722378	0.358610817847959	0.434624815403048	0.42695862619397	0.587826008599161	0.171591299254741	0.524618087259252	0.424575364045806	0.358610817847959	0.62111422722378	0.510613374265344	0.691000343344172	0.509128915638317	0.828327913881203	0.376753100338219	0.489814952750449	0.367329103401235	0.783319532244057	0.630398229703005	0.358610817847959	0.527663388831694	0.358610817847959	0.414587593728698	0.344170982298969	0.653425050467876	0.74874275442813	0.040605497546099	0.363280718685433	0.668097267384323	0.271947885973943	0.358610817847959	0.171591299254741	0.549855227279116	0.509128915638317	0.391709768173274	0.828327913881203	0.781976450629128	0.401555806087937	0.525235796659463	0.62111422722378	0.691000343344172	0.743259346030335	0.691000343344172	0.434744376278119	0.363280718685433	0.762112980429382	0.358610817847959	0.271947885973943	0.403807167423394	0.271947885973943	0.62111422722378	0.272393108880496	0.271947885973943	0.62111422722378
ZB_9	0.878586072017004	0.157170886314757	0.89309386358777	0.423568401061515	0.157170886314757	0.571705159658522	0.720528493629652	0.473238903286118	0	0.605598108390245	0.157170886314757	0.51274373490374	0.575690115761354	0.0858393389427612	0.243010225257518	0.484121294444654	0.103037482020475	0.641663207938724	0.51274373490374	0.157170886314757	0.69524204807003	0.807575243054245	0.694317624419877	0.89309386358777	0.640820930072203	0.608871025145802	0.624886703902131	0.865065590058987	0.8244962683538	0.51274373490374	0.579475279528104	0.51274373490374	0.559028359223397	0.532865951803405	0.233156916034902	0.843533436466312	0.497029831848249	0.516165158424722	0.793312706737602	0.398281955501893	0.51274373490374	0.484121294444654	0.711842649855138	0.694317624419877	0.176123869329646	0.89309386358777	0.864229206756468	0.657074045252613	0.780976723821695	0.157170886314757	0.807575243054245	0.908717621025477	0.807575243054245	0.573592135462327	0.516165158424722	0.851859537913947	0.51274373490374	0.398281955501893	0.545857040492381	0.398281955501893	0.157170886314757	0.546894062307412	0.398281955501893	0.157170886314757
ZB_10	0.692156831481098	0.532049990673382	0.728941116443708	0.38656410685172	0.532049990673382	0.558231432435478	0.397541535194628	0.564530157265079	0.605598108390245	0	0.532049990673382	0.593783396915663	0.648441198835024	0.691437447333006	0.633896661070696	0.487197441578529	0.646236286205827	0.69224298044357	0.593783396915663	0.532049990673382	0.337410835788309	0.512109954238883	0.335212573462338	0.728941116443708	0.661969838018991	0.571603755786785	0.712198563621962	0.657875855031331	0.782325806256673	0.593783396915663	0.0621196034155314	0.593783396915663	0.53829082107615	0.429723646971322	0.581278124207181	0.603281406955052	0.600216550108275	0.598453297753136	0.475947510244431	0.344540362024999	0.593783396915663	0.487197441578529	0.564550335082468	0.335212573462338	0.721911768039718	0.728941116443708	0.739259170641982	0.686546266989387	0.748548749472532	0.532049990673382	0.512109954238883	0.944785643309509	0.512109954238883	0.560312790914169	0.598453297753136	0.624392110592024	0.593783396915663	0.344540362024999	0.638979746491097	0.344540362024999	0.532049990673382	0.527597509013438	0.344540362024999	0.532049990673382
