ZB_1	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_22	ZB_24	ZB_25	ZB_26	ZB_27	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_62	ZB_64
ZB_38	0.940963474291912	0.181436625128512	0.341622134601697	0.623117508162643	0.394711902956785	0.226384824827991	0.306406968467909	0.526521527911154	0.89983392270062	0.580066044219455	0.562376027401087	0.319800481285235	0.880198388937218	0.89983392270062	0.568896636885305	0.394964581473908	0.0108676824736969	0.611825381582367	0.516201010021127	0.258589133799555	0.160196807248653	0.391689832364586	0.467485002203066	0.456882039926339	0.0679702636677618	0.0771525086710427	0.148593991843006	0.287781147333839	0.258589133799555	0.405335939353541	0	0.841627973247062	0.125495191958474	0.258589133799555	0.891976319862619	0.394964581473908	0.258589133799555	0.580066044219455	0.258589133799555	0.258589133799555	0.258589133799555	0.922169624800877	0.232344905040481	0.156030865335725	0.880198388937218	0.217873388931008	0.59207122117655	0.0871817221784535	0.435388022098449	0.580066044219455
ZB_39	0.934651290499726	0.871814025371885	0.843177109183585	0.932569680564267	0.863389745248105	0.864891097038681	0.893445526374762	0.853668337669905	0.564609176505754	0.818318863543833	0.824435110851188	0.8478088014924	0.948997918282379	0.564609176505754	0.822229160834643	0.93300406153655	0.830760290773366	0.934020973750511	0.919604499240497	0.859452666064166	0.811807824077763	0.863950933592883	0.841245476449629	0.926770677712889	0.840530494482352	0.828543429736318	0.876440063561426	0.880788887843727	0.859452666064166	0.932035010596141	0.841627973247062	0	0.808849144241935	0.859452666064166	0.946731183254109	0.93300406153655	0.859452666064166	0.818318863543833	0.859452666064166	0.859452666064166	0.859452666064166	0.545115388424841	0.873781637585319	0.884275887258781	0.948997918282379	0.812410196700193	0.93641504539559	0.816777869858995	0.929061860162976	0.818318863543833
ZB_41	0.934044782147726	0.085506386630989	0.264464583228152	0.700444393143649	0.44583276793226	0.200466626461254	0.286762063146865	0.471032968142576	0.888095117887616	0.640520574825417	0.622248513880072	0.240085575806533	0.866158428838289	0.888095117887616	0.500807795223911	0.324058413692129	0.114627509484777	0.566333871863483	0.459502953501287	0.17170066138234	0.227488890171409	0.442717181860124	0.405077750290301	0.393232190639673	0.165740038749895	0.20180923166323	0.215634558781093	0.33559312834152	0.17170066138234	0.335645226435099	0.125495191958474	0.808849144241935	0	0.17170066138234	0.879316655727773	0.324058413692129	0.17170066138234	0.640520574825417	0.17170066138234	0.17170066138234	0.17170066138234	0.913048417226233	0.281358573324869	0.20253361805275	0.866158428838289	0.173159283242539	0.544264653910234	0.190941549189533	0.369219215428889	0.640520574825417
ZB_43	0.920372726649346	0.0942535557288468	0.111993234234166	0.644646488159219	0.593508291041333	0.0416283315078496	0.145067542898868	0.494487340132864	0.957102755979923	0.668230571571021	0.674811417687893	0.0825606290333641	0.838414006963863	0.957102755979923	0.514820097153186	0.183940449070088	0.26664655167597	0.476437915717453	0.347461694946247	0	0.224638002879487	0.590392704969197	0.421328218518337	0.267453466312124	0.308983025861343	0.196605210322707	0.234609099617458	0.483268651450593	0	0.197929127079063	0.258589133799555	0.859452666064166	0.17170066138234	0	0.854299842284513	0.183940449070088	0	0.668230571571021	0	0	0	0.89502396208733	0.304751522441922	0.359554452588446	0.838414006963863	0.187131496804241	0.449793903191643	0.206057599825785	0.238462769240147	0.668230571571021
ZB_44	0.713390759592796	0.868032600219451	0.853977666278107	1	0.850456692420783	0.860365096750639	0.844254951785249	1	1	1	1	0.858591890322211	0.514566682626791	1	1	0.821458914916859	0.893150286917992	1	0.856094684893217	0.854299842284513	0.871370243564476	0.953271624640919	0.938316916969402	0.870896962454329	0.899318717883919	0.882945252436218	0.873123187876938	0.870952721579636	0.854299842284513	0.838600651684764	0.891976319862619	0.946731183254109	0.879316655727773	0.854299842284513	0	0.821458914916859	0.854299842284513	1	0.854299842284513	0.854299842284513	0.854299842284513	0.917801460430235	0.862753260175264	0.875005719290677	0.514566682626791	0.881564930882426	1	0.884322467077604	0.830164952302357	1
ZB_45	0.940632603406326	0.260856963431718	0.110781680266248	0.574281707006996	0.566792310131987	0.217911646586345	0.127679502215272	0.505023059877379	0.948378835996664	0.607691377433789	0.616859821362663	0.138880481639932	0.801992400123241	0.948378835996664	0.415124691463103	0	0.40153991428779	0.358426620108863	0.200379060192144	0.183940449070088	0.279550942710891	0.563291370855595	0.469484852630459	0.102336915421028	0.436088998399461	0.344382008716517	0.289369099196529	0.523942505608363	0.183940449070088	0.017141736767905	0.394964581473908	0.93300406153655	0.324058413692129	0.183940449070088	0.821458914916859	0	0.183940449070088	0.607691377433789	0.183940449070088	0.183940449070088	0.183940449070088	0.978891085094521	0.231287634659413	0.299913066781706	0.801992400123241	0.336650894316999	0.455553928703696	0.352095721449614	0.0668116929799173	0.607691377433789
ZB_46	0.920372726649346	0.0942535557288468	0.111993234234166	0.644646488159219	0.593508291041333	0.0416283315078496	0.145067542898868	0.494487340132864	0.957102755979923	0.668230571571021	0.674811417687893	0.0825606290333641	0.838414006963863	0.957102755979923	0.514820097153186	0.183940449070088	0.26664655167597	0.476437915717453	0.347461694946247	0	0.224638002879487	0.590392704969197	0.421328218518337	0.267453466312124	0.308983025861343	0.196605210322707	0.234609099617458	0.483268651450593	0	0.197929127079063	0.258589133799555	0.859452666064166	0.17170066138234	0	0.854299842284513	0.183940449070088	0	0.668230571571021	0	0	0	0.89502396208733	0.304751522441922	0.359554452588446	0.838414006963863	0.187131496804241	0.449793903191643	0.206057599825785	0.238462769240147	0.668230571571021
ZB_48	1	0.694869021304614	0.633826465463114	0.134667514040025	0.397064343582846	0.679895403553566	0.649252268872355	0.40004175905028	0.818530653942467	0	0.0394433577933646	0.643540965593022	1	0.818530653942467	0.336765551461976	0.607691377433789	0.569198361745758	0.447324147624422	0.531729849695964	0.668230571571021	0.500995936578759	0.399758660957571	0.456515473574234	0.572253858895857	0.59406852834639	0.545371507382964	0.585869997020558	0.479701186346888	0.668230571571021	0.602170647208511	0.580066044219455	0.818318863543833	0.640520574825417	0.668230571571021	1	0.607691377433789	0.668230571571021	0	0.668230571571021	0.668230571571021	0.668230571571021	1	0.446642216847409	0.496042250851357	1	0.646654715846561	0.467164899241359	0.533605947505641	0.585259053280915	0
ZB_49	0.920372726649346	0.0942535557288468	0.111993234234166	0.644646488159219	0.593508291041333	0.0416283315078496	0.145067542898868	0.494487340132864	0.957102755979923	0.668230571571021	0.674811417687893	0.0825606290333641	0.838414006963863	0.957102755979923	0.514820097153186	0.183940449070088	0.26664655167597	0.476437915717453	0.347461694946247	0	0.224638002879487	0.590392704969197	0.421328218518337	0.267453466312124	0.308983025861343	0.196605210322707	0.234609099617458	0.483268651450593	0	0.197929127079063	0.258589133799555	0.859452666064166	0.17170066138234	0	0.854299842284513	0.183940449070088	0	0.668230571571021	0	0	0	0.89502396208733	0.304751522441922	0.359554452588446	0.838414006963863	0.187131496804241	0.449793903191643	0.206057599825785	0.238462769240147	0.668230571571021
ZB_51	0.920372726649346	0.0942535557288468	0.111993234234166	0.644646488159219	0.593508291041333	0.0416283315078496	0.145067542898868	0.494487340132864	0.957102755979923	0.668230571571021	0.674811417687893	0.0825606290333641	0.838414006963863	0.957102755979923	0.514820097153186	0.183940449070088	0.26664655167597	0.476437915717453	0.347461694946247	0	0.224638002879487	0.590392704969197	0.421328218518337	0.267453466312124	0.308983025861343	0.196605210322707	0.234609099617458	0.483268651450593	0	0.197929127079063	0.258589133799555	0.859452666064166	0.17170066138234	0	0.854299842284513	0.183940449070088	0	0.668230571571021	0	0	0	0.89502396208733	0.304751522441922	0.359554452588446	0.838414006963863	0.187131496804241	0.449793903191643	0.206057599825785	0.238462769240147	0.668230571571021
ZB_52	0.920372726649346	0.0942535557288468	0.111993234234166	0.644646488159219	0.593508291041333	0.0416283315078496	0.145067542898868	0.494487340132864	0.957102755979923	0.668230571571021	0.674811417687893	0.0825606290333641	0.838414006963863	0.957102755979923	0.514820097153186	0.183940449070088	0.26664655167597	0.476437915717453	0.347461694946247	0	0.224638002879487	0.590392704969197	0.421328218518337	0.267453466312124	0.308983025861343	0.196605210322707	0.234609099617458	0.483268651450593	0	0.197929127079063	0.258589133799555	0.859452666064166	0.17170066138234	0	0.854299842284513	0.183940449070088	0	0.668230571571021	0	0	0	0.89502396208733	0.304751522441922	0.359554452588446	0.838414006963863	0.187131496804241	0.449793903191643	0.206057599825785	0.238462769240147	0.668230571571021
ZB_53	0.884997699033594	0.904918326926926	0.881784641784642	1	0.982041608278538	0.899393939393939	0.932692457991403	1	1	1	1	0.88557713868104	0.923076923076923	1	1	0.978891085094521	0.92301546060535	1	0.974216912219884	0.89502396208733	0.907323077750947	0.982115380486513	0.976323568423845	0.976737258552479	0.927459775924522	0.915662798099995	0.908586062990559	0.984328849590819	0.89502396208733	0.978558558558559	0.922169624800877	0.545115388424841	0.913048417226233	0.89502396208733	0.917801460430235	0.978891085094521	0.89502396208733	1	0.89502396208733	0.89502396208733	0.89502396208733	0	0.983407696597881	0.984787240518658	0.923076923076923	0.914668285190507	1	0.916655072498835	0.977533039647577	1
ZB_54	0.924992643523071	0.359554452588446	0.301045069449977	0.521161533879268	0.370239576471736	0.328727928233109	0.265814075039531	0.495607855298551	0.872736537647219	0.446642216847409	0.423919674448982	0.275396382758346	0.847789109543324	0.872736537647219	0.43229529257247	0.231287634659413	0.221477222566785	0.506814609604329	0.38532149598444	0.304751522441922	0.0878017687833639	0.366738637195345	0.425151517194421	0.309955286974371	0.266421320865976	0.168921984356947	0.234285018566993	0.337617659982886	0.304751522441922	0.244464699676315	0.232344905040481	0.873781637585319	0.281358573324869	0.304751522441922	0.862753260175264	0.231287634659413	0.304751522441922	0.446642216847409	0.304751522441922	0.304751522441922	0.304751522441922	0.983407696597881	0	0.0892732252223987	0.847789109543324	0.293621438863613	0.573837244578078	0.157156424479623	0.282646609202414	0.446642216847409
ZB_55	0.931688792151172	0.280729497316327	0.359158702136726	0.563908988110412	0.286936739125131	0.379955411770622	0.326658778556476	0.538134834651308	0.884097757384421	0.496042250851357	0.475348223098091	0.335642539721191	0.861377466648365	0.884097757384421	0.482976122778464	0.299913066781706	0.145163182862028	0.550842860037519	0.440195828512788	0.359554452588446	0.163645218238266	0.28343579984874	0.473618904753968	0.371557804053833	0.194512888551933	0.232344905040481	0.151141413526511	0.258649598741877	0.359554452588446	0.311913772705584	0.156030865335725	0.884275887258781	0.20253361805275	0.359554452588446	0.875005719290677	0.299913066781706	0.359554452588446	0.496042250851357	0.359554452588446	0.359554452588446	0.359554452588446	0.984787240518658	0.0892732252223987	0	0.861377466648365	0.34441601381518	0.609768443925897	0.221477222566785	0.346687060023139	0.496042250851357
ZB_56	0.737226277372263	0.853644061363495	0.818035178035178	1	0.903019778667295	0.845140562248996	0.827273911910347	1	1	1	1	0.82387283765042	0	1	1	0.801992400123241	0.881500354806086	1	0.752373168311051	0.838414006963863	0.85734561133271	0.953952610610191	0.939498020920387	0.779418800574127	0.888341336028978	0.870182655109936	0.859289680933646	0.915628560820413	0.838414006963863	0.798539008843841	0.880198388937218	0.948997918282379	0.866158428838289	0.838414006963863	0.514566682626791	0.801992400123241	0.838414006963863	1	0.838414006963863	0.838414006963863	0.838414006963863	0.923076923076923	0.847789109543324	0.861377466648365	0	0.868651835703315	1	0.871710028854355	0.787816029854629	1
ZB_57	0.935273497497894	0.250528203195487	0.278167269484219	0.705555996777817	0.47664476455227	0.151823316652628	0.23955804389833	0.480887380468711	0.890179854332854	0.646654715846561	0.628694448541508	0.254242431749492	0.868651835703315	0.890179854332854	0.510107516226527	0.336650894316999	0.207633097464409	0.574412872219194	0.469572164693059	0.187131496804241	0.240670985602287	0.473622693960071	0.416160877966606	0.404535995639895	0.149903125263247	0.157274305358581	0.356367407969	0.369714008929324	0.187131496804241	0.348021850071843	0.217873388931008	0.812410196700193	0.173159283242539	0.187131496804241	0.881564930882426	0.336650894316999	0.187131496804241	0.646654715846561	0.187131496804241	0.187131496804241	0.187131496804241	0.914668285190507	0.293621438863613	0.34441601381518	0.868651835703315	0	0.55275479363821	0.146240597238453	0.380970371104395	0.646654715846561
ZB_58	1	0.501652784199521	0.496503385105536	0.403594245530174	0.649737492070776	0.472698064987222	0.520321131548595	0.138442816578778	0.926889212341025	0.467164899241359	0.483937679588773	0.511532844459212	1	0.926889212341025	0.3645619420246	0.455553928703696	0.596504461616686	0.284237694639574	0.406543046625011	0.449793903191643	0.599066386751825	0.540094579847217	0.233958141064401	0.398797862020429	0.619798247830848	0.557967288575486	0.604222362745037	0.512680010257379	0.449793903191643	0.446806276308075	0.59207122117655	0.93641504539559	0.544264653910234	0.449793903191643	1	0.455553928703696	0.449793903191643	0.467164899241359	0.449793903191643	0.449793903191643	0.449793903191643	1	0.573837244578078	0.609768443925897	1	0.55275479363821	0	0.563168050909487	0.419794219419739	0.467164899241359
ZB_59	0.936780531476653	0.26664655167597	0.294973777016932	0.596414075118109	0.456380043804229	0.171571503753486	0.257263494099073	0.492973934294339	0.892736808357479	0.533605947505641	0.514454398625637	0.271605983800427	0.871710028854355	0.892736808357479	0.521513734552032	0.352095721449614	0.0763140397047566	0.5843218621645	0.481922171880009	0.206057599825785	0.100693835330555	0.453357973212029	0.429754465770992	0.418400246804547	0.129638404515205	0.0117655598773236	0.234160841700611	0.349449288181282	0.206057599825785	0.363201926043324	0.0871817221784535	0.816777869858995	0.190941549189533	0.206057599825785	0.884322467077604	0.352095721449614	0.206057599825785	0.533605947505641	0.206057599825785	0.206057599825785	0.206057599825785	0.916655072498835	0.157156424479623	0.221477222566785	0.871710028854355	0.146240597238453	0.563168050909487	0	0.395383303188497	0.533605947505641
ZB_62	0.936540351012388	0.310240361059162	0.142419562419562	0.547736679301181	0.563837968683023	0.270164293537788	0.185960711493354	0.475641823234208	0.945067455515217	0.585259053280915	0.595492307932104	0.169931817993074	0.787816029854629	0.945067455515217	0.451839106299825	0.0668116929799173	0.441524045795129	0.397773365884242	0.143130133765545	0.238462769240147	0.327685363934162	0.543360969387755	0.438971852947323	0.13721727731284	0.473764847106394	0.388184956662259	0.336847552763052	0.519786919277482	0.238462769240147	0.0505362350504887	0.435388022098449	0.929061860162976	0.369219215428889	0.238462769240147	0.830164952302357	0.0668116929799173	0.238462769240147	0.585259053280915	0.238462769240147	0.238462769240147	0.238462769240147	0.977533039647577	0.282646609202414	0.346687060023139	0.787816029854629	0.380970371104395	0.419794219419739	0.395383303188497	0	0.585259053280915
ZB_64	1	0.694869021304614	0.633826465463114	0.134667514040025	0.397064343582846	0.679895403553566	0.649252268872355	0.40004175905028	0.818530653942467	0	0.0394433577933646	0.643540965593022	1	0.818530653942467	0.336765551461976	0.607691377433789	0.569198361745758	0.447324147624422	0.531729849695964	0.668230571571021	0.500995936578759	0.399758660957571	0.456515473574234	0.572253858895857	0.59406852834639	0.545371507382964	0.585869997020558	0.479701186346888	0.668230571571021	0.602170647208511	0.580066044219455	0.818318863543833	0.640520574825417	0.668230571571021	1	0.607691377433789	0.668230571571021	0	0.668230571571021	0.668230571571021	0.668230571571021	1	0.446642216847409	0.496042250851357	1	0.646654715846561	0.467164899241359	0.533605947505641	0.585259053280915	0
